trial_number,param_C,param_penalty,param_l1_ratio,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
51,14.978095470013342,l1,0.29274522518947343,"[0.9289836888909823, 0.9205600705643622, 0.9728695596333591, 0.9407252187697789, 0.9543545905597884]","[0.8077846527668612, 0.7879207585616029, 0.7959040364151833, 0.8055283152456402, 0.8093771849684548]","[0.9996160902174844, 0.9990541030678014, 0.9997165146187912, 0.9996310003511374, 0.9990960394544359]","[2.7363844318753276, 2.7075349321937665, 2.768490110667334, 2.7458845343665566, 2.7628278149826793]",0.9434986256836542,0.8013029895915483,0.9994227495419299,2.744224364817133,0.021657561993067877
52,29.290224156376315,l1,0.22746614357532036,"[0.9443734195955054, 0.9322043366815399, 0.963014957086292, 0.9194411849948313, 0.9495138387406832]","[0.8183577879450199, 0.8084822731877458, 0.8076914084973894, 0.7693713910273601, 0.8272344064833841]","[0.9995804570704572, 0.9992307876331239, 0.9995332791105973, 0.9993271020062187, 0.9992331868864952]","[2.7623116646109827, 2.73991739750241, 2.7702396446942785, 2.68813967802841, 2.7759814321105623]",0.9417095474197703,0.8062274534281798,0.9993809625413783,2.747317963389329,0.03202700992290104
53,9.4022691823407,l1,0.39792275588984805,"[0.9596847078611546, 0.9383958882937106, 0.9264929674066541, 0.944904978060697, 0.9453970049963022]","[0.8089240060351421, 0.7350377250812731, 0.8036020082033469, 0.7888161431169443, 0.8160457733124019]","[0.999502832061357, 0.9986839299963154, 0.9993568197929449, 0.9989057594162638, 0.9994561404465135]","[2.7681115459576535, 2.672117543371299, 2.729451795402946, 2.732626880593905, 2.7608989187552178]",0.9429751093237038,0.7904851311498218,0.999181096342679,2.7326413368162044,0.03385241388719276
54,68.49097874445208,l1,0.2833952678119829,"[0.9460740617712924, 0.916197634837319, 0.9585614576106722, 0.951194784698831, 0.9648743510323805]","[0.8335535802226163, 0.8128770416485678, 0.7994791871713329, 0.8004563192312735, 0.8107836147019785]","[0.9996502661235438, 0.9993621532427704, 0.9996834896160129, 0.9990148507381358, 0.9992064548278086]","[2.779277908117453, 2.728436829728657, 2.757724134398018, 2.75066595466824, 2.7748644205621673]",0.9473804579900991,0.8114299485951537,0.9993834429096543,2.758193849494907,0.01824727665088743
55,62.618082932782066,l1,0.314873977637095,"[0.9480755121117457, 0.9567704033954914, 0.9590824056912102, 0.9304784541325791, 0.9460479574540196]","[0.7997278078748122, 0.8168520507339863, 0.8178838855313597, 0.8003718609498872, 0.7732090339701866]","[0.999604190185039, 0.9995439197795127, 0.9996813397498565, 0.9995431436096637, 0.9991951817296427]","[2.747407510171597, 2.7731663739089902, 2.7766476309724264, 2.73039345869213, 2.7184521731538487]",0.9480909465570091,0.8016089278120464,0.9995135550107429,2.749213429379799,0.022935067011514383
56,87.65682991461277,l1,0.20049935177661138,"[0.9559271254070887, 0.9096886127088188, 0.9627300014910322, 0.9551044792351628, 0.9454146277294008]","[0.8044171639574005, 0.7839282317559148, 0.7851658643149423, 0.8003935125029982, 0.8238972388134899]","[0.9997527748779238, 0.9987557478252478, 0.9996925747170399, 0.999677741631011, 0.9996924970652264]","[2.760097064242413, 2.6923725922899813, 2.7475884405230144, 2.755175733369172, 2.769004363608117]",0.9457729693143007,0.7995604022689492,0.9995142672232898,2.7448476388065397,0.02714370780686416
57,0.0021879909723638885,l1,0.24177900980554984,"[0.7475754996844312, 0.633464829335671, 0.6902370099249819, 0.6398685569828476, 0.7354087563719603]","[0.4390223539969969, 0.3101813374748829, 0.265863568928738, 0.20587743259934377, 0.3387702843605027]","[0.966369432843712, 0.9498224448682565, 0.9536400279190176, 0.900633621524223, 0.9655849494400447]","[2.15296728652514, 1.8934686116788106, 1.9097406067727376, 1.7463796111064145, 2.0397639901725078]",0.6893109304599785,0.31194299547209287,0.9472100953190508,1.9484640212511224,0.13821676928593488
58,22.215662836619117,l1,0.35366705823369776,"[0.9678200992509689, 0.9355442673600461, 0.9455984731412272, 0.9360055795693312, 0.9380290078330666]","[0.8131002210665256, 0.8091963391992669, 0.8092461920295574, 0.8125631609090312, 0.7822033782964377]","[0.9995776860443013, 0.9993407987711713, 0.9997158022469271, 0.9993185016875933, 0.9993821344787978]","[2.7804980063617957, 2.7440814053304843, 2.7545604674177118, 2.7478872421659557, 2.719614520608302]",0.944599485430928,0.8052618583001638,0.9994669846457581,2.74932832837685,0.019552193777967936
59,35.49824903614239,l2,0.696650095472525,"[0.9272718036999369, 0.9297227833718287, 0.9572859607754342, 0.932153814547791, 0.9311223947699275]","[0.8023838214902663, 0.8044580115725058, 0.7916096201912711, 0.7955292895589963, 0.8161348923289125]","[0.9996160080873848, 0.9993790230669286, 0.999713804906645, 0.9991855108528062, 0.9994656094558547]","[2.7292716332775884, 2.7335598180112632, 2.7486093858733502, 2.7268686149595935, 2.7467228965546946]",0.9355113514329837,0.8020231270283904,0.9994719912739238,2.737006469735298,0.008983538452424436
60,4.879422899898158,elasticnet,0.4024957076256378,"[0.9360191405783078, 0.9435448489560216, 0.9433245927075086, 0.9503154650409563, 0.9642634030922601]","[0.783476598743604, 0.7589236851933889, 0.8027137479715433, 0.6906484407793013, 0.7967461027410161]","[0.999272937398047, 0.9990104886403358, 0.9989722680853919, 0.9993290178581443, 0.9992412080814077]","[2.718768676719959, 2.7014790227897465, 2.745010608764444, 2.640292923678402, 2.760250713914684]",0.9474934900750108,0.7665017150857707,0.9991651840126654,2.713160389173447,0.04173609926597376
61,18.886501772618868,l1,0.36098877076392005,"[0.9391992110882593, 0.9430250447633458, 0.9668725562169932, 0.9583817690195277, 0.9325000966933957]","[0.8133016851796231, 0.8176257156474327, 0.8225827781049735, 0.7898175340522176, 0.8068112197710198]","[0.9997988348820881, 0.9989383637743888, 0.9997748340016922, 0.9995275724043959, 0.9995293030740003]","[2.7522997311499706, 2.759589124185167, 2.789230168323659, 2.747726875476141, 2.738840619538416]",0.9479957355563045,0.8100277865510532,0.9995137816273131,2.757537303734671,0.01721563418609528
62,16.426934868010882,l1,0.2852182867971054,"[0.9572041428850698, 0.9205783446332154, 0.9492543475550346, 0.9305117725277323, 0.9396785507829556]","[0.8022882921925438, 0.7923220294604673, 0.8067391021197093, 0.8055399065170615, 0.790803091751543]","[0.9996470753181136, 0.9995550558418878, 0.9996558389779884, 0.9997040168326676, 0.998707776679226]","[2.7591395103957272, 2.71245542993557, 2.755649288652732, 2.7357556958774616, 2.7291894192137245]",0.9394454316768016,0.799538484408265,0.9994539527299766,2.7384378688150433,0.017277765705004076
63,60.12793948676215,l1,0.35965497826636433,"[0.9502054808261922, 0.9075596434420564, 0.9567663035524686, 0.9327436460537828, 0.9555795510141374]","[0.8013400044506946, 0.8079787534059635, 0.81228837584627, 0.8011986743775809, 0.7926836191356572]","[0.9996303578262707, 0.9992486483717984, 0.9996468360501267, 0.9997202960929343, 0.9995610855935216]","[2.7511758431031574, 2.7147870452198184, 2.7687015154488654, 2.733662616524298, 2.7478242557433163]",0.9405709249777274,0.8030978854432332,0.9995614447869304,2.7432302552078913,0.018075277096574287
64,95.38445368319084,l1,0.3181592902540079,"[0.955612224652195, 0.9161968735140056, 0.9571602231814347, 0.9602929938781969, 0.9466680036736531]","[0.7854826464852432, 0.7669752620180371, 0.7982485070440413, 0.8384606254780077, 0.8070483536111088]","[0.9994321314228003, 0.9992751974617288, 0.9995669496808065, 0.9996289210892644, 0.9995605608009833]","[2.7405270025602384, 2.6824473329937715, 2.7549756799062823, 2.798382540445469, 2.7532769180857453]",0.947186063779897,0.7992430789272876,0.9994927520911168,2.7459218947983013,0.037272809372504837
65,27.28607490448883,l1,0.1296133218854045,"[0.9540090786830433, 0.9445325878809695, 0.9525563106433139, 0.9445117759170815, 0.918419377101115]","[0.8320796625890451, 0.8160620833567112, 0.7757944003222249, 0.8143059904033407, 0.7587625496167082]","[0.9996971600473532, 0.9995123576301657, 0.9997277485207786, 0.9994324253725914, 0.9984971028388325]","[2.785785901319442, 2.7601070288678464, 2.7280784594863174, 2.7582501916930138, 2.6756790295566555]",0.9428058260451048,0.799400937257606,0.9993733588819442,2.741580122184655,0.0376843131893328
66,2.1529235178168116,l1,0.278587816689595,"[0.9665402388228793, 0.9126526606467726, 0.9457922559995788, 0.9285623231480149, 0.9395535105890247]","[0.7974884881300274, 0.7902624819149363, 0.7999656101444095, 0.8003896800205205, 0.8071977514421897]","[0.9996849271961205, 0.999246446681428, 0.9997356362146873, 0.9996032685393484, 0.999529672583418]","[2.763713654149027, 2.702161589243137, 2.7454935023586757, 2.728555271707884, 2.7462809346146324]",0.9386201978412541,0.7990608023304167,0.9995599902430005,2.7372409904146706,0.02076840179562927
67,8.971519781440744,l1,0.2572546754011722,"[0.9358708930720563, 0.9295769814213034, 0.9583877369989731, 0.9591616889627375, 0.9186434961677081]","[0.7847941020908464, 0.8079757264574003, 0.8131239464775841, 0.8181858357196448, 0.7950355608560706]","[0.9994906357785931, 0.9988867624597891, 0.9997440018457785, 0.9996201442357483, 0.998849204214103]","[2.7201556309414956, 2.736439470338493, 2.771255685322336, 2.7769676689181306, 2.712528261237882]",0.9403281593245556,0.8038230343203093,0.9993181497068024,2.7434693433516673,0.02624697117446229
68,63.500143702300925,l1,0.382399898975791,"[0.9619415479291493, 0.9296695917405503, 0.9262905500914377, 0.9415358028089217, 0.9537345401877961]","[0.8362591266594963, 0.7562771193329411, 0.7856486165158089, 0.8200779339025739, 0.8130048988076831]","[0.9996979006498864, 0.998562969207118, 0.9995915452462962, 0.9996338221171953, 0.9994181654438389]","[2.797898575238532, 2.6845096802806094, 2.711530711853543, 2.761247558828691, 2.7661576044393184]",0.942634406551571,0.8022535390437007,0.9993808805328669,2.7442688261281387,0.04070991429221941
69,17.015933511689887,l1,0.20912430807667864,"[0.9417179159251907, 0.925067736100456, 0.9635637643827915, 0.940947196224067, 0.9387291435488008]","[0.7898874237157958, 0.7817650480720013, 0.7811018046441072, 0.8320472383836841, 0.8004209440395695]","[0.9997288998525421, 0.9993641465876378, 0.999649642052879, 0.9995915471754446, 0.9995331461237761]","[2.7313342394935285, 2.706196930760095, 2.7443152110797775, 2.7725859817831955, 2.7386832337121465]",0.9420051512362612,0.7970444917710315,0.999573476358456,2.7386231193657484,0.021403107357031395
70,4.375653289890936,l1,0.1701878248254653,"[0.9243730648890984, 0.9425538542046545, 0.9564316829406314, 0.9281751961508461, 0.9514496553243533]","[0.7920490954619593, 0.783406227422763, 0.8425663677404, 0.7875911535517627, 0.7634783120166669]","[0.9996883074275551, 0.9993152680054189, 0.9993753174049418, 0.9991991401580375, 0.998893422891812]","[2.7161104677786128, 2.7252753496328364, 2.798373368085973, 2.714965489860646, 2.713821390232832]",0.9405966907019169,0.7938182312387104,0.9992942911775531,2.73370921311818,0.03258573764452506
71,23.108076086220667,l1,0.3533450219207816,"[0.9567223969402471, 0.9394836705056363, 0.9473553456903778, 0.9349548652383032, 0.9605812568488956]","[0.7973298802610121, 0.7859763781365352, 0.7935691619502798, 0.7768948752093042, 0.7958377018662549]","[0.9993718781987962, 0.9991758991397707, 0.9996490016890514, 0.9990777152307451, 0.9995355453290874]","[2.7534241554000554, 2.7246359477819424, 2.740573509329709, 2.7109274556783527, 2.755954504044238]",0.9478195070446921,0.7899215994846772,0.9993620079174901,2.7371031144468594,0.017172013654822658
72,38.70169213953998,l1,0.3366420448094603,"[0.9555445752317482, 0.9202937968906062, 0.9518847905659077, 0.9330372218389416, 0.9577106584550086]","[0.7985827379485486, 0.8000430653438352, 0.7863139219891156, 0.799535986316351, 0.7590200068837878]","[0.9994806560035692, 0.9993750521087114, 0.9997595515009534, 0.9995342829895386, 0.9992947392891626]","[2.753607969183866, 2.7197119143431525, 2.737958264055977, 2.732107491144831, 2.716025404627959]",0.9436942085964425,0.7886991436963277,0.999488856378387,2.731882208671157,0.013479852889275777
73,6.306335441617665,l1,0.4261159293683903,"[0.9569995588366299, 0.944900347513069, 0.9371746548783662, 0.9373920719146577, 0.9295203127355475]","[0.8131420778804173, 0.7776138063042458, 0.7863498140344702, 0.7666496509478975, 0.8111371778959096]","[0.9996552887814193, 0.9984824478828354, 0.9993038475108719, 0.9989552908711785, 0.9995108214507711]","[2.7697969254984667, 2.72099660170015, 2.7228283164237084, 2.702997013733734, 2.740168312082228]",0.941197389175654,0.7909785054125881,0.9991815392994153,2.731357433887658,0.02253722347360309
74,19.9113666637792,l1,0.4483724798921028,"[0.9324246913696226, 0.9470713183450991, 0.9694639655428408, 0.954728006364992, 0.9531149669305197]","[0.8324159068796796, 0.8164982155447609, 0.7811753055761418, 0.7976883247062035, 0.8047747637638473]","[0.99969283301923, 0.9989640945809071, 0.9996810808130219, 0.999541131036128, 0.9991662328436035]","[2.764533431268532, 2.762533628470767, 2.7503203519320043, 2.7519574621073235, 2.7570559635379706]",0.9513605897106148,0.8065105032941267,0.9994090744585782,2.7572801674633194,0.005604091011423783
75,12.476693407635603,l1,0.5217403816934799,"[0.9355307502979966, 0.9329642930104428, 0.9660193730472906, 0.942106046874047, 0.9410476510730088]","[0.7862714689029999, 0.8108899353252694, 0.8297748135323324, 0.7836349600843144, 0.8006043112778886]","[0.9995552052782364, 0.9993746640017243, 0.9996456559147959, 0.9995886389630535, 0.9992256458688819]","[2.721357424479233, 2.7432288923374366, 2.795439842494419, 2.725329645921415, 2.740877608219779]",0.9435336228605571,0.802235097824561,0.9994779620053384,2.7452466826904565,0.026494899857470916
76,0.43538633928861553,l2,0.44798889414119747,"[0.8598043577761462, 0.8853534698124562, 0.9059050013463075, 0.9060841492203003, 0.9155488405784027]","[0.6103430177150364, 0.6648262980379362, 0.7098100059931168, 0.6908967262194909, 0.7003179413259026]","[0.9951846511729323, 0.9965062339825621, 0.9975544566168125, 0.9984652594615656, 0.9970744886015888]","[2.4653320266641146, 2.5466860018329545, 2.613269463956237, 2.5954461349013567, 2.6129412705058943]",0.8945391637467225,0.6752387978582967,0.9969570179670922,2.5667349795721113,0.056230472816686305
77,43.85605655858082,elasticnet,0.46806694737105864,"[0.9137942603342772, 0.9245644620911544, 0.9468496440549431, 0.9457011984877649, 0.9419366352254619]","[0.8105363412016005, 0.8158395718376924, 0.8124910424479314, 0.8142441798936629, 0.8208115929014745]","[0.9996642029036542, 0.9991010304359466, 0.9996837524580277, 0.9995603616947935, 0.9995443126011121]","[2.723994804439532, 2.7395050643647934, 2.759024438960902, 2.7595057400762215, 2.7622925407280485]",0.9345692400387204,0.8147845456564724,0.9995107320187067,2.748864517713899,0.014851756936615479
78,7.4581495449198645,l1,0.4053106641919276,"[0.9460433517895334, 0.934073987768931, 0.9638408697135483, 0.9505070577112943, 0.9433103110406509]","[0.8084207777684194, 0.7996359794414225, 0.7850687576151898, 0.7901349936302751, 0.7986797127553921]","[0.9997065425729148, 0.9991467803432902, 0.9996660885193407, 0.9994123709511097, 0.9995819620809963]","[2.7541706721308676, 2.732856747553644, 2.748575715848079, 2.7400544222926793, 2.741571985877039]",0.9475551156047917,0.7963880442421398,0.9995027488935303,2.743445908740462,0.007327749621889526
79,2.3411865882201797,l1,0.30334570669912925,"[0.9387862806287854, 0.9282284606057074, 0.9593261905166764, 0.9463298766750486, 0.945533157191453]","[0.7883488607457934, 0.7913761127337894, 0.7238297037360668, 0.8078538501448876, 0.7920791320481794]","[0.9994567722368504, 0.9991251935201936, 0.999429856074766, 0.9994338067476914, 0.9988195899871926]","[2.726591913611429, 2.71872976685969, 2.682585750327509, 2.7536175335676276, 2.736431879226825]",0.9436407931235342,0.7806975318817433,0.9992530437133388,2.7235913687186164,0.02358197815102474
80,65.54165049166066,l1,0.3736315877860666,"[0.9599108090998754, 0.9294991317642682, 0.9282977907717577, 0.9411211453850395, 0.9434777482859169]","[0.8170469679359377, 0.8069689695951462, 0.8095429680508527, 0.8020004118739393, 0.8126817727514927]","[0.9996975820464351, 0.9994981974879138, 0.9996236476222551, 0.9996099173328722, 0.9988684586846439]","[2.7766553590822483, 2.7359662988473286, 2.7374644064448654, 2.742731474591851, 2.7550279797220534]",0.9404613250613714,0.8096482180414737,0.9994595606348241,2.7495691037376693,0.015111437558190482
81,64.73893758938517,l1,0.32504958178647514,"[0.9357486866838884, 0.932760098696771, 0.9640905724135816, 0.935473637292811, 0.9575163723451048]","[0.78806007680867, 0.8226769604544804, 0.7979788555850802, 0.8202224252467114, 0.8275229826945574]","[0.9996316367668715, 0.9995901791510649, 0.9996155855157408, 0.9996657414503847, 0.998972761847273]","[2.72344040025943, 2.755027238302316, 2.7616850135144024, 2.7553618039899073, 2.7840121168869354]",0.9451178734864314,0.8112922601578998,0.999495180946267,2.755905314590598,0.0193826434690751
82,30.060009512526193,l1,0.24907526069917635,"[0.9486573458750478, 0.9227412761657144, 0.9563572195182823, 0.9410027316962316, 0.9428534817846789]","[0.7912162470385407, 0.7950500166974719, 0.8142055582046228, 0.813944461784655, 0.8009517954016893]","[0.9995761268931234, 0.9993935659985657, 0.9996561567690732, 0.9992651987574906, 0.9992202927191732]","[2.7394497198067116, 2.717184858861752, 2.7702189344919783, 2.754212392238377, 2.7430255699055412]",0.9423224110079911,0.8030736158253958,0.9994222682274853,2.744818295060872,0.01748761736316563
83,44.095380040203,l1,0.3255455623087097,"[0.9361909888159263, 0.9218713487178527, 0.9689441393226593, 0.9592684863439308, 0.9037782771859448]","[0.7945816815839677, 0.8240791603223877, 0.8309476884231057, 0.8199217779439651, 0.7810406736999006]","[0.9995964939872154, 0.9993736673858566, 0.9997502586031127, 0.999752597594265, 0.9980826351642762]","[2.7303691643871093, 2.745324176426097, 2.799642086348878, 2.778942861882161, 2.6829015860501215]",0.9380106480772629,0.8101141963946654,0.9993111305469453,2.747435975018873,0.04044399846213015
84,18.35070597056709,l1,0.4870659994583716,"[0.9463875007772651, 0.9285280277261901, 0.9552056824835111, 0.9335155848142991, 0.9528249494423797]","[0.7690813023016676, 0.8056707372530014, 0.7611264212034169, 0.8202055782625222, 0.8201784666743328]","[0.9995082102467804, 0.9994800273836669, 0.9996268285794707, 0.9991160884612589, 0.9995032431427262]","[2.714977013325713, 2.7336787923628587, 2.715958932266399, 2.75283725153808, 2.772506659259439]",0.943292349048729,0.7952525011389882,0.9994468795627807,2.7379917297504983,0.02211511990539966
85,11.795823691913634,l1,0.2869647391290193,"[0.9670904589351181, 0.9200534164764345, 0.9631947698188685, 0.9383969966283072, 0.9419673492077105]","[0.8011955163023278, 0.8081592742996813, 0.8172935544780234, 0.8020735647670998, 0.8001936191163956]","[0.9994764907212257, 0.9993107659204066, 0.9996242034091779, 0.999458740754306, 0.9994993647014596]","[2.767762465958672, 2.727523456696522, 2.78011252770607, 2.739929302149713, 2.7416603330255658]",0.9461405982132878,0.8057831057927055,0.9994739131013152,2.7513976171073087,0.019435363918372934
86,77.90170845212562,l1,0.2709125011047628,"[0.9622520188341678, 0.9323316634809805, 0.9603345689272558, 0.9411903975655852, 0.9231034819992553]","[0.8187491327226027, 0.8249292299402633, 0.8359954456271953, 0.8148771546979724, 0.7791975960596303]","[0.9996710478684799, 0.9990960919932788, 0.9995336094454665, 0.9996383676946493, 0.9988984518465155]","[2.7806721994252506, 2.7563569854145227, 2.7958636239999177, 2.755705919958207, 2.7011995299054012]",0.943842426161449,0.8147497118095327,0.999367513769678,2.75795965174066,0.0321929501984797
87,70.60742283008807,l1,0.26447532664819134,"[0.9247280900716812, 0.9316090237591471, 0.9491234859417461, 0.952019804649432, 0.9320919037546495]","[0.7956623182968581, 0.7920497683791937, 0.7680935163674235, 0.7933682694863065, 0.8095324365169607]","[0.999534066267465, 0.9994951578080021, 0.9992903468050933, 0.9997347184925104, 0.9989520953862581]","[2.719924474636004, 2.723153949946343, 2.716507349114263, 2.745122792628249, 2.7405764356578683]",0.9379144616353312,0.7917412618093486,0.9994012769518659,2.729057000396545,0.011545993655494233
88,96.58634822238048,l1,0.18835384124285726,"[0.9402644241522731, 0.920079289724223, 0.9681066184145053, 0.9345672077726678, 0.9503458430287356]","[0.7623204318987813, 0.7998561985782918, 0.7867340505680559, 0.803382098706808, 0.7975383224540232]","[0.9996749572542231, 0.9995830893692909, 0.9993725761486292, 0.9993011405627493, 0.999298047324011]","[2.7022598133052775, 2.719518577671806, 2.75421324513119, 2.737250447042225, 2.74718221280677]",0.9426726766184809,0.7899662204411921,0.9994459621317807,2.7320848591914535,0.01892999546577557
89,48.80175805461043,l1,0.3207385020708303,"[0.950289155098802, 0.9234684659717499, 0.9708510920638482, 0.9569738192104359, 0.9397425920870027]","[0.8003027766706101, 0.8005995236118169, 0.7991037869474801, 0.8041971765492142, 0.8097094294704421]","[0.9996024137604997, 0.9995554435437697, 0.999740081311743, 0.9997042714424369, 0.9994451962020726]","[2.750194345529912, 2.7236234331273366, 2.769694960323071, 2.760875267202087, 2.7488972177595175]",0.9482650248863678,0.8027825386499128,0.9996094812521044,2.7506570447883845,0.015498267893009378
90,35.2840257416285,l2,0.2273783616447863,"[0.9445024050838029, 0.9460178419567437, 0.9499782068259379, 0.9564030856978362, 0.9544453438139827]","[0.8108118144292524, 0.7968722829794657, 0.7661389521231969, 0.7689439734418158, 0.8061559773862653]","[0.9995596509708813, 0.9994007507392442, 0.9993450875657085, 0.9995930300374576, 0.9994422037207833]","[2.7548738704839364, 2.7422908756754536, 2.7154622465148432, 2.7249400891771094, 2.7600435249210316]",0.9502693766756607,0.7897846000719992,0.999468144606815,2.7395221213544745,0.017064486197280054
91,26.872627195074255,l1,0.30239548301951596,"[0.9474237722507702, 0.9416131584798396, 0.9426622961705696, 0.9330050750203535, 0.9619630914399662]","[0.8106924212138678, 0.8003424621872108, 0.8253616841936144, 0.803774451326818, 0.7958981593903677]","[0.9996150722108882, 0.9994441658271427, 0.9996736372088191, 0.9993426286214323, 0.9990598392693529]","[2.757731265675526, 2.7413997864941932, 2.767697617573003, 2.7361221549686037, 2.756921090099687]",0.9453334786722998,0.8072138356623757,0.999427068627527,2.751974382962202,0.01155808755398187
92,23.021930133473088,l1,0.30223893154515924,"[0.9537570707143135, 0.9277837025741872, 0.9679025769821812, 0.9540587920323584, 0.9511946372563469]","[0.7802546923539775, 0.8141460029021319, 0.8066011910230289, 0.8120206084919545, 0.7850687114749941]","[0.999406542474386, 0.9993932707071747, 0.999807134663349, 0.9995350395503125, 0.9987366454531295]","[2.733418305542677, 2.7413229761834934, 2.7743109026685593, 2.7656144400746254, 2.7349999941844705]",0.9509393559118774,0.7996182412492173,0.9993757265696704,2.749933323730765,0.01679316531588967
93,31.839756860918147,l1,0.2756422464046274,"[0.9452090022022926, 0.9305195595319798, 0.9548350956722306, 0.9308862652430397, 0.9058826696572687]","[0.8198629987696239, 0.7911634148056951, 0.7813094534974858, 0.8103960404973766, 0.7892420488139232]","[0.9996122430762575, 0.9994292378392265, 0.9994851333154255, 0.9991262172924325, 0.9990273914822975]","[2.764684244048174, 2.7211122121769016, 2.7356296824851416, 2.7404085230328485, 2.6941521099534893]",0.9334665184613623,0.7983947912768209,0.9993360446011279,2.7311973543393107,0.023237569442211236
94,72.09082910657915,l1,0.2457960282330317,"[0.9586845696872551, 0.9386977140662465, 0.9565781050372795, 0.9601944428133524, 0.9525379628265704]","[0.775552910161728, 0.7632416419749154, 0.7858123254427768, 0.7756257125273716, 0.7981607969705726]","[0.9996016690363912, 0.9993221128323103, 0.9996750299896425, 0.9995004455917085, 0.9993867967244848]","[2.7338391488853744, 2.701261468873472, 2.742065460469699, 2.7353206009324325, 2.750085556521628]",0.9533385588861407,0.7796786774154729,0.9994972108349074,2.732514447136521,0.016651388680072647
95,0.010720717872095317,l1,0.3729898091263348,"[0.8187790290972086, 0.8077663689207878, 0.8631154349877668, 0.8350299540248421, 0.8573598972414428]","[0.5780433307311351, 0.5109261020959358, 0.5000828806686136, 0.5571327522642372, 0.5226201737139149]","[0.9927512094395372, 0.9934002878011345, 0.993093027373477, 0.9930519112921341, 0.9927060938169692]","[2.3895735692678812, 2.312092758817858, 2.3562913430298575, 2.3852146175812132, 2.372686164772327]",0.8364101368544097,0.5337610478947674,0.9930005059446504,2.363171690693828,0.028035233191679245
96,52.31640553381993,elasticnet,0.33030853092710316,"[0.9457479013092087, 0.9387069707100762, 0.9682027891537156, 0.9340441883172328, 0.9317743597167754]","[0.8125708860388667, 0.7951620165311067, 0.8073330373451509, 0.8022730011107505, 0.7746431339729724]","[0.9996953099468378, 0.9994670764083239, 0.9996565659630485, 0.9996242187902885, 0.9992216977779503]","[2.758014097294913, 2.733336063649507, 2.775192392461915, 2.7359414082182716, 2.7056391914676983]",0.9436952418414017,0.7983964149997694,0.9995329737772897,2.7416246306184613,0.023627782135610974
97,15.774680348603264,l1,0.10335630138071422,"[0.9542557020532416, 0.9288812589161759, 0.9629711940808502, 0.9314106213107658, 0.9516102346223838]","[0.8251243824907641, 0.7806869954481873, 0.7825426090382915, 0.7938024659366204, 0.8191468428372484]","[0.9997653360999504, 0.9993303424034949, 0.9995861738621157, 0.9991916998724666, 0.9991571960020279]","[2.7791454206439563, 2.7088985967678583, 2.7450999769812574, 2.7244047871198527, 2.76991427346166]",0.9458258021966834,0.8002606591502224,0.9994061496480112,2.7454926109949165,0.026506231529278498
98,27.426320673011524,l1,0.22326498066313324,"[0.9682298004503405, 0.9415335565275904, 0.9565748798830025, 0.9591550589596081, 0.9379751265243556]","[0.8201669151089829, 0.796668181538698, 0.7174970766382218, 0.7606806994422278, 0.8274917840861581]","[0.9996736400926528, 0.9990626098921063, 0.9990733130697219, 0.9994998738973271, 0.9990213712102798]","[2.788070355651976, 2.7372643479583947, 2.6731452695909463, 2.719335632299163, 2.7644882818207934]",0.9526936844689793,0.7845009313628577,0.9992661616324175,2.736460777464255,0.03937476202058832
99,78.91806107368971,l1,0.2947731160848388,"[0.9410276038178447, 0.932144226485361, 0.9697540809600322, 0.9490188916533051, 0.9475114818231759]","[0.8105507459615806, 0.7977341232351747, 0.7947299625513402, 0.8203663452074398, 0.7564315672113304]","[0.9995127188568225, 0.9991221028757574, 0.999563788414804, 0.999715790186226, 0.9993619735490892]","[2.7510910686362475, 2.729000452596293, 2.7640478319261765, 2.769101027046971, 2.7033050225835957]",0.9478912569479437,0.7959625488333731,0.9994552747765397,2.7433090805578564,0.024334917871309994
