trial_number,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_max_features,param_bootstrap,param_criterion,param_class_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
50,136,45,20,3,log2,False,entropy,balanced,"[0.9524751112511596, 0.9505514166964404, 0.9662378041337587, 0.9529584755990883, 0.9600330715954669]","[0.8112233944344751, 0.7852259095251773, 0.8123360627747916, 0.7746618809253131, 0.7896751624910524]","[0.999164417255449, 0.9994728238273212, 0.9996559857031434, 0.9996038399637343, 0.9995856375835019]","[2.7628629229410837, 2.7352501500489392, 2.7782298526116938, 2.7272241964881356, 2.7492938716700213]",0.9564511758551827,0.794624482030162,0.99949654086663,2.750572198751975,0.018425722370727624
51,134,48,20,1,log2,False,entropy,balanced,"[0.9443559583501531, 0.9476888066924516, 0.9637322605732852, 0.9452535243069371, 0.9302612596622682]","[0.8543077794815956, 0.8533283983896905, 0.8525345342518897, 0.8469245686901717, 0.8464721827620681]","[0.9996146449425184, 0.9997051248996194, 0.999761393527088, 0.9997185430137602, 0.9996596245306185]","[2.798278382774267, 2.8007223299817614, 2.816028188352263, 2.7918966360108692, 2.776393066954955]",0.946258361917019,0.8507134927150831,0.9996918661827209,2.7966637208148235,0.012866130343319723
52,116,48,20,1,log2,False,entropy,balanced,"[0.9443770007307846, 0.9365517285320459, 0.9636922605732852, 0.9447888536690984, 0.9294294306876065]","[0.8562897782937605, 0.8467794509727794, 0.8515088510386704, 0.8476268279412672, 0.843844570983607]","[0.9996126997844554, 0.9996966703912704, 0.9997472319731306, 0.9997159268583239, 0.9996647247262264]","[2.800279478809, 2.7830278498960954, 2.814948343585086, 2.7921316084686896, 2.77293872639744]",0.9437678548385641,0.8492098958460168,0.9996874507466813,2.7926652014312623,0.014400088385525646
53,167,48,19,1,log2,False,entropy,balanced,"[0.9434685412662804, 0.9433589164085281, 0.9638759811295187, 0.9447731448391775, 0.9282365558408614]","[0.8560602563075542, 0.8508657282761979, 0.8505030102565061, 0.847331130233397, 0.8468180310329203]","[0.9996046934460198, 0.9996953806681822, 0.999763677178802, 0.9997168460991733, 0.9996684092028809]","[2.7991334910198544, 2.793920025352908, 2.814142668564827, 2.791821121171748, 2.7747229960766626]",0.9447426278968732,0.850315631221315,0.9996898013190115,2.7947480604371995,0.012693609762613812
54,145,44,17,1,log2,False,entropy,balanced,"[0.9495426313315578, 0.9384197993966303, 0.9593907054219849, 0.9447191859156774, 0.9315855453427864]","[0.8538815942166648, 0.8476438420234254, 0.850869273412478, 0.8467680310645628, 0.8462611865631706]","[0.9996333004804565, 0.9996821349136288, 0.999791246563849, 0.9997209203968171, 0.9997147449283247]","[2.803057526028679, 2.7857457763336844, 2.810051225398312, 2.7912081373770574, 2.777561476834282]",0.9447315734817273,0.8490847854560603,0.9997084694566152,2.7935248283944034,0.011702165811358129
55,96,46,18,3,log2,False,entropy,balanced,"[0.9594364789298666, 0.9476687993527756, 0.9662652341073659, 0.9739008649109776, 0.9574638211189161]","[0.8134243558844964, 0.7933909931381987, 0.8148525725476458, 0.7773688745545858, 0.7954027961508244]","[0.9991189203639023, 0.999442783439582, 0.9996472143949817, 0.9996267091314371, 0.9994769438940274]","[2.7719797551782652, 2.7405025759305564, 2.7807650210499935, 2.7508964485970004, 2.752343561163768]",0.9609470396839803,0.7988879184551502,0.9994625142447863,2.7592974723839165,0.01479106593335843
56,126,42,19,1,log2,False,entropy,balanced,"[0.9506802780757385, 0.9450905755656652, 0.9657658561487673, 0.9434630842370411, 0.9323134734257369]","[0.8506822032969578, 0.849646283665269, 0.8496209406853472, 0.8403963564600067, 0.8414517626272392]","[0.9996322441685115, 0.9996081209004686, 0.9997925149615997, 0.999736511389341, 0.9997512342382561]","[2.8009947255412078, 2.794344980131403, 2.8151793117957142, 2.783595952086389, 2.773516470291232]",0.9474626534905898,0.8463595093469639,0.9997041251316354,2.793526287969189,0.014312970563135994
57,166,49,20,9,log2,False,entropy,balanced,"[0.953520717247689, 0.9378830487742573, 0.96292422681115, 0.9598659926615735, 0.9619378967852326]","[0.7605272040402091, 0.7370912281070616, 0.7612516071666094, 0.7608692578411878, 0.7515597041808318]","[0.9990192442573331, 0.9993221702775356, 0.9995234211296763, 0.999461917934858, 0.9993524076807181]","[2.7130671655452314, 2.6742964471588544, 2.723699255107436, 2.720197168437619, 2.7128500086467824]",0.9552263764559804,0.75425980026718,0.9993358322560242,2.7088220089791846,0.01775943275933803
58,186,44,17,2,log2,False,entropy,balanced,"[0.956667517459868, 0.942960605758131, 0.9666847902215998, 0.9442852955518979, 0.9483980829810693]","[0.8207244808252042, 0.807473311243808, 0.8298603266386615, 0.7983135001968792, 0.8119807611146679]","[0.9992600495276558, 0.9995287917339993, 0.9996923437342065, 0.9996609744075531, 0.9996250256619278]","[2.776652047812728, 2.7499627087359384, 2.796237460594468, 2.7422597701563305, 2.7600038697576648]",0.9517992583945132,0.8136704760038441,0.9995534370130684,2.7650231714114257,0.019389409363624346
59,142,50,19,1,log2,False,entropy,balanced,"[0.9479371935207931, 0.9466598246178706, 0.9594899486528533, 0.9453224916084915, 0.928541044123557]","[0.8591431710392251, 0.8518221658248535, 0.8516139148428837, 0.8475911590287205, 0.8447929055102023]","[0.9995760728271977, 0.9996672045641058, 0.9997425853499127, 0.9997157098539895, 0.999624153254843]","[2.806656437387216, 2.79814919500683, 2.8108464488456497, 2.7926293604912016, 2.772958102888602]",0.9455901005047131,0.8509926632491769,0.9996651451700098,2.7962479089239,0.013270860403977618
60,158,47,6,1,log2,False,entropy,balanced,"[0.9395012817857876, 0.9361832954643329, 0.9608668508257125, 0.943099762816511, 0.925827523124132]","[0.8600228597205379, 0.8489674741131193, 0.8525796750446013, 0.8502124538019324, 0.8474707274216562]","[0.9995970494106987, 0.9993823483327151, 0.9998100480033636, 0.9995335220528567, 0.9996126387296077]","[2.7991211909170244, 2.7845331179101676, 2.8132565738736774, 2.7928457386713, 2.772910889275396]",0.9410957428032951,0.8518506380203694,0.9995871213058484,2.792533502129513,0.013579351388138003
61,126,50,20,1,log2,False,entropy,balanced,"[0.9485026186075863, 0.9404849107779368, 0.9604356571864793, 0.9452794927697237, 0.9318048830883305]","[0.8586198613991766, 0.8495550129137655, 0.8525280974321001, 0.8491220370700782, 0.8471608108813097]","[0.99959028405288, 0.9996828152435435, 0.9997416290719802, 0.9997240825326685, 0.9995881269938852]","[2.8067127640596428, 2.7897227389352457, 2.8127053836905596, 2.7941256123724703, 2.7785538209635257]",0.9453015124860112,0.851397163939286,0.9996653875789914,2.7963640640042886,0.0121692805331813
62,135,48,20,1,log2,False,entropy,balanced,"[0.9443618781370408, 0.9415379195562116, 0.9637322605732852, 0.9452535243069371, 0.9302502857253684]","[0.8558019727590489, 0.8506703755177789, 0.8525345342518897, 0.8469245686901717, 0.8463356200865442]","[0.9996144590764249, 0.9997051799506131, 0.9997603276305184, 0.999719300869359, 0.9996581187591507]","[2.799778309972514, 2.7919134750246037, 2.816027122455693, 2.791897393866468, 2.776244024571063]",0.9450271736597686,0.8504534142610869,0.9996914772572133,2.7951720651780683,0.012928754838476029
63,110,46,18,2,log2,False,entropy,balanced,"[0.9584303887253921, 0.9429341303090504, 0.9667739371414013, 0.952647807586847, 0.9497117430751402]","[0.8234447164378469, 0.8075281414812358, 0.8293102379772952, 0.8167050447129739, 0.8260421462385346]","[0.9991852106046781, 0.9995295313189702, 0.9996959344160038, 0.9996653043065744, 0.99959954643039]","[2.781060315767917, 2.749991803109256, 2.7957801095347, 2.7690181566063954, 2.775353435744065]",0.9540996013675661,0.8206060573695773,0.9995351054153232,2.7742407641524673,0.015013163977370701
64,159,23,20,2,log2,False,entropy,balanced,"[0.9539763122664057, 0.9425870051358092, 0.9642778963965203, 0.9603360788213833, 0.9559119739297146]","[0.7713427449998197, 0.7579666419099292, 0.7480962155257348, 0.7508557883058606, 0.7561171917780416]","[0.9992224040369824, 0.9992379038292067, 0.9995568370853765, 0.999517653755685, 0.9994409068913106]","[2.7245414613032075, 2.699791550874945, 2.7119309490076313, 2.710709520882929, 2.7114700725990666]",0.9554178533099666,0.7568757165038772,0.9993951411197122,2.7116887109335557,0.007846029628874367
65,175,43,19,1,log2,False,entropy,balanced,"[0.9499097464100763, 0.9513070531680937, 0.9636288139569577, 0.9452111355801037, 0.9324852285964712]","[0.8544780580312576, 0.8532590428596811, 0.8499954729613276, 0.845580829206489, 0.8404993169719807]","[0.9996289044056869, 0.9996676832674535, 0.9997887970703759, 0.999752301711066, 0.999727397958867]","[2.804016708847021, 2.8042337792952283, 2.813413083988661, 2.7905442664976587, 2.7727119435273186]",0.9485083955423406,0.8487625440061471,0.9997130168826898,2.796983956431178,0.014160056407004072
66,205,42,18,2,,False,entropy,balanced,"[0.8960541316693793, 0.8868822375949468, 0.9163571819281736, 0.9005584105235601, 0.8701390359379211]","[0.7268114902666797, 0.7262076693847894, 0.7337723122266366, 0.7335229054744087, 0.7134753413882313]","[0.9643996924288766, 0.9551304838491871, 0.9696932631377561, 0.958445509801154, 0.9482112699693716]","[2.587265314364936, 2.568220390828923, 2.619822757292566, 2.5925268257991227, 2.531825647295524]",0.8939981995307962,0.7267579437481492,0.959176043837269,2.5799321871162144,0.029172118927455665
67,173,44,19,1,log2,False,entropy,balanced,"[0.939903280445042, 0.9480567042794985, 0.9594138078629594, 0.9440000025631856, 0.9314767833432701]","[0.84794887688442, 0.8520540686410593, 0.8506914699120469, 0.8432509203124087, 0.8424493602611804]","[0.9996262359477397, 0.9997040060790024, 0.9997840140018605, 0.9997471152864705, 0.9997166880539377]","[2.7874783932772016, 2.7998147789995604, 2.8098892917768667, 2.786998038162065, 2.773642831658388]",0.944570115698791,0.8472789392022231,0.9997156118738022,2.7915646667748164,0.012349899879036995
68,182,40,19,2,log2,False,entropy,balanced,"[0.9556756187424159, 0.9466267780901955, 0.9654294679249665, 0.9512201215058524, 0.9473915025922031]","[0.8230597915451051, 0.8038039527746328, 0.8155087784016941, 0.8038557156691277, 0.8112644658452406]","[0.9993087021301791, 0.9995414453432109, 0.9996946041149839, 0.9996376628060178, 0.9996135442420382]","[2.7780441124177, 2.7499721762080394, 2.780632850441645, 2.754713499980998, 2.758269512679482]",0.9532686977711267,0.81149854084716,0.9995591917272859,2.7643264303455726,0.012563545928076243
69,153,45,17,1,log2,False,entropy,balanced,"[0.9430145393051441, 0.9365244583858312, 0.9603055841440675, 0.9452790412329992, 0.9270780004801942]","[0.8541166038401476, 0.845234586986978, 0.8502233926775008, 0.8471549567376454, 0.8441162721824932]","[0.9996365540040166, 0.9996614247092158, 0.99977881622672, 0.9997142464386767, 0.9997256664735329]","[2.7967676971493085, 2.781420470082025, 2.8103077930482883, 2.7921482444093213, 2.7709199391362205]",0.9424403247096473,0.848169162484953,0.9997033415704324,2.7903128287650327,0.013416339919939728
70,194,48,2,5,log2,False,entropy,balanced,"[0.9545147939491976, 0.9490201051877264, 0.962674650151322, 0.9529242986743235, 0.9602821928305558]","[0.7674024154150577, 0.7686689263174372, 0.7809970098718405, 0.7666807557618661, 0.776711738004246]","[0.9991146774761742, 0.9994120253517208, 0.9996096495643865, 0.9995386545955972, 0.9994761347008039]","[2.7210318868404295, 2.7171010568568845, 2.743281309587549, 2.719143709031787, 2.7364700655356056]",0.9558832081586249,0.7720921690740894,0.9994302283377365,2.727405605570451,0.010481119802327158
71,139,50,20,1,log2,False,entropy,balanced,"[0.9485026186075863, 0.9404895137698815, 0.960514514668645, 0.945276533970996, 0.9316242160670938]","[0.8591513931309801, 0.849221684410561, 0.8528051958614653, 0.8486095209752265, 0.8473192742696135]","[0.9995911528075634, 0.9996863201328223, 0.9997383888043575, 0.9997266948048642, 0.9996123594871932]","[2.8072451645461296, 2.789397518313265, 2.8130580993344676, 2.7936127497510865, 2.7785558498239005]",0.9452814794168406,0.8514214137295694,0.99967098320736,2.79637387635377,0.012412281534637188
72,172,5,20,1,log2,False,entropy,balanced,"[0.8820174649537061, 0.8653027035053895, 0.9013335529967754, 0.9059964428871491, 0.9007667546349098]","[0.3707458661846619, 0.3811207642644559, 0.39623949616736553, 0.3798776737358882, 0.3803868729155878]","[0.9913666941205119, 0.9911005152666678, 0.9928087745888685, 0.9919934029046263, 0.9907606640502259]","[2.24413002525888, 2.237523983036513, 2.29038182375301, 2.2778675195276636, 2.2719142916007233]",0.8910833837955862,0.38167413465359185,0.9916060101861801,2.264363528635358,0.020229084700234233
73,128,49,20,7,log2,False,entropy,balanced,"[0.9535743368179997, 0.9457904118997393, 0.9628986945125887, 0.9395315451798258, 0.9588069133360004]","[0.7551802860040604, 0.7604681519674287, 0.770328313981179, 0.7546198075930084, 0.763620880499267]","[0.9990713073066729, 0.9993463595899237, 0.9995612745007365, 0.9995095038176703, 0.9994025930678074]","[2.707825930128733, 2.705604923457092, 2.7327882829945045, 2.6936608565905047, 2.7218303869030747]",0.9521203803492309,0.7608434880089886,0.9993782076565623,2.7123420760147816,0.013585640807839812
74,147,47,8,2,log2,False,entropy,balanced,"[0.9661045027924535, 0.9482159744989201, 0.9614678228393836, 0.9544954636543531, 0.9586785128132849]","[0.8309246179738543, 0.826308080705709, 0.8348967407779804, 0.8211308755746597, 0.8102885970077957]","[0.9992140902099065, 0.9995593753310387, 0.9997054640558412, 0.999686829919832, 0.9996347589601653]","[2.7962432109762143, 2.774083430535668, 2.7960700276732053, 2.775313169148845, 2.768601868781246]",0.957792455319679,0.8247097824079997,0.9995601036953567,2.782062341423036,0.011727838713446657
75,163,43,18,1,log2,False,entropy,balanced,"[0.9498598614031696, 0.9503488721411096, 0.9594214571348822, 0.9451777473167375, 0.9324817837061989]","[0.8547053435377839, 0.8519505445421202, 0.8483059436354904, 0.8460710624488076, 0.8450639071711309]","[0.999635943250092, 0.9996649172335641, 0.9997920812897086, 0.9997315133271285, 0.9997484231258217]","[2.8042011481910456, 2.8019643339167937, 2.8075194820600813, 2.7909803230926737, 2.7772941140031517]",0.9474579443404195,0.8492193602670666,0.999714575645263,2.796391880252749,0.011044184480291833
76,120,46,19,2,,False,entropy,balanced,"[0.9010024099095305, 0.8829323041963876, 0.9157730293249614, 0.900111177982104, 0.8699056367138706]","[0.7359076457112919, 0.7188774277759359, 0.7275561191622171, 0.7313044279030416, 0.7056648705656206]","[0.9644076265796135, 0.9550941603760215, 0.969704813128791, 0.9585053064493231, 0.9482228680853302]","[2.601317682200436, 2.5569038923483447, 2.6130339616159697, 2.5899209123344686, 2.5237933753648214]",0.8939449116253708,0.7238620982236215,0.9591869549238158,2.576993964772808,0.032531659344686
77,154,49,17,1,log2,False,entropy,balanced,"[0.9430781109318034, 0.9430563073943997, 0.9595430744830233, 0.9448363244919773, 0.9285733935032351]","[0.8571386937294909, 0.8492060501010199, 0.8511630490365704, 0.8484705433942733, 0.8452551417818674]","[0.9996111505430164, 0.99966861215341, 0.9997680922911258, 0.9997227437635388, 0.9995946861183259]","[2.799827955204311, 2.7919309696488295, 2.8104742158107197, 2.7930296116497892, 2.7734232214034282]",0.9438174421608878,0.8502466956086444,0.9996730569738833,2.7937371947434153,0.01211318185270741
78,177,41,19,3,log2,False,entropy,balanced,"[0.9548761097818043, 0.947578935506744, 0.9642767196133469, 0.9406300332886294, 0.9606905312046831]","[0.8108453431159813, 0.7921080506598307, 0.8059365301072013, 0.7870266122188763, 0.7957903152024629]","[0.9992501954151248, 0.9994757642233281, 0.9996537195895924, 0.9996111770564898, 0.9995597515517267]","[2.7649716483129105, 2.7391627503899025, 2.7698669693101405, 2.7272678225639955, 2.7560405979588727]",0.9536104658790416,0.7983413702608705,0.9995101215672524,2.751461957707164,0.01599279096894688
79,133,28,20,1,log2,False,entropy,balanced,"[0.9601098521891416, 0.9466488109710187, 0.96497517959782, 0.9423530498687316, 0.9593743020577452]","[0.8052300330111115, 0.8014962835068984, 0.8033086848650144, 0.7859874730458374, 0.7957901486792973]","[0.9994241886672224, 0.999537850231604, 0.9997166830539201, 0.9997015252325946, 0.9996587553142261]","[2.7647640738674752, 2.747682944709521, 2.7680005475167544, 2.7280420481471634, 2.7548232060512685]",0.9546922389368915,0.7983625246216318,0.9996078004999134,2.7526625640584363,0.014264186360563483
80,94,20,18,2,log2,False,entropy,balanced,"[0.940334441161853, 0.9411602800943484, 0.9607745258146566, 0.9594211434011123, 0.9568851202580667]","[0.7335537985304821, 0.7203013148688029, 0.7264423601242168, 0.7352946340636676, 0.7389116526043006]","[0.9990543774415136, 0.9989816069126286, 0.99947637682075, 0.9992654748336754, 0.9991870542203988]","[2.672942617133849, 2.66044320187578, 2.6866932627596234, 2.6939812522984554, 2.694983827082766]",0.9517151021460073,0.730900752038294,0.9991929780457932,2.6818088322300944,0.013271818954886699
81,165,45,18,1,log2,False,entropy,balanced,"[0.9483909507196063, 0.941950439910069, 0.9603228987720503, 0.9452857437180362, 0.9337328775409179]","[0.8554064515204111, 0.8485154289708952, 0.8515638606794229, 0.8476338842756431, 0.8471753293261101]","[0.9996294303869954, 0.9996778389775186, 0.9997777789948763, 0.9997436281490825, 0.9997037673803808]","[2.8034268326270126, 2.790143707858483, 2.8116645384463492, 2.792663256142762, 2.780611974247409]",0.9459365821321359,0.8500589909544966,0.9997064887777707,2.795702061864403,0.010791785076822234
82,141,43,19,1,log2,False,entropy,balanced,"[0.9498072954160244, 0.9495225145241705, 0.9627105170639774, 0.9447047876495575, 0.9324865430179398]","[0.8525642123797924, 0.8536340477068396, 0.848995530203787, 0.8454570839482595, 0.8399170897699528]","[0.9996346917718908, 0.9996705071808439, 0.9997873747547331, 0.9997487925782516, 0.9997275572068856]","[2.8020061995677077, 2.802827069411854, 2.8114934220224974, 2.7899106641760687, 2.772131189994778]",0.9478463315343338,0.8481135928017263,0.9997137846985211,2.795673709034581,0.01363082689230586
83,162,47,20,1,log2,False,entropy,balanced,"[0.9481189746064029, 0.9472770602953888, 0.9615842318491779, 0.9452563531569641, 0.931635931994441]","[0.8574154682483064, 0.8518311832831705, 0.8521517056747737, 0.8467636431633864, 0.8472745425981242]","[0.9996112304274283, 0.9996506558899548, 0.9997699997161084, 0.9997365159863275, 0.999662764881705]","[2.8051456732821376, 2.798758899468514, 2.81350593724006, 2.791756512306678, 2.77857323947427]",0.946774510380475,0.8510873085935522,0.9996862333803047,2.7975480523543323,0.011894784945341786
84,147,47,20,1,log2,False,entropy,balanced,"[0.9481189746064029, 0.9442157081292478, 0.9615952118107479, 0.9452407742757438, 0.9317987971227365]","[0.8571176217249585, 0.8502621859844328, 0.8509047598799577, 0.8462882540114964, 0.8465191702457352]","[0.999616216862559, 0.9996495392909673, 0.9997700607310981, 0.9997277462792913, 0.9996682724543171]","[2.8048528131939205, 2.7941274334046478, 2.8122700324218037, 2.7912567745665315, 2.7779862398227886]",0.9461938931889758,0.8502183983693163,0.9996863671236464,2.796098658681938,0.011777417693740919
85,172,49,20,2,log2,False,entropy,balanced,"[0.956914536151088, 0.9480335540207995, 0.9656636532668985, 0.9522570480097905, 0.9481874913264902]","[0.8266997470765594, 0.8258793133627335, 0.8281349435182348, 0.8079284786335986, 0.812647610227705]","[0.9991505450321513, 0.9995242074452658, 0.999683533491937, 0.9996775606414962, 0.9996173518601492]","[2.7827648282597988, 2.7734370748287986, 2.79348213027707, 2.7598630872848853, 2.760452453414344]",0.9542112565550134,0.8202580185637662,0.9995306396941999,2.77399991481298,0.01296210491296742
86,155,50,19,1,log2,False,entropy,balanced,"[0.9479325921173651, 0.9466703456450276, 0.9595149971591848, 0.9453224916084915, 0.9285380848870399]","[0.8590503931648722, 0.8525513549145244, 0.8517612191128003, 0.8477068274651889, 0.8447719449181345]","[0.9995663120422447, 0.999664143126067, 0.9997460433813381, 0.9997130049572711, 0.9996300386890543]","[2.806549297324482, 2.798885843685619, 2.811022259653323, 2.7927423240309515, 2.7729400684942287]",0.9455957022834218,0.851168347915104,0.9996639084391952,2.796427958637721,0.01331721595306009
87,120,48,19,1,,False,entropy,balanced,"[0.9024255159061891, 0.8837267535502717, 0.9156906257839199, 0.9017467443894838, 0.8731545529065393]","[0.7610812018365337, 0.7440905335584219, 0.7372702698379675, 0.7514418512618144, 0.7331288461015637]","[0.9642327971732718, 0.9547826852977415, 0.9697889990693604, 0.9588524639199715, 0.9481741420778255]","[2.627739514915995, 2.582599972406435, 2.622749894691248, 2.6120410595712698, 2.5544575410859283]",0.8953488385072808,0.7454025405192602,0.9591662175076342,2.599917596534175,0.02760024668142396
88,182,14,20,2,log2,False,entropy,balanced,"[0.9544559673041557, 0.9312326807890443, 0.9595423759902242, 0.9557000508143035, 0.9499040948690136]","[0.6682409485027887, 0.6652003387306624, 0.6692464956881039, 0.6700945902744904, 0.6582875011900005]","[0.9983979674083355, 0.9981505486583434, 0.9989268560533253, 0.9986901322677412, 0.9985131052731826]","[2.62109488321528, 2.59458356817805, 2.6277157277316534, 2.624484773356535, 2.6067047013321964]",0.9501670339533483,0.6662139748772091,0.9985357219321855,2.614916730762743,0.012445129635944376
89,192,46,19,1,log2,False,entropy,balanced,"[0.9519191829537538, 0.9410332493561299, 0.9604447333859052, 0.9454623626761182, 0.9325891848104072]","[0.8564470277524444, 0.8480373694483734, 0.8514711577993042, 0.8474860605383506, 0.8475448666524994]","[0.9996177050551854, 0.9996568717522379, 0.9997781047956955, 0.9997348029114944, 0.9996923246338512]","[2.8079839157613837, 2.788727490556741, 2.811693995980905, 2.792683226125963, 2.779826376096758]",0.9462897426364629,0.8501972964381945,0.9996959618296929,2.7961830009043505,0.011960140407762235
90,161,47,20,2,log2,False,entropy,balanced_subsample,"[0.9582117972950546, 0.9430631698286345, 0.9632930582650749, 0.9527597880841446, 0.9461367608373553]","[0.8297549893397193, 0.8219569230531372, 0.825036501525965, 0.8214373455268964, 0.809806158758049]","[0.9992456175912378, 0.9995615938863015, 0.9996901639445466, 0.9996531330366442, 0.999613144522735]","[2.7872124042260116, 2.7645816867680733, 2.7880197237355864, 2.773850266647685, 2.7555560641181396]",0.9526929148620529,0.8215983836407534,0.999552730596293,2.7738440290990987,0.012648355303909783
91,153,50,19,1,log2,False,entropy,balanced,"[0.9479279907139372, 0.9466657426530829, 0.95951039416724, 0.9453224916084915, 0.9285380848870399]","[0.8590426230660279, 0.8518360146380453, 0.8513548495662093, 0.8477068274651889, 0.8447719449181345]","[0.9995677377464587, 0.9996638564549367, 0.9997439714290627, 0.999713327485047, 0.9996305789589308]","[2.8065383515264237, 2.7981656137460647, 2.810609215162512, 2.7927426465587275, 2.772940608764105]",0.9455929408059583,0.8509424519307212,0.9996638944148872,2.796199287151566,0.013200933317184327
92,169,49,19,1,log2,False,entropy,balanced,"[0.9484530125138849, 0.9414248715666137, 0.9637405238425834, 0.9453190753916226, 0.9316225712520453]","[0.8575792745141644, 0.8483307814568032, 0.8503888621831281, 0.8478837619177759, 0.8456734299432398]","[0.9996182533062626, 0.9997119517456174, 0.9997558668813308, 0.9997276194544891, 0.9996557157708077]","[2.805650540334312, 2.789467604769034, 2.8138852529070424, 2.7929304567638877, 2.7769517169660927]",0.94611201091335,0.8499712220030222,0.9996938814317016,2.7957771143480734,0.012866220734121013
93,144,50,20,1,log2,False,entropy,balanced,"[0.9484888143973023, 0.9405096876726086, 0.9604202980064587, 0.945276533970996, 0.9316163223854315]","[0.8597144981512715, 0.8498561776291619, 0.8518366241281775, 0.8486095209752265, 0.8476236568611472]","[0.9995882868698949, 0.9996877042667038, 0.9997385469276772, 0.9997249083127459, 0.9996095609765402]","[2.8077915994184686, 2.7900535695684745, 2.8119954690623135, 2.7936109632589683, 2.778849540223119]",0.9452623312865593,0.8515280955489969,0.9996698014707123,2.7964602283062687,0.012075128147435884
94,131,48,20,1,log2,False,entropy,balanced,"[0.9443753592208004, 0.9476934096843963, 0.9637276575813405, 0.9452581262397488, 0.9302796758685298]","[0.8561687364989296, 0.8533643126154774, 0.8525930671585371, 0.8469323540057313, 0.8466152749707103]","[0.9996141295722998, 0.999702620264614, 0.9997627901587598, 0.9997228031109706, 0.9996583025803512]","[2.8001582252920296, 2.800760342564488, 2.8160835148986374, 2.7919132833564504, 2.7765532534195914]",0.9462668457189632,0.8511347490498771,0.999692129137399,2.7970937239062392,0.01290112642497734
95,105,45,20,1,log2,False,entropy,balanced,"[0.9444066513805754, 0.9477699433294527, 0.9603456716253183, 0.9439142647830516, 0.9335158315863249]","[0.853148641106041, 0.8499692269331729, 0.8486843741531687, 0.8412307865782023, 0.8446712616036152]","[0.9996378933594027, 0.9996723033762062, 0.9997721882497598, 0.999701351660092, 0.9997054234646984]","[2.797193185846019, 2.797411473638832, 2.8088022340282466, 2.784846403021346, 2.7778925166546387]",0.9459904725409446,0.84754085807484,0.9996978320220318,2.7932291626378163,0.010781550228391737
96,129,48,18,1,log2,False,entropy,balanced,"[0.9414127413260275, 0.9402088602837521, 0.9595140361116319, 0.9434035821458991, 0.9315892725739267]","[0.8575166861504095, 0.849686839232366, 0.8490636023878841, 0.8461999760010963, 0.8480025381809301]","[0.9996189184217168, 0.9996875033212861, 0.9997587097077343, 0.9997080001141377, 0.9996038115708966]","[2.798548345898154, 2.789583202837404, 2.8083363482072503, 2.789311558261133, 2.7791956223257532]",0.9432256984882473,0.8500939283905373,0.9996753886271543,2.792995015505939,0.009816593529308101
97,135,44,20,2,log2,False,entropy,balanced,"[0.9592553560506186, 0.9479574802762193, 0.9676170433373495, 0.951755970321406, 0.9570153801869078]","[0.8242930608375093, 0.8103502281759312, 0.824906986280481, 0.8202093863721993, 0.8131616304995757]","[0.999282495062634, 0.9995033908276705, 0.9996823686223366, 0.9996719925365377, 0.9996357820570104]","[2.7828309119507617, 2.757811099279821, 2.7922063982401673, 2.771637349230143, 2.769812792743494]",0.9567202460345003,0.8185842584331393,0.9995552058212379,2.7748597102888772,0.011755490322863748
98,177,46,20,1,log2,False,entropy,balanced,"[0.9499846030706319, 0.9494303495226748, 0.9624513066741324, 0.9452653653832647, 0.945732736198414]","[0.856189061123944, 0.851284004526208, 0.8509932813122728, 0.8453857728462659, 0.8482027150770793]","[0.9996221149336668, 0.999677830469759, 0.9997833938728898, 0.9997273493440764, 0.9996951356611055]","[2.8057957791282426, 2.8003921845186417, 2.813227981859295, 2.790378487573607, 2.7936305869365987]",0.9505728721698234,0.8504109669771539,0.9997011648562996,2.800685004003277,0.00824040217696701
99,178,46,19,3,log2,False,entropy,balanced,"[0.9533733876975742, 0.9416586076140026, 0.9653293031872932, 0.95446207810875, 0.9587068150379369]","[0.7909204705246295, 0.7859743647549564, 0.808882444432964, 0.7912731382375512, 0.7997567658808293]","[0.9991818974674643, 0.9994392828162758, 0.9996595303278472, 0.9996065407661225, 0.9995292248976209]","[2.7434757556896683, 2.727072255185235, 2.7738712779481043, 2.7453417571124237, 2.757992805816387]",0.9547060383291113,0.7953614367661861,0.9994832952550661,2.7495507703503637,0.015637520853479945
