trial_number,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_max_features,param_bootstrap,param_criterion,param_class_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
50,290,29,13,3,log2,False,gini,balanced,"[0.972177799374313, 0.9288227277101213, 0.9444611943851039, 0.9346400178021862, 0.9570960442003923]","[0.764093197866569, 0.7784799393547679, 0.7833016404961028, 0.7569879531344658, 0.7589010202307349]","[0.9996229754248508, 0.999569456204781, 0.9994747548801212, 0.9992530183947743, 0.9996782004759832]","[2.7358939726657328, 2.70687212326967, 2.727237589761328, 2.6908809893314265, 2.7156752649071105]",0.9474395566944234,0.7683527502165279,0.9995196810761022,2.7153119879870533,0.015710347245504096
51,211,36,9,1,log2,False,gini,balanced_subsample,"[0.9689561482453862, 0.9325983731486285, 0.9297423779216375, 0.9377151234312561, 0.9560216488846778]","[0.8194044199166616, 0.8200618421685212, 0.8200033793273362, 0.7933351104574206, 0.8205928977590078]","[0.9998000032886099, 0.999763241931682, 0.9997306072767485, 0.9996168077191929, 0.9998168766380836]","[2.788160571450658, 2.7524234572488315, 2.749476364525722, 2.7306670416078695, 2.7764314232817693]",0.9450067343263171,0.8146795299257894,0.9997455073708634,2.75943177162297,0.02044489368884166
52,201,42,9,1,log2,False,gini,balanced_subsample,"[0.955483031207033, 0.9334691583659622, 0.9129678173684431, 0.9342238082225773, 0.9565687848327274]","[0.8294916722052563, 0.8364018418747675, 0.8254023713769282, 0.8043496461069108, 0.8367493699388213]","[0.9998193400294231, 0.9998170740667104, 0.9997601217233616, 0.9996785097363577, 0.999824098974155]","[2.784794043441712, 2.76968807430744, 2.738130310468733, 2.738251964065846, 2.7931422537457036]",0.9385425199993487,0.8264789803005369,0.9997798289060016,2.764801329205887,0.022991341560645643
53,272,46,7,2,log2,False,gini,balanced_subsample,"[0.961350490907845, 0.9322885621318384, 0.9495521105792848, 0.9336696490509602, 0.9640300417167985]","[0.8125629804106839, 0.8144163943173933, 0.8101670094001602, 0.793784459481705, 0.8021151979490888]","[0.9997493565016018, 0.9997250605011279, 0.9996935169236576, 0.9995003677121269, 0.999766241172227]","[2.7736628278201305, 2.7464300169503595, 2.759412636903103, 2.726954476244792, 2.7659114808381142]",0.9481781708773453,0.8066092083118063,0.9996869085621481,2.7544742877512993,0.01640394505048029
54,199,39,10,1,log2,False,gini,balanced_subsample,"[0.9655190776363931, 0.9337528472805213, 0.9289368369886529, 0.9355742333054351, 0.9600085834996486]","[0.8419276901829593, 0.8172306714410703, 0.8251862996887751, 0.801797721870071, 0.8147952739310012]","[0.9998103826821233, 0.999789041792596, 0.9997742003509517, 0.9996292111250931, 0.9998132807140024]","[2.8072571505014756, 2.7507725605141875, 2.7538973370283797, 2.7370011663005993, 2.7746171381446523]",0.9447583157421302,0.8201875314227752,0.9997632233329533,2.764709070497859,0.024443227129952165
55,239,43,6,1,log2,False,gini,balanced_subsample,"[0.9580882035586802, 0.9286833675128926, 0.9115039868039474, 0.9256736687484431, 0.9594778000002351]","[0.8192099533437104, 0.8359380009496019, 0.826824585810224, 0.8087711614569255, 0.8147624924001805]","[0.9998268261412708, 0.9997743840560948, 0.9997397369971204, 0.9996790457895104, 0.9998173023122453]","[2.7771249830436613, 2.764395752518589, 2.7380683096112914, 2.734123875994879, 2.774057594712661]",0.9366854053248396,0.8211012387921285,0.9997674590592484,2.757554103176216,0.018060257107956074
56,193,49,8,7,,False,entropy,balanced_subsample,"[0.8543308591991517, 0.8820748745651766, 0.8591299205897682, 0.8661361706858848, 0.8927652593341108]","[0.6410109313341313, 0.6535999273671712, 0.635798758357577, 0.6338635205392099, 0.6732257375442976]","[0.9441622537496827, 0.9658532211871518, 0.960473305746347, 0.9537385285375527, 0.9667647385359928]","[2.4395040442829656, 2.5015280231194996, 2.455401984693692, 2.4537382197626476, 2.5327557354144012]",0.8708874168748183,0.6474997750284774,0.9581984095513454,2.4765856014546417,0.034994281530260456
57,286,45,10,2,log2,True,gini,balanced_subsample,"[0.9599395433722807, 0.9327348952293408, 0.9460661429234368, 0.9331981898213262, 0.9570471703672371]","[0.8171218335072151, 0.8156882812794598, 0.817191663463005, 0.7894680248224989, 0.8027210503319505]","[0.9997549129182756, 0.9997362306655103, 0.9997399911555038, 0.9992259027945427, 0.9997681914258439]","[2.7768162897977713, 2.748159407174311, 2.7629977975419457, 2.721892117438368, 2.7595364121250316]",0.9457971883427243,0.8084381706808259,0.9996450457919354,2.7538804048154857,0.01842363933682039
58,168,21,5,1,log2,False,gini,balanced_subsample,"[0.9673077702372486, 0.9220141716702146, 0.9369458756663288, 0.9286856456358659, 0.9548969786125475]","[0.736618202049774, 0.7360587315550436, 0.7487381735812687, 0.7225096620456098, 0.7229699984027509]","[0.9993503723439651, 0.9992516626845348, 0.9990759092578729, 0.9989130141578546, 0.9995278620216941]","[2.7032763446309875, 2.6573245659097933, 2.6847599585054702, 2.6501083218393306, 2.6773948390369924]",0.941970088364441,0.7333789535268895,0.9992237640931844,2.674572805984515,0.019139737971190906
59,276,35,7,6,log2,False,gini,balanced,"[0.9756332263164041, 0.9292083996585767, 0.9482870051173156, 0.9383782730488125, 0.9568294324329686]","[0.7675487305186632, 0.7748502764073915, 0.7897612597915727, 0.7577934169567537, 0.7606286045037455]","[0.9996444088522618, 0.9995935833071447, 0.9995466217647335, 0.9993254483315355, 0.9996933984976465]","[2.7428263656873293, 2.7036522593731127, 2.7375948866736217, 2.6954971383371014, 2.7171514354343604]",0.9496672673148157,0.7701164576356254,0.9995606921506643,2.7193444171011047,0.018462000087869163
60,88,40,9,2,sqrt,False,entropy,balanced_subsample,"[0.9560623245561933, 0.947347577141259, 0.9177616380079279, 0.9195499249970714, 0.9458966806089887]","[0.8368637871002133, 0.8176748264019332, 0.8081325198602721, 0.7902078708264293, 0.8203825701593466]","[0.9997341011015345, 0.999693550263297, 0.9995853247293449, 0.9986472183931451, 0.9996776627146906]","[2.792660212757941, 2.764715953806489, 2.725479482597545, 2.7084050142166456, 2.765956913483026]",0.937323629062288,0.8146523148696388,0.9994675714404024,2.75144351537233,0.030371223451626413
61,187,43,9,1,log2,False,gini,balanced_subsample,"[0.9554601723876202, 0.9318583831823417, 0.9128011430943392, 0.9302887431867296, 0.9590547505124151]","[0.815102974244846, 0.8409441484372695, 0.8269588109310034, 0.8070429715304175, 0.8415889866710322]","[0.9998280831991078, 0.9998074389070805, 0.9997713989945336, 0.9997124569657555, 0.9998322758995803]","[2.7703912298315743, 2.7726099705266916, 2.739531353019876, 2.7370441716829026, 2.8004760130830277]",0.9378926384726892,0.8263275783629137,0.9997903307932114,2.764010547628814,0.023540644641556058
62,175,31,8,1,log2,False,gini,balanced_subsample,"[0.9666530349370156, 0.9315332113037766, 0.9422309834610825, 0.9363489962691299, 0.9608207813687752]","[0.780486149882401, 0.822506752097462, 0.8081218215928098, 0.7756404853680681, 0.8065426262102966]","[0.9997402702616454, 0.999714996658062, 0.9996608657214, 0.9994465667586608, 0.9997797680061774]","[2.7468794550810616, 2.7537549600593008, 2.7500136707752922, 2.711436048395859, 2.7671431755852494]",0.9475174014679559,0.7986595670302075,0.999668493481189,2.7458454619793526,0.018539706654509717
63,208,42,7,1,log2,False,gini,balanced_subsample,"[0.9589359399939877, 0.9284375505389096, 0.9159687042806699, 0.928254608743498, 0.9575529816892667]","[0.8396462206743687, 0.8343652397153173, 0.8269832847784646, 0.8071511312766967, 0.8413782494660095]","[0.9998244684706356, 0.999799814234212, 0.9997622168842379, 0.9996955254712147, 0.9998371198685296]","[2.798406629138992, 2.762602604488439, 2.7427142059433725, 2.735101265491409, 2.798768351023806]",0.9378299570492663,0.8299048251821715,0.9997838289857659,2.7675186112172034,0.026910688717193675
64,226,46,7,2,log2,False,gini,balanced_subsample,"[0.9614808592928994, 0.9323168798909727, 0.9496079124574743, 0.9324656610540154, 0.961926999421657]","[0.8200011247966574, 0.8146858076340351, 0.8152957065220322, 0.790163881052474, 0.8011845773985342]","[0.9997508175163259, 0.9997236435770545, 0.9996874529168529, 0.9994829888330778, 0.9997646048907495]","[2.7812328016058827, 2.746726331102062, 2.7645910718963593, 2.722112530939567, 2.762876181710941]",0.9475596624234036,0.8082662194807467,0.9996819015468121,2.7555077834509625,0.019954612382237745
65,252,49,6,1,log2,False,gini,balanced_subsample,"[0.942027499545469, 0.9241427011305052, 0.9033504760328007, 0.9206470539990249, 0.9417542205829776]","[0.8495053922298608, 0.8466310382763436, 0.8294349471394614, 0.8135047025839737, 0.8501573940728688]","[0.999826831447195, 0.9998031096129286, 0.9996723533673978, 0.9997477378934058, 0.9997154969351734]","[2.7913597232225245, 2.7705768490197773, 2.73245777653966, 2.7338994944764043, 2.79162711159102]",0.9263843902581556,0.8378466948605017,0.9997531058512201,2.7639841909698775,0.026290750223892982
66,300,41,3,2,log2,False,gini,balanced_subsample,"[0.9623712363576382, 0.9323980469377758, 0.9505115413237049, 0.9369760065926642, 0.9617246493765969]","[0.8080532503283269, 0.8214702496853665, 0.8095057934841833, 0.7868425549388824, 0.7971619933272299]","[0.9997360643776413, 0.9997337017502318, 0.9996763050658456, 0.9994421272615661, 0.9997651410456568]","[2.7701605510636065, 2.753601998373374, 2.7596936398737335, 2.723260688793113, 2.7586517837494835]",0.9487962961176759,0.8046067683527978,0.9996706679001883,2.753073732370662,0.015849251325573764
67,236,48,10,1,log2,True,gini,balanced_subsample,"[0.952854041923682, 0.9290295764567518, 0.9074033644437346, 0.9255171137746663, 0.9547280926590408]","[0.860644187184267, 0.8485229476718672, 0.8316642907847218, 0.8131989856804662, 0.8522437262287071]","[0.9998417179970402, 0.9998369152670721, 0.9997447064837351, 0.9996435718088408, 0.9998282412786287]","[2.813339947104989, 2.777389439395691, 2.7388123617121916, 2.7383596712639733, 2.8068000601663767]",0.9339064378515751,0.8412548275100058,0.9997790305670634,2.774940295928644,0.032059151027676654
68,237,48,11,4,sqrt,True,gini,balanced_subsample,"[0.9500050424243568, 0.9311183873368789, 0.9252302311450713, 0.9302024529955272, 0.9589299013356216]","[0.8189306280210917, 0.8161888220804434, 0.8076731884806189, 0.7832426946217644, 0.8055834289430613]","[0.9997625089009454, 0.999705229206581, 0.9997051262060823, 0.9989360108872046, 0.9997456794447122]","[2.768698179346394, 2.747012438623903, 2.7326085458317726, 2.7123811585044963, 2.7642590097233954]",0.9390972030474913,0.806323752429396,0.9995709109291051,2.744991866405992,0.020756202423420227
69,246,45,10,2,log2,True,entropy,balanced_subsample,"[0.9624457627105221, 0.9359572690837936, 0.9280463840300364, 0.9324310757492669, 0.956684067290053]","[0.8376529477695427, 0.8238603511999503, 0.8106327482708849, 0.7946723759513152, 0.8022775194443003]","[0.999739917140357, 0.9996978367029073, 0.9996831532028841, 0.9993289207355511, 0.9996968510650323]","[2.7998386276204217, 2.759515456986651, 2.7383622855038054, 2.7264323724361335, 2.7586584377993857]",0.9431129117727343,0.8138191885271986,0.9996293357693464,2.75656143606928,0.025000034084398957
70,231,47,13,1,log2,True,gini,balanced_subsample,"[0.9537347592193396, 0.9260835548907872, 0.9025350347603093, 0.925758942890734, 0.9551593444441535]","[0.8569531644239228, 0.8452767689159881, 0.8330239759655488, 0.8094127861011426, 0.8525188455758517]","[0.9998371463085278, 0.9998256307255288, 0.9997765283012251, 0.9996257290794559, 0.9998442387078448]","[2.8105250699517903, 2.771185954532304, 2.735335539027083, 2.7347974580713323, 2.80752242872785]",0.9326543272410648,0.8394371081964909,0.9997818546245165,2.771873290062072,0.033090536939995356
71,232,50,13,1,log2,True,gini,balanced_subsample,"[0.9527696268189633, 0.9249895056487085, 0.9075800844217234, 0.9273077945903485, 0.9527348009694162]","[0.8564500342170979, 0.8470435754313388, 0.8334765390136364, 0.8130364213954547, 0.8530509636825317]","[0.9998325486821011, 0.9998258148745859, 0.9997808204162282, 0.9996798502781747, 0.9998290617212701]","[2.8090522097181623, 2.771858895954633, 2.740837443851588, 2.7400240662639783, 2.805614826373218]",0.933076362489832,0.8406115067480119,0.9997896191944721,2.7734774884323157,0.029951604601781014
72,217,50,15,1,log2,True,gini,balanced_subsample,"[0.9534321192561147, 0.9277012814447453, 0.9075533948709775, 0.9234215004988545, 0.9547751263253974]","[0.8564322910749947, 0.8436990350992911, 0.8324187400964103, 0.8109593963080806, 0.8509776281697534]","[0.9998249025059168, 0.99981565746441, 0.9997496783909412, 0.9996627406780197, 0.9998133601819356]","[2.809689312837026, 2.7712159740084465, 2.739721813358329, 2.734043637484955, 2.8055661146770863]",0.933376684479218,0.838897418149706,0.9997732678442446,2.7720473704731687,0.031718570654546835
73,263,49,16,1,log2,True,gini,balanced_subsample,"[0.9529778472488772, 0.9328061349908927, 0.9075692941616655, 0.9268154550163749, 0.9547705233334527]","[0.8561255715781962, 0.8490327395452522, 0.8336521868145548, 0.8123406882113183, 0.8510487614659883]","[0.9998273044015796, 0.9998205433764871, 0.9997678289843408, 0.9997058686925029, 0.9998220832516763]","[2.808930723228653, 2.781659417912632, 2.740989309960561, 2.738862011920196, 2.805641368051117]",0.9349878509502526,0.840439989523062,0.9997887257413174,2.775216566214632,0.03032155001508599
74,218,48,17,1,log2,True,gini,balanced_subsample,"[0.952520679150446, 0.9326675711183736, 0.9062709090182622, 0.9260847175605045, 0.9549376839301504]","[0.8538361348589879, 0.8432234099658212, 0.8329943348133746, 0.8066346863803369, 0.8489826494140851]","[0.999809228127257, 0.9998169396339296, 0.9997782355019064, 0.9996266969666798, 0.9998151256607463]","[2.8061660421366907, 2.7757079207181246, 2.739043479333543, 2.732346100907521, 2.8037354590049817]",0.9344963121555473,0.8371342430865212,0.9997692451781038,2.7713998004201725,0.031128666015722093
75,220,50,16,1,log2,True,gini,balanced_subsample,"[0.9527031193338453, 0.9295878096325204, 0.9071973131505984, 0.9238057105700644, 0.95478281231362]","[0.8525678824312376, 0.8472443021317804, 0.8323079206149366, 0.8125332914266695, 0.8491644439927302]","[0.9998220784417335, 0.9998180110872444, 0.9997698140303776, 0.9996587512614059, 0.9998234996973493]","[2.8050930802068166, 2.776650122851545, 2.7392750477959127, 2.7359977532581397, 2.8037707560036997]",0.9336153530001298,0.838763568119471,0.9997784309036222,2.7721573520232226,0.02997704790696179
76,219,50,17,2,log2,True,gini,balanced_subsample,"[0.9587241289547564, 0.9318956563692784, 0.9307890308243679, 0.9335487271141026, 0.9586956841534596]","[0.8264325937858124, 0.8234514527058023, 0.81449087201312, 0.7902457417962697, 0.8302061520490599]","[0.9997563719741166, 0.9997073604481896, 0.9997128815750927, 0.9992107329787685, 0.9997582013239636]","[2.7849130947146854, 2.7550544695232704, 2.7449927844125805, 2.7230052018891406, 2.7886600375264834]",0.942730645483193,0.8169653624700128,0.9996291096600263,2.759325117613232,0.024730841420175193
77,231,48,15,1,log2,True,gini,balanced_subsample,"[0.9527645700418266, 0.9348409504758228, 0.907557129562595, 0.9267298361391911, 0.9497177850611308]","[0.8577112912641458, 0.8479442870579166, 0.8322426674059384, 0.8087676060061443, 0.8492907927447182]","[0.9998325536030244, 0.9998264683297028, 0.9997688594588791, 0.9996327587496497, 0.9998223108913941]","[2.810308414908997, 2.782611705863442, 2.7395686564274127, 2.7351302008949854, 2.798830888697243]",0.9343220542561133,0.8391913288957727,0.99977659020653,2.7732899733584158,0.030668855596830285
78,233,49,15,1,,True,gini,balanced,"[0.907103494649163, 0.9152524417740548, 0.9011636036907121, 0.9066220011606901, 0.9364698708375472]","[0.7897771400273932, 0.8119111365712098, 0.8077789384302828, 0.779093391507572, 0.8222168057595983]","[0.9965866401735053, 0.9921951717870701, 0.9995232626442518, 0.9816346426865379, 0.9947111044790061]","[2.6934672748500614, 2.7193587501323346, 2.708465804765247, 2.6673500353548, 2.7533977810761514]",0.9133222824224335,0.8021554824592112,0.9929301643540743,2.7084079292357184,0.02847098312288923
79,212,48,16,1,log2,True,gini,balanced_subsample,"[0.954785243991069, 0.9325701466539453, 0.9075402392866799, 0.9278671305830302, 0.9547098941205089]","[0.8522565974281358, 0.8487927428603118, 0.8309805404645438, 0.809081211609628, 0.8491043791788694]","[0.9998304026794398, 0.9998240552782951, 0.9997817783320785, 0.9996030730917811, 0.9998165737966803]","[2.8068722440986447, 2.781186944792552, 2.7383025580833023, 2.7365514152844392, 2.8036308470960587]",0.9354945309270466,0.8380430943082977,0.9997711766356548,2.773308801870999,0.03060894898388036
80,226,47,14,2,log2,True,gini,balanced_subsample,"[0.9583335998748445, 0.9327094061634384, 0.9510050070733352, 0.933288127974353, 0.9561113912765146]","[0.8171335219804274, 0.8144990372080667, 0.8211117623027954, 0.7882557884602754, 0.7997709259235996]","[0.9997475789380371, 0.9997186497880254, 0.9997275953237632, 0.9991557642170669, 0.9997641276349591]","[2.7752147007933092, 2.7469270931595307, 2.771844364699894, 2.720699680651695, 2.7556464448350733]",0.9462895064724972,0.808154207175033,0.9996227431803704,2.7540664568279007,0.01964744695481103
81,214,48,17,1,log2,True,gini,balanced_subsample,"[0.9525160761585013, 0.9326616530831615, 0.9062755114805795, 0.9260814347230928, 0.9549376839301504]","[0.8538142920446435, 0.8431814690800599, 0.8340424110103858, 0.8062143459186774, 0.8502990305136834]","[0.9998132552960441, 0.9998185101614351, 0.9997800403795151, 0.9996306040122812, 0.9998158675127093]","[2.8061436234991888, 2.7756616323246566, 2.7400979628704802, 2.7319263846540514, 2.8050525819565433]",0.9344944718750969,0.83751030971349,0.999771655472397,2.771776437060984,0.031289143385203555
82,214,50,16,1,log2,True,gini,balanced_subsample,"[0.9526985163419005, 0.929583205580955, 0.9071863422235551, 0.9238443925333102, 0.9547782093216753]","[0.8525460595631269, 0.8468338097188556, 0.8319006115598664, 0.8126945350874212, 0.8490409032645871]","[0.9998237536955628, 0.9998179391541377, 0.9997704893768273, 0.9996634422013316, 0.9998236541750946]","[2.80506832960059, 2.7762349544539484, 2.738857443160249, 2.7362023698220628, 2.803642766761357]",0.9336181332002793,0.8386031838387714,0.9997798557205908,2.7720011727596416,0.029975367699061103
83,231,50,16,8,log2,True,gini,balanced_subsample,"[0.970512996213868, 0.9274648133181804, 0.9511891165045856, 0.9366510929759012, 0.9532931688467676]","[0.7717599071618005, 0.757114886597153, 0.76069062322002, 0.7461398585243266, 0.7609067380727086]","[0.999602463819284, 0.9995298451172507, 0.9995442475643574, 0.9989393799254265, 0.9996203151346233]","[2.7418753671949525, 2.6841095450325843, 2.7114239872889634, 2.681730331425654, 2.7138202220540997]",0.9478222375718606,0.7593224027152018,0.9994472503121884,2.706591890599251,0.022109159375428938
84,195,49,15,1,log2,True,gini,balanced_subsample,"[0.9527461580740476, 0.9271395947851195, 0.9075464928464893, 0.9244349050690209, 0.9547717143980485]","[0.8555163170185373, 0.8434920761275151, 0.8335151609417416, 0.8129046935174853, 0.8495663302605385]","[0.999826609156801, 0.9998146054379482, 0.9997705307680665, 0.9996405620134177, 0.9998156200582049]","[2.808089084249386, 2.770446276350583, 2.7408321845562975, 2.7369801605999236, 2.804153664716792]",0.9333277730345453,0.8389989155731635,0.9997735854868877,2.7721002740945964,0.03012130744349432
85,189,50,15,1,log2,True,gini,balanced_subsample,"[0.9525196348020356, 0.9310421778472502, 0.9075563545454135, 0.9243338814512354, 0.9547826883349483]","[0.8563098930570346, 0.8489564904486193, 0.8322924299915833, 0.8101347159327859, 0.8523431901659013]","[0.9998240265668622, 0.9998213742511861, 0.9997411408177114, 0.9996588147668025, 0.9998027700052158]","[2.8086535544259323, 2.7798200425470556, 2.739589925354708, 2.7341274121508237, 2.8069286485060654]",0.9340469473961767,0.8400073439191849,0.9997696252815557,2.7738239165969167,0.03191475863639654
86,194,48,15,2,sqrt,True,gini,balanced_subsample,"[0.9503460852812722, 0.9369944961655328, 0.9214940270698249, 0.9265924416155827, 0.9544217403607014]","[0.8335425880862083, 0.8315849600274575, 0.8205369203806767, 0.8005943092745389, 0.8121563588750271]","[0.9997804068278497, 0.9997609046905214, 0.9997313431251209, 0.9991406254208691, 0.9997697595609513]","[2.78366908019533, 2.7683403608835118, 2.7417622905756227, 2.7263273763109908, 2.7663478587966797]",0.9379697580985829,0.8196830273287817,0.9996366079250624,2.757289393352427,0.02049294989708937
87,222,49,14,1,log2,True,entropy,balanced_subsample,"[0.9491778675622732, 0.9132115239428964, 0.9013021835358386, 0.9159365340344295, 0.9431277263977043]","[0.8578073684506395, 0.8422349987833119, 0.8310264721596855, 0.8168964141189556, 0.8488926669809964]","[0.9997301904335428, 0.9997809409917684, 0.9996837775477059, 0.9996588798820256, 0.9996205451186202]","[2.8067154264464556, 2.7552274637179766, 2.73201243324323, 2.732491828035411, 2.791640938497321]",0.9245511670946284,0.8393715840987177,0.9996948667947325,2.7636176179880785,0.030596812833654383
88,206,49,18,2,log2,True,gini,balanced_subsample,"[0.9564370189548782, 0.9325510294783139, 0.9498817320862097, 0.9333343387057582, 0.9528851776437403]","[0.8214675937147579, 0.8151886543377007, 0.815286375122698, 0.7905462786583232, 0.7980567453297753]","[0.9997549552076181, 0.9997252857621263, 0.9997391565609511, 0.9992363865391459, 0.9997614354567855]","[2.7776595678772544, 2.747464969578141, 2.764907263769859, 2.7231170039032273, 2.750703358430301]",0.9450178593737799,0.808109129432651,0.9996434439053253,2.752770432711756,0.018322217620523246
89,178,15,15,1,log2,True,gini,balanced_subsample,"[0.9587103576958838, 0.9145052726903222, 0.9273334972883087, 0.9220074074798704, 0.9438746524738422]","[0.6668358050299534, 0.6770746212872164, 0.6881562753216882, 0.6712321013726661, 0.6626168147225997]","[0.99858547756367, 0.9981509845184097, 0.9982414542757955, 0.9982375547959178, 0.9989560086142262]","[2.624131640289507, 2.5897308784959483, 2.6137312268857924, 2.5914770636484543, 2.605447475810668]",0.9332862375256454,0.6731831235468247,0.9984342959536038,2.6049036570260737,0.013102852261471381
90,190,46,16,1,log2,True,gini,balanced_subsample,"[0.9545238735849126, 0.9371482685977267, 0.9075057494797372, 0.9317656704181769, 0.9551393694757634]","[0.8487689053940274, 0.8490216906515, 0.8316991640623441, 0.8095739764008654, 0.8477286936251367]","[0.9998280975001519, 0.9998204495426762, 0.9997797089392223, 0.9995842282541055, 0.999826576544892]","[2.803120876479092, 2.785990408791903, 2.7389846224813037, 2.7409238750731477, 2.802694639645792]",0.9372165863112633,0.8373584860267748,0.9997678121562096,2.774342884494248,0.02875655246506756
91,196,46,16,1,log2,True,gini,balanced_subsample,"[0.9545268321647944, 0.9371418987123923, 0.9074998301308657, 0.929657447804822, 0.9547393694757633]","[0.8490936205696079, 0.8494806730465032, 0.8315963561442818, 0.8070036339372635, 0.8473333287916381]","[0.9998279899178593, 0.9998212923148858, 0.9997774858333931, 0.9995807857063715, 0.9998268846057807]","[2.803448442652262, 2.786443864073781, 2.7388736721085407, 2.7362418674484568, 2.8018995828731823]",0.9367130756577275,0.836901522497859,0.9997668876756581,2.773381485831245,0.029859906022160654
92,192,46,16,1,log2,True,gini,balanced_subsample,"[0.9545238735849126, 0.9371482685977267, 0.9075057494797372, 0.9317610695440108, 0.954743972467708]","[0.8487689053940274, 0.8490216906515, 0.8316991640623441, 0.8091164571212692, 0.8473552522429145]","[0.9998289255858657, 0.9998212738050986, 0.9997796308929092, 0.9995817632965008, 0.9998266852124695]","[2.8031217045648056, 2.7859912330543253, 2.7389845444349907, 2.740459289961781, 2.801925909923092]",0.937136586734819,0.8371922938944112,0.9997676557585689,2.774096536387799,0.028714924878459332
93,185,46,16,1,log2,True,gini,balanced_subsample,"[0.9545192705929679, 0.9371729338895127, 0.9074827371681505, 0.9317656704181769, 0.9551452875109757]","[0.8487611275926187, 0.8493648237626013, 0.8313291115879777, 0.8095739764008654, 0.8477425547845275]","[0.9998264721875068, 0.9998204519849198, 0.9997779357316681, 0.9995696833231, 0.9998275842732929]","[2.8031068703730933, 2.786358209637034, 2.738589784487796, 2.7409093301421423, 2.8027154265687964]",0.9372171799159567,0.8373543188257182,0.9997644255000975,2.7743359242417727,0.02888883016031719
94,156,46,18,1,log2,True,gini,balanced_subsample,"[0.9521561334639247, 0.9312204280086501, 0.9066059471162633, 0.9301701209514763, 0.9522625288062377]","[0.8470160965136203, 0.8402788407641688, 0.8293191105932773, 0.807731888961278, 0.8449552158146371]","[0.9998244736113233, 0.9998090009425897, 0.9997715830075141, 0.9995814905774365, 0.9998160595302135]","[2.7989967035888683, 2.7713082697154086, 2.735696640717055, 2.7374835004901907, 2.7970338041510883]",0.9344830316693103,0.8338602305293964,0.9997605215338154,2.768103783732522,0.02752966390404847
95,186,44,16,2,log2,True,gini,balanced_subsample,"[0.9632073177737165, 0.9333416455609078, 0.9509507974628123, 0.9311206160089428, 0.956193595281961]","[0.8241199084246176, 0.815148055134624, 0.8175331490146636, 0.7867050384025416, 0.7955177585686732]","[0.9997498759954294, 0.9997067966393542, 0.9997201278913337, 0.999221821690319, 0.9997655034978277]","[2.7870771021937637, 2.7481964973348862, 2.7682040743688097, 2.7170474761018033, 2.751476857348462]",0.9469627944176681,0.807804781909024,0.9996328251428528,2.7544004014695447,0.023240416201084205
96,166,47,17,1,log2,True,gini,balanced,"[0.9516724985683227, 0.9372681322949364, 0.9073100065349062, 0.9284067213394013, 0.9547862242409689]","[0.8510132997210779, 0.8496343947646453, 0.8265219827757591, 0.8153438148274122, 0.8484677943180721]","[0.9998300966105781, 0.9998264065012882, 0.9997646842454878, 0.9997375941590618, 0.9998285528957791]","[2.8025158948999787, 2.78672893356087, 2.733596673556153, 2.7434881303258756, 2.80308257145482]",0.9358887165957072,0.8381962572813932,0.9997974668824389,2.7738824407595395,0.029611861987494565
97,167,47,19,5,,True,gini,balanced,"[0.9373090501922233, 0.9187977766643196, 0.9024258819062284, 0.9125635919284043, 0.937556602547739]","[0.7841280677704704, 0.7917107451429244, 0.776201039422102, 0.7638211594695727, 0.7737143079442723]","[0.9991629172962057, 0.9971469133099023, 0.9995156184462664, 0.9845280493069711, 0.9971019315461027]","[2.7206000352588995, 2.7076554351171462, 2.678142539774597, 2.6609128007049483, 2.708372842038114]",0.9217305806477828,0.7779150639498684,0.9954910859810896,2.6951367305787413,0.022092407710402943
98,144,45,17,1,log2,True,gini,balanced,"[0.9478017715356836, 0.9342894117812187, 0.9074032848859239, 0.9319831197866247, 0.9551571317289701]","[0.8211431202437651, 0.8419148405431568, 0.8273209378867767, 0.8070265450087726, 0.817996233323482]","[0.9998289595879853, 0.9998208899520995, 0.9997721761077857, 0.9997238827174114, 0.9998158507708975]","[2.7687738513674343, 2.776025142276475, 2.7344963988804865, 2.7387335475128087, 2.7729692158233497]",0.9353269439436842,0.8230803354011907,0.9997923518272358,2.7581996311721104,0.01782400204074691
99,172,46,18,3,log2,True,gini,balanced,"[0.9610256364619104, 0.9299857286973245, 0.9516923145869067, 0.939327322790737, 0.9603851669094958]","[0.7863818415215889, 0.8047819590279742, 0.8129914790976323, 0.7839421986643845, 0.7883591032618779]","[0.9997316240094315, 0.9996908651168772, 0.9997025490145455, 0.9993004207871917, 0.999734500285762]","[2.7471391019929308, 2.7344585528421756, 2.7643863426990842, 2.722569942242313, 2.748478770457136]",0.9484832338892749,0.7952913163146916,0.9996319918427616,2.7434065420467277,0.014099942853969885
