trial_number,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_max_features,param_bootstrap,param_criterion,param_class_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
50,232,48,5,2,log2,True,entropy,balanced,"[0.9349660601108026, 0.9417992761032891, 0.942487550975719, 0.9340718522946924, 0.9231582252941191]","[0.8260488092401667, 0.8017893381043208, 0.8075824713518276, 0.8072532874827271, 0.8014764026937676]","[0.9996353571228898, 0.9995219011152712, 0.9990076014945113, 0.9995376483903571, 0.99962691443626]","[2.7606502264738593, 2.743110515322881, 2.749077623822058, 2.7408627881677763, 2.7242615424241468]",0.9352965929557244,0.8088300617745621,0.9994658845118579,2.7435925392421443,0.011852612982022176
51,255,41,13,1,log2,True,entropy,balanced,"[0.9378053619811267, 0.9387991664691256, 0.9292963802376611, 0.9235080255497672, 0.9222978600546257]","[0.8490527265793895, 0.8246413757197512, 0.8307102861713145, 0.8234246547715018, 0.8219499032604994]","[0.9998118006384078, 0.9997716616969129, 0.9995140510239118, 0.99974745128772, 0.9997638921209344]","[2.786669889198924, 2.76321220388579, 2.7595207174328875, 2.746680131608989, 2.7440116554360596]",0.9303413588584613,0.8299557893004913,0.9997217713535773,2.7600189195125298,0.015197863149635692
52,254,38,10,1,log2,True,entropy,balanced,"[0.9367803180123525, 0.9378522829324109, 0.9256530114230018, 0.9260473336923625, 0.9223998948797143]","[0.850309927801961, 0.8238397973758164, 0.8264713153699498, 0.8191324922310886, 0.8200681608337541]","[0.9998148360424363, 0.9997763129527755, 0.9995230226741135, 0.9997386450731517, 0.9997814968974457]","[2.78690508185675, 2.7614683932610027, 2.7516473494670652, 2.744918470996603, 2.742249552610914]",0.9297465681879682,0.827964338722514,0.9997268627279846,2.757437769638467,0.016158664281913333
53,258,43,10,1,log2,True,entropy,balanced,"[0.9332469003463444, 0.9339554125142081, 0.9248773418591731, 0.9235652708907075, 0.9216635855024617]","[0.8527819295189412, 0.8439151153705137, 0.8330125874190046, 0.8245929883594824, 0.8226404025879845]","[0.9997968171657948, 0.9997827384189398, 0.9995030700028851, 0.9997416135017718, 0.9997790242287649]","[2.7858256470310803, 2.7776532663036617, 2.7573929992810626, 2.7478998727519617, 2.7440830123192113]",0.9274617022225791,0.8353886046511854,0.9997206526636312,2.7625709595373955,0.016444529303357748
54,259,38,12,1,log2,True,entropy,balanced,"[0.9377213822738852, 0.9387034383005328, 0.921945859772005, 0.9233530458955311, 0.922395292417397]","[0.8465260380907559, 0.817163724672254, 0.8209543437008691, 0.8151330831750688, 0.8202604898783337]","[0.9998116626747436, 0.9997617199406015, 0.9995057630520305, 0.9997385397224957, 0.9997561519195146]","[2.7840590830393848, 2.7556288829133884, 2.7424059665249048, 2.738224668793096, 2.7424119342152453]",0.9288238037318702,0.8240075359034563,0.9997147674618772,2.7525461070972037,0.016811892608454938
55,256,36,6,6,log2,True,entropy,balanced,"[0.9429053902882361, 0.9419386710119012, 0.9464362232111097, 0.9330305178618049, 0.9246508688175734]","[0.7466019237856648, 0.7565284597059572, 0.7495447268528318, 0.771309741043189, 0.7538567730513906]","[0.9993618569777543, 0.9992776308802, 0.9989895553351151, 0.9993036685513155, 0.9993995081279575]","[2.688869171051655, 2.6977447615980585, 2.6949705053990565, 2.7036439274563095, 2.6779071499969214]",0.9377923342381251,0.7555683248878068,0.9992664439744685,2.6926271031004,0.00876186571881311
56,248,29,8,3,log2,True,entropy,balanced,"[0.9475719537078365, 0.9467843471717725, 0.9428723897187824, 0.9375737847273331, 0.9257176116167269]","[0.7757862790833553, 0.7658400642746279, 0.75739846028394, 0.795277482406075, 0.7689726132111442]","[0.9995300780441301, 0.9994184682045417, 0.9992243813452807, 0.9993990426394417, 0.9994680604453532]","[2.722888310835322, 2.712042879650942, 2.699495231348003, 2.7322503097728497, 2.6941582852732244]",0.9401040173884903,0.7726549798518285,0.9994080061357495,2.712167003376068,0.01416466568755465
57,284,43,10,4,log2,True,entropy,balanced,"[0.9441919446042517, 0.9468828124814083, 0.9440072402038819, 0.9376944196461895, 0.926143603381363]","[0.7575014503468034, 0.7692045469593402, 0.7699466383076705, 0.7872545702740991, 0.7710246415213793]","[0.9994491564312717, 0.999372833320609, 0.9990389908038319, 0.9994302522876908, 0.9994979388761669]","[2.701142551382327, 2.7154601927613573, 2.7129928693153844, 2.7243792422079793, 2.696666183778909]",0.939784004063419,0.7709863694818584,0.9993578343439141,2.7101282078891913,0.010016950064008288
58,171,10,9,2,,True,entropy,balanced,"[0.9074001802357087, 0.8828251409370401, 0.8772813759755645, 0.873150861215902, 0.8832793112717384]","[0.7064057583493163, 0.6864007966908493, 0.685261086462562, 0.7060592488174227, 0.7031644247308197]","[0.9952116956054398, 0.9932573718616149, 0.9928545583103898, 0.9946558262062074, 0.9943218883680589]","[2.6090176341904647, 2.5624833094895045, 2.5553970207485164, 2.573865936239532, 2.580765624370617]",0.8847873739271908,0.697458263010194,0.9940602680703421,2.576305905007727,0.01856957381490338
59,195,44,13,1,log2,True,entropy,balanced,"[0.9331974758060548, 0.9389027237973557, 0.9260447192499519, 0.9234893588330205, 0.9221461260754354]","[0.851635371475341, 0.8468930729794484, 0.8363552531996027, 0.8233150915981257, 0.8244946431468313]","[0.9997874775590807, 0.9997761108415074, 0.9995190045095445, 0.9997392405315463, 0.9997549502002925]","[2.7846203248404766, 2.7855719076183116, 2.761918976959099, 2.7465436909626924, 2.7463957194225594]",0.9287560807523636,0.8365386864798697,0.9997153567283942,2.7650101239606277,0.017345935082851986
60,186,48,13,2,log2,True,entropy,balanced,"[0.9411627537077305, 0.9428259399967842, 0.9407193597697023, 0.9380000170370729, 0.9238926434215838]","[0.8270066111205545, 0.8004835880982567, 0.8040638105453607, 0.8053447847196906, 0.7959547882030239]","[0.9996303181428083, 0.9995369498852962, 0.9989927102684757, 0.9995163018567385, 0.9995716235935]","[2.767799682971093, 2.742846477980337, 2.743775880583539, 2.742861103613502, 2.7194190552181077]",0.9373201427865748,0.8065707165373773,0.9994495807493637,2.743340440073316,0.015304578314690028
61,200,44,11,1,log2,True,entropy,balanced,"[0.9341423127795164, 0.9343994326642385, 0.9216094610844648, 0.9232498744124016, 0.9225279083416411]","[0.8534808750987753, 0.844733191614389, 0.8311136278978648, 0.8247937484041185, 0.8232612635553948]","[0.9997768580442244, 0.9997539830904704, 0.9995410711373036, 0.9997456713130471, 0.9997619016780263]","[2.7874000459225163, 2.778886607369098, 2.7522641601196334, 2.7477892941295674, 2.7455510735750623]",0.9271857978564526,0.8354765413141084,0.9997158970526143,2.7623782362231757,0.0173026151095521
62,197,43,14,1,log2,True,entropy,balanced,"[0.9341114938726114, 0.9388657720687388, 0.9350376142153182, 0.9261026372598944, 0.9212779718963379]","[0.8482618065116356, 0.8459204638204807, 0.8403650827673075, 0.8224260982132573, 0.8225730399985963]","[0.9997931107211461, 0.9997563070467969, 0.9995255766048732, 0.9997394158954853, 0.9997499818855115]","[2.782166411105393, 2.784542542936016, 2.7749282735874985, 2.748268151368637, 2.7436009937804458]",0.9310790978625801,0.8359092982622555,0.9997128784307625,2.766701274555598,0.017312237413536997
63,193,44,15,2,log2,True,entropy,balanced,"[0.9397747359832291, 0.9407998388548492, 0.9370857515392553, 0.9348971600097735, 0.9232721838651844]","[0.8102432320181581, 0.7976413236239078, 0.8007837162445925, 0.8061352992857442, 0.7972846435145715]","[0.999600701459332, 0.9995269453228685, 0.9990528583227187, 0.9995276989649882, 0.9996004155088523]","[2.749618669460719, 2.7379681078016254, 2.7369223261065665, 2.740560158260506, 2.7201572428886083]",0.9351659340504582,0.8024176429373948,0.999461723915752,2.737045300903605,0.009555281450611745
64,202,46,12,1,log2,True,entropy,balanced,"[0.9341740711151099, 0.9358287601758929, 0.9393581041778708, 0.9232114786575387, 0.9216720436723383]","[0.8537195753477933, 0.8453180314976487, 0.847958680642501, 0.8247211235724674, 0.8224410041847977]","[0.9997498556150015, 0.9997587816655792, 0.9995270564116727, 0.9997383483278552, 0.9997375829562801]","[2.7876435020779047, 2.780905573339121, 2.7868438412320446, 2.747670950557861, 2.7438506308134163]",0.93084889155975,0.8388316830490415,0.9997023249952777,2.7693828996040692,0.019464899569382545
65,199,44,12,2,log2,True,entropy,balanced,"[0.9397034883053482, 0.9427692162961153, 0.9414697730151899, 0.9410380187229509, 0.9270781250927469]","[0.8076890762781669, 0.7975958017848706, 0.807853464238853, 0.8093609199210334, 0.7925175991629367]","[0.99961191079341, 0.9995530975810903, 0.9990857909803799, 0.9995554194185706, 0.9996207505004384]","[2.747004475376925, 2.739918115662076, 2.7484090282344225, 2.749954358062555, 2.719216474756122]",0.9384117242864702,0.8030033722771721,0.9994853938547777,2.74090049041842,0.011373397796878479
66,211,48,14,1,log2,True,entropy,balanced,"[0.9332562288875659, 0.9346140789785541, 0.9259953918454805, 0.9234973705235469, 0.9226094539298115]","[0.8526898432858718, 0.843963296773916, 0.8346466445628639, 0.823580993756388, 0.8236538842281144]","[0.9997352294945553, 0.9997242367627713, 0.9994857995106027, 0.9997166290034856, 0.9997161365139386]","[2.785681301667993, 2.7783016125152415, 2.760127835918947, 2.7467949932834204, 2.7459794746718647]",0.9279945048329917,0.8357069325214308,0.9996756062570707,2.7633770436114933,0.016176648807060393
67,153,49,14,2,log2,True,entropy,balanced,"[0.940614706247932, 0.9421436823538925, 0.9303004608378656, 0.9356879820552004, 0.9237189691774064]","[0.803959624859732, 0.802008207947412, 0.8031922888417995, 0.8055294385691336, 0.7903352501873566]","[0.9996196259969321, 0.9994933650134539, 0.9989623978835498, 0.9995277509979842, 0.9995784760788203]","[2.744193957104596, 2.7436452553147586, 2.732455147563215, 2.740745171622318, 2.713632695443583]",0.9344931601344595,0.8010049620810868,0.9994363231941481,2.7349344454096944,0.011448080839848523
68,211,46,14,3,sqrt,True,entropy,balanced,"[0.9419673970479099, 0.9426920410039388, 0.9256209596247458, 0.9304806023742123, 0.9230761775287101]","[0.8287650736004012, 0.7909558244734854, 0.7952868747473607, 0.7989726932904242, 0.7905335870822455]","[0.9996052981295986, 0.9995216753744066, 0.998850279256698, 0.9994851617534991, 0.9994587452201712]","[2.77033776877791, 2.733169540851831, 2.7197581136288047, 2.7289384574181357, 2.713068509831127]",0.9327674355159032,0.8009028106387834,0.9993842319468748,2.7330544781015615,0.019915977833182975
69,129,47,16,1,log2,True,entropy,balanced,"[0.929094135095674, 0.9347446157111798, 0.908427633239908, 0.9234742333165983, 0.9223379142735201]","[0.8526450941153394, 0.844283075952528, 0.8128228226352066, 0.8243160629059983, 0.8226720418234882]","[0.9997384413435314, 0.9997165544894487, 0.9994659854162877, 0.9997072058249467, 0.9996691395266146]","[2.7814776705545445, 2.7787442461531566, 2.720716441291402, 2.747497502047543, 2.744679095623623]",0.923615706327376,0.8313478194865122,0.9996594653201658,2.7546229911340534,0.022813664875904978
70,200,50,14,8,log2,True,entropy,balanced,"[0.9433469247868186, 0.9452352824119146, 0.9460771298043139, 0.9361843028256438, 0.9241117158865108]","[0.7362768417240136, 0.7415575222029163, 0.7419509660638908, 0.7577153720459918, 0.7449091862585085]","[0.9992596610445378, 0.9992283784092884, 0.9989544880858144, 0.9992401252104964, 0.9993044967166963]","[2.67888342755537, 2.686021183024119, 2.686982583954019, 2.693139800082132, 2.6683253988617155]",0.9389910711430403,0.7444819776590642,0.9991974298933666,2.6826704786954716,0.008479990959082149
71,179,45,12,1,log2,True,entropy,balanced,"[0.9332222509433822, 0.9364460407086628, 0.9351127209178405, 0.9234814667409722, 0.9221875060560117]","[0.8522731920958279, 0.8442740164959696, 0.8432066449898643, 0.8231309927405913, 0.8232380587543697]","[0.9997676859245013, 0.999755165138309, 0.9995356762306933, 0.9997426488845644, 0.9997590856930552]","[2.7852631289637113, 2.7804752223429414, 2.7778550421383983, 2.746355108366128, 2.745184650503437]",0.930089997073374,0.8372245810153245,0.9997120523742247,2.767026630462923,0.017521831610234115
72,173,45,12,1,log2,True,entropy,balanced,"[0.9332176495399542, 0.9372908185775318, 0.9351127209178405, 0.9234755482679381, 0.9221875060560117]","[0.851829305868818, 0.8441810968793497, 0.8432066449898643, 0.8230888567551825, 0.8232380587543697]","[0.999766040767837, 0.9997576191960144, 0.9995394587456992, 0.999745876146175, 0.9997594365630664]","[2.7848129961766093, 2.781229534652896, 2.777858824653404, 2.7463102811692957, 2.7451850013734482]",0.9302568486718552,0.8371087926495168,0.9997136862837583,2.7670793276051304,0.017559178386841533
73,154,48,12,1,log2,True,entropy,balanced,"[0.9332562288875659, 0.9316698167590941, 0.922707005945179, 0.9239700495608276, 0.9221415377919723]","[0.8553609404588118, 0.844958186045045, 0.8318369798425792, 0.8269031753317475, 0.8240791848066189]","[0.9997164027900061, 0.9997221115774687, 0.9994864966911038, 0.9997058585517116, 0.9997212352808156]","[2.7883335721363838, 2.776350114381608, 2.754030482478862, 2.7505790834442867, 2.745941957879407]",0.9267489277889277,0.8366276932969605,0.9996704209782212,2.76304704206411,0.01640556356877945
74,171,48,12,1,log2,True,entropy,balanced,"[0.9332516274841379, 0.9317097767990541, 0.9360666490745133, 0.9239531467277361, 0.9221259613927552]","[0.8548035119762912, 0.8455939151197072, 0.8447149687286347, 0.8270652746445353, 0.8237065054118093]","[0.9997287812089413, 0.9997216632440233, 0.9994895358910668, 0.9997052466531176, 0.9997224162888471]","[2.78778392066937, 2.7770253551627846, 2.7802711536942146, 2.750723668025389, 2.7455548830934116]",0.9294214322956394,0.8391768351761956,0.9996735286571992,2.768271796129034,0.016883881778915484
75,153,48,12,2,log2,True,entropy,balanced,"[0.9364103484981154, 0.9427902174655162, 0.9390926732870817, 0.9350339936038676, 0.9239227502549054]","[0.80159276691451, 0.8007130351799364, 0.8027724044390494, 0.8046562838802855, 0.7998356514029692]","[0.9995424858124318, 0.9995385656245547, 0.9989811287479194, 0.9995439977882696, 0.999566117154847]","[2.737545601225057, 2.743041818270007, 2.7408462064740506, 2.739234275272423, 2.7233245188127215]",0.9354499966218972,0.8019140283633501,0.9994344590256047,2.736798484010852,0.006977138112045092
76,168,46,15,1,log2,True,entropy,balanced,"[0.9331961591742706, 0.9388639970318033, 0.921600697396451, 0.926125774466843, 0.9221974155551247]","[0.8519086535876633, 0.8447623294335834, 0.825447140829348, 0.8241045139527037, 0.8235257450775751]","[0.9997726788968699, 0.9997271903486751, 0.9995364178820438, 0.9997168465273956, 0.9997423481643267]","[2.7848774916588037, 2.7833535168140617, 2.746584256107843, 2.749947134946942, 2.7454655087970266]",0.9283968087248985,0.8339496765761746,0.9996990963638621,2.762045581664936,0.018086724587736545
77,176,48,13,2,log2,True,entropy,balanced,"[0.934513820613551, 0.9428415224206718, 0.9238933983453497, 0.9380262465120307, 0.9224763328881316]","[0.8250629531604327, 0.7984725897895936, 0.7922269646027229, 0.8058420387902888, 0.7959800741452507]","[0.9996213879992674, 0.999547351432595, 0.9989937898503343, 0.9995141827356149, 0.9995781225297077]","[2.759198161773251, 2.7408614636428603, 2.7151141527984066, 2.743382468037934, 2.71803452956309]",0.932350264155947,0.8035169240976577,0.9994509669095037,2.735318155163108,0.016570706395200533
78,156,49,12,1,sqrt,True,entropy,balanced,"[0.9278190221307666, 0.9268373338688547, 0.9163597736518974, 0.9185252201287506, 0.9193206986886593]","[0.8489947945545037, 0.8429460682971452, 0.827714596562934, 0.8218727752104809, 0.8260105826089101]","[0.9970226612688665, 0.9995720021953629, 0.999359365420687, 0.9979807864137336, 0.9994728870470279]","[2.773836477954137, 2.769355404361363, 2.7434337356355183, 2.738378781752965, 2.744804168344597]",0.9217724096937857,0.8335077634467947,0.9986815404691356,2.753961713609716,0.014625311575919647
79,132,45,13,10,,True,entropy,balanced,"[0.9199856121111135, 0.9068508850983555, 0.8963769372355922, 0.9041397269632664, 0.9031190606278099]","[0.7687424958392574, 0.7424998975677629, 0.7222619149847502, 0.742940074823523, 0.7285021783778349]","[0.9981914438844349, 0.9969157365454003, 0.9919513926035909, 0.9981578738456567, 0.9959127776835552]","[2.686919551834806, 2.646266519211519, 2.6105902448239333, 2.645237675632446, 2.6275340166892]",0.9060944444072275,0.7409893123186257,0.9962258449125276,2.643309601638381,0.025431138306554624
80,213,47,15,1,log2,True,entropy,balanced,"[0.933225535715026, 0.9358408413817924, 0.9250913478134579, 0.926143739621304, 0.9221931307758365]","[0.8525743154337507, 0.845114793225446, 0.8334250820822372, 0.8244454576968913, 0.8234262165573054]","[0.9997705271528302, 0.9997572890574902, 0.9995243743601301, 0.9997232056683617, 0.9997257726910614]","[2.785570378301607, 2.7807129236647286, 2.7580408042558253, 2.750312402986557, 2.7453451200242034]",0.9284989190614834,0.8357971729991261,0.9997002337859747,2.763996325846584,0.01622017165650003
81,217,47,15,1,log2,True,entropy,balanced,"[0.9332284947326321, 0.9358408413817924, 0.9250913478134579, 0.926146698857821, 0.9221821568389365]","[0.8525953547086155, 0.845114793225446, 0.8334250820822372, 0.8246742130572688, 0.8233213786911641]","[0.9997655635645358, 0.9997563897382341, 0.9995286318047495, 0.9997230387553845, 0.9997269704291017]","[2.7855894130057837, 2.7807120243454726, 2.758045061700445, 2.7505439506704743, 2.7452305059592024]",0.9284979079249279,0.8358261643529463,0.9997001188584012,2.7640241911362757,0.016212415278793434
82,217,46,16,1,log2,True,entropy,balanced,"[0.9341162210104048, 0.9357736763003777, 0.9260279496672633, 0.9261269698197045, 0.9214614274920996]","[0.8479424578964216, 0.8440245232124451, 0.8345384632935889, 0.8237257626391533, 0.8216870956105552]","[0.999782484278308, 0.9997419822221958, 0.9995068710464363, 0.9997213151730102, 0.9997453664176257]","[2.7818411631851343, 2.7795401817350185, 2.7600732840072886, 2.749574047631868, 2.74289388952028]",0.92870124885797,0.8343836605304329,0.9996996038275153,2.7627845132159177,0.015629538773372476
83,207,47,18,1,log2,True,entropy,balanced,"[0.9341283828348671, 0.9388182501110012, 0.9259621826706733, 0.9260852854944875, 0.9227542374274951]","[0.8544384857743368, 0.843441294745773, 0.8295766160173068, 0.8221439509042162, 0.82361669362292]","[0.9997634759439967, 0.9997279802698436, 0.9995063939562568, 0.9997171090964038, 0.9997255735293205]","[2.788330344553201, 2.7819875251266177, 2.755045192644237, 2.7479463454951074, 2.746096504579736]",0.9295496677077049,0.8346434082129106,0.9996881065591643,2.7638811824797798,0.0177419823258131
84,194,45,18,2,log2,True,entropy,balanced,"[0.9398327861076067, 0.942747204335389, 0.9401796927593535, 0.9340269062651495, 0.9221768843924915]","[0.8065131399103955, 0.7988204591926301, 0.801008530854819, 0.8049409139531032, 0.7906190831505582]","[0.9996313415423572, 0.9995212933371992, 0.9990301414324416, 0.9995331975962815, 0.9996061904142117]","[2.7459772675603595, 2.741088956865218, 2.7402183650466143, 2.738501017814534, 2.7124021579572615]",0.935792694771998,0.8003804254123013,0.9994644328644983,2.7356375530487975,0.011880188162095972
85,206,50,18,1,log2,True,entropy,balanced,"[0.9340880353670681, 0.9348733194245519, 0.9359945206873366, 0.9261354304425464, 0.9221243281368311]","[0.8476332360433014, 0.8447398131572434, 0.8363042961649281, 0.8228841532906604, 0.8219976865658851]","[0.9997296397299802, 0.999707731227985, 0.9994798605361928, 0.9997031933623081, 0.9996932279815958]","[2.7814509111403494, 2.7793208638097804, 2.7717786773884576, 2.748722777095515, 2.7438152426843123]",0.9306431268116668,0.8347118370444037,0.9996627305676122,2.7650176944236833,0.015718845042091763
86,180,50,19,1,log2,True,entropy,balanced,"[0.9341039334515773, 0.9389826792031838, 0.9393199614907999, 0.9270838807851173, 0.9218128037146289]","[0.8519374291158394, 0.8442723078541486, 0.8444927335666267, 0.8234477606754692, 0.8214365130341931]","[0.9997419962526728, 0.9997097539111311, 0.9994687155419888, 0.9996990684178922, 0.99965818727865]","[2.7857833588200895, 2.7829647409684637, 2.7832814105994155, 2.750230709878479, 2.742907504027472]",0.9322606517290615,0.8371173488492554,0.999655544280467,2.7690335448587837,0.018513523617959556
87,179,50,19,2,log2,True,entropy,balanced,"[0.9406065824204386, 0.941629025992718, 0.9393492109539952, 0.93400988383358, 0.9226408232452842]","[0.8038201573796606, 0.7964631067288479, 0.8005293647778307, 0.8050774712611909, 0.793847612319773]","[0.9996079638018311, 0.9994857324547738, 0.998910598128799, 0.9995036512987325, 0.999571833985276]","[2.7440347036019306, 2.73757786517634, 2.7387891738606247, 2.7385910063935035, 2.7160602695503333]",0.9356471052892031,0.7999475424934606,0.9994159559338825,2.7350106037165465,0.009738965559219893
88,206,50,19,6,log2,True,entropy,balanced,"[0.9470541711068166, 0.9457476861656992, 0.9402881738537371, 0.9329897801028175, 0.925182831873448]","[0.7575427995854921, 0.7558440319667129, 0.7554614404146313, 0.7701418769394703, 0.761312424609773]","[0.9993508077165366, 0.9993264702932027, 0.9989754037952949, 0.9993422543768068, 0.9993589192381748]","[2.7039477784088453, 2.700918188425615, 2.6947250180636635, 2.7024739114190948, 2.6858541757213956]",0.9382525286205036,0.760060514703216,0.9992707710840032,2.697583814407723,0.006652642736957924
89,168,42,19,1,log2,True,entropy,balanced,"[0.931918087191757, 0.9387985238131287, 0.9220631816195621, 0.9260815932704383, 0.9212542830091128]","[0.8502108286024093, 0.8440305044076938, 0.8232713992992166, 0.8191228943795068, 0.8127680286732791]","[0.9997937004236767, 0.9997393904128385, 0.999491040841302, 0.9997067992443381, 0.99974035696403]","[2.7819226162178428, 2.782568418633661, 2.7448256217600804, 2.744911286894283, 2.733762668646422]",0.9280231337807997,0.8298807310724211,0.9996942575772371,2.7575981224304575,0.020530066326614176
90,193,49,20,1,log2,True,entropy,balanced,"[0.9340638750852583, 0.9355782815884005, 0.9217148249159852, 0.9261085557329284, 0.9218323086823517]","[0.8497337869068659, 0.8438347689096498, 0.8269815774086191, 0.8234469108881136, 0.8220014077224924]","[0.999710861899448, 0.9996830422353254, 0.9994688794877424, 0.9997017828745862, 0.9996668492285852]","[2.783508523891572, 2.7790960927333757, 2.748165281812347, 2.749257249495628, 2.743500565633429]",0.9278595692009848,0.8331996903671481,0.9996462831451375,2.7607055427132705,0.01698541184686546
91,218,47,17,1,log2,True,entropy,balanced,"[0.9337501989545883, 0.9388593945694859, 0.9259481523004713, 0.9261374918144327, 0.9225943309699645]","[0.8530740929832525, 0.8458911906197654, 0.8322403922973228, 0.8235900407911915, 0.8226996091230813]","[0.9997418132768496, 0.9997194794776247, 0.9995048807345975, 0.9996999299871422, 0.999739754892478]","[2.7865661052146904, 2.784470064666876, 2.7576934253323917, 2.749427462592766, 2.7450336949855236]",0.9294579137217885,0.8354990651629226,0.9996811716737384,2.7646381505584494,0.017538922018047846
92,227,45,17,1,log2,True,entropy,balanced,"[0.9340619252716776, 0.9391232684768289, 0.9384454028981496, 0.9261026372598944, 0.9215244867149351]","[0.8522497656065631, 0.8439772237357155, 0.8404234392609757, 0.82205454286298, 0.8201949092410967]","[0.9997921099122159, 0.999738216857028, 0.9995128775471048, 0.9997131681600555, 0.9997498213290339]","[2.786103800790457, 2.7828387090695723, 2.77838171970623, 2.74787034828293, 2.741469217285066]",0.931851544124297,0.8357799761414662,0.9997012387610876,2.7673327590268513,0.01877537883030342
93,226,45,17,1,log2,True,entropy,balanced,"[0.9340619252716776, 0.939163228516789, 0.9384454028981496, 0.9261026372598944, 0.9211574085256348]","[0.8522497656065631, 0.8444075650530134, 0.8404234392609757, 0.82205454286298, 0.8204808849247027]","[0.9997922114723475, 0.9997372862894264, 0.9995114647805233, 0.9997130427140253, 0.9997493228772703]","[2.7861039023505882, 2.783308079859229, 2.7783803069396487, 2.7478702228369, 2.7413876163276076]",0.9317861204944291,0.8359232395416469,0.9997006656267186,2.7674100256627945,0.018876047818478115
94,227,45,18,2,log2,True,entropy,balanced,"[0.9414964402051854, 0.9424034700374446, 0.9389020256487689, 0.9349360814008187, 0.9225904894751813]","[0.8012224420549616, 0.7963823588609684, 0.7999114351913167, 0.8057412462611842, 0.7931787420894132]","[0.9996246078335759, 0.9995356034814238, 0.9990034092459296, 0.9995323121166848, 0.9996151525178664]","[2.742343490093723, 2.738321432379837, 2.7378168700860153, 2.740209639778688, 2.7153843840824607]",0.9360657013534798,0.7992872448915688,0.9994622170390961,2.7348151632841446,0.009845155440950527
95,183,43,17,1,log2,True,entropy,balanced,"[0.9340497634472155, 0.9370287585044342, 0.9249921325392014, 0.9261118443032825, 0.9222822836554085]","[0.8454020420825558, 0.8439317718705982, 0.827187636205839, 0.8213554688504695, 0.8217377750398239]","[0.9998018726173615, 0.9997577948947374, 0.999543090224, 0.99971397163538, 0.9997329997296279]","[2.779253678147133, 2.7807183252697696, 2.7517228589690403, 2.747181284789132, 2.7437530584248604]",0.9288929564899086,0.8319229388098572,0.9997099458202214,2.760525841119987,0.01609573989358513
96,161,44,17,1,log2,True,entropy,balanced,"[0.9330999295409508, 0.9357026002685255, 0.9392439873752683, 0.9283386700471987, 0.922576667875453]","[0.8496232814721679, 0.8424090430131826, 0.8402530961866586, 0.8258690116349796, 0.8227769734091148]","[0.9997925131462162, 0.9997397082393974, 0.9995296952373279, 0.99972897490804, 0.9997258253187339]","[2.7825157241593352, 2.7778513515211056, 2.779026778799255, 2.753936656590218, 2.745079466603302]",0.9317923710214793,0.8361862811432207,0.9997033433699432,2.7676819955346432,0.015178722411327459
97,239,49,19,5,sqrt,True,entropy,balanced,"[0.9393670663314433, 0.9403261281630371, 0.9265654648448224, 0.9329577709921031, 0.9222010202279692]","[0.7744926421901749, 0.7765972723445703, 0.77086508296059, 0.7878184962860934, 0.7694985645097121]","[0.9994698869232588, 0.9994387724334226, 0.9986910510780491, 0.9993901008405379, 0.9993960784762037]","[2.713329595444877, 2.71636217294103, 2.6961215988834617, 2.7201663681187345, 2.691095663213885]",0.932283490111875,0.775854411658228,0.9992771779502945,2.7074150797203975,0.011588730678539709
98,160,46,17,2,,True,entropy,balanced,"[0.9134099197891493, 0.9025099800456275, 0.8944609399551104, 0.8950961902406747, 0.9104238463539437]","[0.8156750110296334, 0.7955869587161781, 0.774050337434508, 0.7859482179321566, 0.7840375075926191]","[0.9983263083758606, 0.9948437423622049, 0.9922227874517912, 0.9964795696754157, 0.9914355096729204]","[2.7274112391946432, 2.6929406811240106, 2.6607340648414097, 2.677523977848247, 2.685896863619483]",0.9031801752769011,0.791059606541019,0.9946615835076387,2.6889013653255587,0.022050828784458236
99,176,42,16,1,log2,True,entropy,balanced,"[0.937814690522348, 0.9388409847202166, 0.9392212574701303, 0.9261236812493504, 0.9226424357308435]","[0.8509828282704538, 0.8448601956371448, 0.8375199402893792, 0.8236342633031805, 0.8216839930994668]","[0.9997926940927521, 0.9997392937010905, 0.999541163736438, 0.9997294130135674, 0.9997413500474205]","[2.7885902128855538, 2.7834404740584517, 2.7762823614959475, 2.7494873575660983, 2.744067778877731]",0.9329286099385777,0.835736244119925,0.9997087829182536,2.7683736369767566,0.018142401894734757
