trial_number,param_alpha,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
53,0.00039513238013221805,"[0.9140931504542167, 0.9382247292474111, 0.9349526115062816, 0.8888756359957936, 0.8893892027782563]","[0.8795061751651673, 0.8837662436766598, 0.8927538872687792, 0.8722871031125176, 0.8534838938758926]","[0.9998008982773355, 0.9998219372083955, 0.9998172154323732, 0.9997723658964258, 0.9997766476826176]","[2.7934002238967195, 2.8218129101324663, 2.827523714207434, 2.760935105004737, 2.7426497443367666]",0.9131070659963918,0.8763594606198033,0.9997978128994296,2.7892643395156247,0.03321373436481739
54,0.00018056909534806026,"[0.9142337486241091, 0.938276853667466, 0.9350002944066652, 0.8890594609966493, 0.8895685254152937]","[0.8839307305177126, 0.8855898721976005, 0.8976090516861395, 0.8752995978884855, 0.8543265807470658]","[0.9998025354396743, 0.9998249782878392, 0.9998184376803669, 0.99977498235486, 0.9997814067515595]","[2.797967014581496, 2.823691704152906, 2.8324277837731717, 2.764134041239995, 2.743676512913919]",0.9132277766220367,0.8793511666074008,0.99980046810286,2.7923794113322975,0.03401566219528581
55,0.00010883183278441299,"[0.9143811687715292, 0.9384288298353358, 0.9350805351288316, 0.8890594609966493, 0.889654523530586]","[0.8845888450764378, 0.887056794526361, 0.898604824223583, 0.8759290591993752, 0.8554776236067915]","[0.999802948848357, 0.9998257094179698, 0.9998207687266785, 0.9997771232313444, 0.9997833450680672]","[2.798772962696324, 2.8253113337796667, 2.833506128079093, 2.764765643427369, 2.7449154922054446]",0.9133209036525864,0.8803314293265097,0.9998019790584834,2.7934543120375794,0.03413608819021814
56,0.0004102333194408111,"[0.9140931504542167, 0.9382247292474111, 0.9348723707841151, 0.8888756359957936, 0.8893892027782563]","[0.8792497125148714, 0.8837662436766598, 0.8887103601909129, 0.8722871031125176, 0.8534838938758926]","[0.9998008749598337, 0.9998219017143234, 0.9998171361414289, 0.9997722705149811, 0.9997765883121841]","[2.793143737928922, 2.821812874638394, 2.823399867116457, 2.7609350096232923, 2.742649684966333]",0.9130910178519585,0.8754994626741709,0.9997977543285502,2.7883882348546796,0.03228414554944325
57,0.0007194372801697441,"[0.9140901914366104, 0.9382247292474111, 0.9348292914054257, 0.8888756359957936, 0.8893862437606499]","[0.8792428588753336, 0.8809485306563367, 0.8874303242359788, 0.8701236470604617, 0.8520538336627161]","[0.9997993408454257, 0.9998209066044064, 0.9998149863644009, 0.9997692688087219, 0.9997734253661507]","[2.7931323911573696, 2.818994166508154, 2.8220746020058054, 2.758768551864977, 2.741213502789517]",0.9130812183691781,0.8739598388981653,0.999795585597821,2.7868366428651643,0.03220169306282722
58,0.00031279395271391667,"[0.914166408556769, 0.9382339341720457, 0.9349526115062816, 0.8890105432470584, 0.8893938052405735]","[0.883621103644565, 0.8847666383891251, 0.8927538872687792, 0.873468911563808, 0.8539783615335245]","[0.9998017711908389, 0.9998227659314783, 0.9998175725532151, 0.9997734822841522, 0.9997786931574999]","[2.797589283392173, 2.822823338492649, 2.827524071328276, 2.7622529370950186, 2.743150859931598]",0.9131514605445457,0.8777177804799603,0.999798857023437,2.790668098047943,0.03318293040481119
59,0.0017046820117037685,"[0.9140982033460476, 0.9381653694678327, 0.9347862120267364, 0.8888263889123654, 0.8889067784725374]","[0.8743299794005458, 0.8735380821011087, 0.8795575833472982, 0.8691877179507367, 0.8479863904331113]","[0.9997972896947428, 0.9998168350051186, 0.9998089121853375, 0.9997620346818499, 0.9997680633637468]","[2.7882254724413364, 2.8115202865740603, 2.814152707559372, 2.757776141544952, 2.7366612322693955]",0.9129565904451038,0.8689199506465602,0.9997906269861592,2.781667168077823,0.030284800551658858
60,0.004893571475997425,"[0.9140371244287269, 0.9381119285991748, 0.9346882171989328, 0.8887728676410802, 0.8867748222819928]","[0.8666074104999637, 0.8728072590372346, 0.8669256691423858, 0.8619910310875855, 0.8424448565335194]","[0.9997914093756637, 0.9998124222879244, 0.999797716982982, 0.999749606764273, 0.9997544732510495]","[2.7804359443043545, 2.810731609924334, 2.8014116033243006, 2.750513505492939, 2.728974152066562]",0.9124769920299816,0.8621552452601378,0.9997811257323785,2.774413363022498,0.030724962505898786
61,0.00014808534523777267,"[0.9143138287041892, 0.938316813707426, 0.9350805351288316, 0.8890594609966493, 0.8896144834905461]","[0.8845527880917267, 0.886036084505053, 0.898604824223583, 0.8752995978884855, 0.8551654212204912]","[0.9998026436731625, 0.9998253519305479, 0.9998194510146624, 0.9997755823671796, 0.9997817714685331]","[2.7986692604690786, 2.824178250143027, 2.833504810367077, 2.7641346412523142, 2.74456167617957]",0.9132770244055285,0.8799317431858679,0.9998009600908171,2.7930097276822132,0.03413017180193123
62,0.00010993054381831215,"[0.9143811687715292, 0.9384288298353358, 0.9350805351288316, 0.8890594609966493, 0.889654523530586]","[0.8845888450764378, 0.887056794526361, 0.898604824223583, 0.8759290591993752, 0.8554776236067915]","[0.9998029470557672, 0.9998257084454698, 0.9998206905734189, 0.9997771216589286, 0.9997833432267552]","[2.798772960903734, 2.825311332807167, 2.8335060499258335, 2.7647656418549533, 2.7449154903641326]",0.9133209036525864,0.8803314293265097,0.999801962192068,2.793454295171164,0.034136070401373175
63,0.00019141945802672597,"[0.914166408556769, 0.938276853667466, 0.9350002944066652, 0.8890594609966493, 0.8894338452806135]","[0.8838946166744682, 0.8855898721976005, 0.8976090516861395, 0.8752995978884855, 0.8542540622888629]","[0.9998025056077983, 0.9998249314537698, 0.9998183192909077, 0.9997748561184702, 0.9997812840233256]","[2.7978635308390354, 2.8236916573188364, 2.8324276653837126, 2.764133915003605, 2.7434691915928022]",0.9131873725816326,0.8793294401471113,0.9998003792988543,2.7923171920275984,0.03407166937402069
64,83.92237018588908,"[0.2927057185601932, 0.29247391500962167, 0.2908233722924259, 0.2924517051549655, 0.29017272470721733]","[0.31579335763951555, 0.31479252805686986, 0.3130677211921323, 0.31673316676074925, 0.31090988017435073]","[0.7554862598870354, 0.7497072829380592, 0.7428129693523018, 0.7458737123886084, 0.7442147152715056]","[1.3639853360867442, 1.3569737260045507, 1.34670406283686, 1.3550585843043232, 1.3452973201530738]",0.2917254871448847,0.31425933076472357,0.7476189879675021,1.3536038058771105,0.006897145359295503
65,0.00010082337022805243,"[0.9143811687715292, 0.9384288298353358, 0.9355511233641258, 0.8890624202331662, 0.889654523530586]","[0.8845888450764378, 0.887056794526361, 0.9015081772807821, 0.8762688173488606, 0.8554776236067915]","[0.9998030810188623, 0.9998258982940798, 0.999820787956082, 0.9997773501251054, 0.9997835169572197]","[2.7987730948668292, 2.8253115226557766, 2.83688008860099, 2.765108587707132, 2.7449156640945973]",0.9134156131469485,0.8809800515678466,0.9998021268702699,2.794197791585065,0.03488749349567832
66,0.00032710297676529946,"[0.9141634495391628, 0.9382339341720457, 0.9349526115062816, 0.8890105432470584, 0.8893938052405735]","[0.8798100914987717, 0.8847666383891251, 0.8927538872687792, 0.873468911563808, 0.8539783615335245]","[0.9998017539973838, 0.9998225920587721, 0.9998175626049361, 0.9997734585216368, 0.9997785765062859]","[2.793775295035318, 2.822823164619943, 2.827524061379997, 2.762252913332503, 2.743150743280384]",0.9131508687410245,0.8769555780508016,0.999798788737803,2.789905235529629,0.033058665862104056
67,0.00010122250388282011,"[0.9143811687715292, 0.9384288298353358, 0.9355511233641258, 0.8890624202331662, 0.889654523530586]","[0.8845888450764378, 0.887056794526361, 0.9015081772807821, 0.8762688173488606, 0.8554776236067915]","[0.9998030792953411, 0.9998258976146299, 0.9998207851765014, 0.9997773468871736, 0.999783516253766]","[2.798773093143308, 2.8253115219763267, 2.8368800858214094, 2.7651085844692003, 2.7449156633911436]",0.9134156131469485,0.8809800515678466,0.9998021250454825,2.7941977897602777,0.03488749338785642
68,0.0005882697792030246,"[0.9140901914366104, 0.9382247292474111, 0.9348292914054257, 0.8888756359957936, 0.8893892027782563]","[0.8792428588753336, 0.8837662436766598, 0.8878175083291195, 0.8722871031125176, 0.8534838938758926]","[0.9997996375252629, 0.9998210514870878, 0.999815786447862, 0.9997705814411008, 0.9997748829151852]","[2.7931326878372067, 2.821812024411159, 2.8224625861824073, 2.760933320549412, 2.7426479795693344]",0.9130818101726993,0.8753195215739048,0.9997963879632998,2.788197719709904,0.03208265186608126
69,0.021651576394772977,"[0.9137341628853441, 0.9376021604485442, 0.922469690880266, 0.8855473840408712, 0.8861799762847079]","[0.8548935248628312, 0.8597374617173006, 0.8513311990602921, 0.8447624713470144, 0.826481211589895]","[0.9997707888174966, 0.9997917043636307, 0.9997769108793872, 0.9997066181648596, 0.9997198216080444]","[2.7683984765656717, 2.7971313265294753, 2.7735778008199454, 2.730016473552745, 2.7123810094826473]",0.9091066749079466,0.8474411737154666,0.9997531687666837,2.756301017390097,0.03076294604855622
70,0.0001747970122792145,"[0.9142737886641491, 0.938316813707426, 0.9350002944066652, 0.8890594609966493, 0.8895714844328999]","[0.8842369546955848, 0.886036084505053, 0.8976090516861395, 0.8752995978884855, 0.8545903645033209]","[0.9998025498209766, 0.9998249769132564, 0.9998190291943364, 0.9997750987567784, 0.999781461732301]","[2.7983132931807106, 2.8241778751257356, 2.832428375287141, 2.764134157641913, 2.743943310668522]",0.9132443684415579,0.8795544106557168,0.9998006232835298,2.7925994023808043,0.03404080196031917
71,0.00010088019954577716,"[0.9143811687715292, 0.9384288298353358, 0.9355511233641258, 0.8890624202331662, 0.889654523530586]","[0.8845888450764378, 0.887056794526361, 0.9015081772807821, 0.8762688173488606, 0.8554776236067915]","[0.9998030810188623, 0.9998258973801454, 0.9998207872525383, 0.9997773501251054, 0.9997835171917042]","[2.7987730948668292, 2.8253115217418423, 2.8368800878974465, 2.765108587707132, 2.7449156643290817]",0.9134156131469485,0.8809800515678466,0.9998021265936711,2.7941977913084663,0.03488749309427002
72,0.000269517726084785,"[0.914166408556769, 0.9382339341720457, 0.9349526115062816, 0.8890105432470584, 0.8893938052405735]","[0.883621103644565, 0.8847666383891251, 0.8927538872687792, 0.873468911563808, 0.8539783615335245]","[0.9998019134779108, 0.9998240964972817, 0.9998181461935546, 0.999773591981937, 0.9997796567426925]","[2.797589425679245, 2.8228246690584524, 2.8275246449686153, 2.7622530467928037, 2.7431518235167904]",0.9131514605445457,0.8777177804799603,0.9997994809786753,2.7906687220031814,0.03318302688862164
73,0.00014984650442042123,"[0.9143138287041892, 0.938316813707426, 0.9350805351288316, 0.8890594609966493, 0.8895744434505061]","[0.8845527880917267, 0.886036084505053, 0.898604824223583, 0.8752995978884855, 0.854863039507982]","[0.999802637083949, 0.9998252419146175, 0.999819450414902, 0.9997755427054407, 0.9997817644789143]","[2.798669253879865, 2.8241781401270964, 2.8335048097673163, 2.7641346015905754, 2.7442192474374023]",0.9132690163975206,0.879871266843366,0.9998009273195647,2.792941210560451,0.03422751010676321
74,0.0004790107495892302,"[0.9140931504542167, 0.9382247292474111, 0.9348322504230319, 0.8888756359957936, 0.8893892027782563]","[0.8792497125148714, 0.8837662436766598, 0.8882441182197077, 0.8722871031125176, 0.8534838938758926]","[0.9997999657241492, 0.9998215400933524, 0.9998167726777224, 0.9997710030315866, 0.9997755906659097]","[2.793142828693237, 2.821812513017423, 2.822893141320462, 2.7609337421398976, 2.7426486873200586]",0.9130829937797419,0.8754062142799299,0.999796974438544,2.788286182498216,0.03217508479853029
75,0.00010203780401320691,"[0.9143811687715292, 0.9384288298353358, 0.9355511233641258, 0.8890594609966493, 0.889654523530586]","[0.8845888450764378, 0.887056794526361, 0.9015081772807821, 0.8759290591993752, 0.8554776236067915]","[0.9998030496374252, 0.9998258964076454, 0.9998207842138592, 0.9997773445766208, 0.9997835143778899]","[2.7987730634853922, 2.8253115207693424, 2.8368800848587674, 2.7647658647726456, 2.7449156615152672]",0.9134150212996452,0.8809120999379495,0.9998021178426881,2.794129239080283,0.03494486680099194
76,0.00023457798040732266,"[0.914166408556769, 0.9382368936275062, 0.9349601740455818, 0.8890105432470584, 0.8893938052405735]","[0.883621103644565, 0.885160284038437, 0.8940317665088543, 0.873468911563808, 0.8539783615335245]","[0.9998021687640036, 0.9998244107324623, 0.9998181767757017, 0.9997738232825761, 0.9997801661697052]","[2.7975896809653378, 2.8232215883984058, 2.828810117330138, 2.762253278093443, 2.7431523329438035]",0.9131535649434979,0.8780520854578377,0.9997997491448899,2.7910053995462256,0.03354707958668855
77,0.0009365869301267608,"[0.9140901914366104, 0.9382247292474111, 0.9347891710443424, 0.8888710324740994, 0.8893832847430438]","[0.8764055284799659, 0.8809485306563367, 0.8844994120658144, 0.8696168071527892, 0.8509412336566706]","[0.9997987589142998, 0.9998193976089251, 0.9998131338353484, 0.9997674758854542, 0.999772768463937]","[2.790294478830876, 2.818992657512673, 2.8191017169455055, 2.7582553155123426, 2.7400972868636515]",0.9130716817891014,0.8724823024023154,0.9997943069415929,2.7853482911330096,0.03186654870323653
78,1.5917025717930544,"[0.795170621985519, 0.7669785751281646, 0.7715968117394242, 0.7614456109631483, 0.7655615084582952]","[0.7528950018189198, 0.7373161290279782, 0.7357612227746598, 0.7287286131210948, 0.7415362532465818]","[0.9955273965336151, 0.9983047047140156, 0.9979057425229678, 0.9928556300613341, 0.9953142122091875]","[2.543593020338054, 2.502599408870158, 2.505263777037052, 2.4830298541455775, 2.5024119739140644]",0.7721506256549102,0.7392474439978469,0.9959815372082239,2.507379606860981,0.01978042557041344
79,0.08308697742602772,"[0.900174587691031, 0.9071959282193534, 0.9066433477094163, 0.88032217698456, 0.878582006582643]","[0.8203732264857908, 0.82065600246611, 0.8299872006080049, 0.8335974551049316, 0.8171969655080171]","[0.999719961871186, 0.9997413336358086, 0.9997193154627335, 0.9996029712108414, 0.9996301978091718]","[2.720267776048008, 2.727593264321272, 2.7363498637801547, 2.713522603300333, 2.695409169899832]",0.8945836094374007,0.8243621700345709,0.9996827559979483,2.7186285354699202,0.013873056122772977
80,0.00010169021933185186,"[0.9143811687715292, 0.9384288298353358, 0.9355511233641258, 0.8890594609966493, 0.889654523530586]","[0.8845888450764378, 0.887056794526361, 0.9015081772807821, 0.8759290591993752, 0.8554776236067915]","[0.9998030507509073, 0.9998258962077229, 0.9998207842384429, 0.9997773464527377, 0.9997835148468589]","[2.7987730645988744, 2.8253115205694197, 2.836880084883351, 2.7647658666487622, 2.7449156619842365]",0.9134150212996452,0.8809120999379495,0.999802118499334,2.794129239736929,0.034944866353538294
81,0.00010173210064663023,"[0.9143811687715292, 0.9384288298353358, 0.9355511233641258, 0.8890594609966493, 0.889654523530586]","[0.8845888450764378, 0.887056794526361, 0.9015081772807821, 0.8759290591993752, 0.8554776236067915]","[0.9998030505509871, 0.9998258962077228, 0.9998207842384429, 0.9997773464527377, 0.9997835148468589]","[2.798773064398954, 2.8253115205694197, 2.836880084883351, 2.7647658666487622, 2.7449156619842365]",0.9134150212996452,0.8809120999379495,0.99980211845935,2.794129239696945,0.03494486634822481
82,0.00013803305108560138,"[0.9143138287041892, 0.938316813707426, 0.9350805351288316, 0.8890594609966493, 0.8896144834905461]","[0.8845527880917267, 0.886036084505053, 0.898604824223583, 0.8759290591993752, 0.8551654212204912]","[0.999802655912083, 0.9998254701671041, 0.9998201248393564, 0.9997762977503091, 0.9997817939526962]","[2.7986692727079987, 2.824178368379583, 2.833505484191771, 2.7647648179463338, 2.7445616986637336]",0.9132770244055285,0.8800576354480458,0.9998012685243097,2.7931359283778843,0.0340244844686514
83,0.00021633420536459669,"[0.914166408556769, 0.9382368936275062, 0.9349601740455818, 0.8890164617200922, 0.8894338452806135]","[0.883621103644565, 0.885160284038437, 0.8940317665088543, 0.8740276924358205, 0.8542540622888629]","[0.999802276111835, 0.9998247365999258, 0.9998182984601314, 0.9997742767830354, 0.9997804918756025]","[2.797589788313169, 2.823221914265869, 2.8288102390145675, 2.7628184309389483, 2.743468399445079]",0.9131627566461125,0.878218981783308,0.999800015966106,2.7911817543955264,0.03336039554939976
84,0.00014780147438394952,"[0.9143138287041892, 0.938316813707426, 0.9350805351288316, 0.8890594609966493, 0.8896144834905461]","[0.8845527880917267, 0.886036084505053, 0.898604824223583, 0.8752995978884855, 0.8551654212204912]","[0.9998026440730027, 0.9998254641499664, 0.9998194514490971, 0.9997755827670224, 0.9997817714685331]","[2.7986692608689188, 2.8241783623624457, 2.8335048108015117, 2.764134641652157, 2.74456167617957]",0.9132770244055285,0.8799317431858679,0.9998009827815244,2.7930097503729208,0.03413019234696292
85,0.00032829243792778317,"[0.9141634495391628, 0.9382339341720457, 0.9349526115062816, 0.8890105432470584, 0.8893938052405735]","[0.8798100914987717, 0.8847666383891251, 0.8927538872687792, 0.873468911563808, 0.8539783615335245]","[0.9998017533285548, 0.9998225913898803, 0.9998175656377238, 0.9997734568215279, 0.999778568299152]","[2.7937752943664895, 2.822823163951051, 2.827524064412785, 2.762252911632394, 2.7431507350732502]",0.9131508687410245,0.8769555780508016,0.9997987870953677,2.789905233887194,0.033058669009329085
86,0.00015081219277242403,"[0.9143138287041892, 0.938316813707426, 0.9350805351288316, 0.8890594609966493, 0.8895744434505061]","[0.8845527880917267, 0.886036084505053, 0.898604824223583, 0.8752995978884855, 0.854863039507982]","[0.9998026348812403, 0.999825242487272, 0.9998194495460326, 0.9997755427054407, 0.9997817640790739]","[2.7986692516771563, 2.8241781406997513, 2.8335048088984474, 2.7641346015905754, 2.744219247037562]",0.9132690163975206,0.879871266843366,0.9998009267398119,2.792941209980698,0.03422751004545179
87,0.00010201026773258683,"[0.9143811687715292, 0.9384288298353358, 0.9355511233641258, 0.8890594609966493, 0.889654523530586]","[0.8845888450764378, 0.887056794526361, 0.9015081772807821, 0.8759290591993752, 0.8554776236067915]","[0.9998030498718795, 0.9998258957387536, 0.9998207844483737, 0.9997773445766208, 0.9997835143778899]","[2.7987730637198465, 2.8253115201004504, 2.8368800850932816, 2.7647658647726456, 2.7449156615152672]",0.9134150212996452,0.8809120999379495,0.9998021178027034,2.7941292390402985,0.03494486674522903
88,0.0002340750480191369,"[0.914166408556769, 0.9382368936275062, 0.9349601740455818, 0.8890105432470584, 0.8893938052405735]","[0.883621103644565, 0.885160284038437, 0.8940317665088543, 0.873468911563808, 0.8539783615335245]","[0.9998021693982984, 0.9998245877920259, 0.9998181770102162, 0.9997738237170121, 0.9997801676352998]","[2.797589681599632, 2.823221765457969, 2.8288101175646525, 2.7622532785278784, 2.7431523344093978]",0.9131535649434979,0.8780520854578377,0.9997997851105704,2.791005435511906,0.033547113178953696
89,0.0005310724326518119,"[0.9140901914366104, 0.9382247292474111, 0.9348322504230319, 0.8888756359957936, 0.8893892027782563]","[0.8792428588753336, 0.8837662436766598, 0.8882441182197077, 0.8722871031125176, 0.8534838938758926]","[0.999799819082546, 0.9998213830100626, 0.9998162113790903, 0.9997707217764347, 0.9997753837318846]","[2.79313286939449, 2.8218123559341333, 2.82289258002183, 2.760933460884746, 2.7426484803860336]",0.9130824019762207,0.8754048435520222,0.9997967037960038,2.788283949324247,0.03217473741150681
90,13.89793223191667,"[0.6037654294503761, 0.5967646130599564, 0.5936924406128158, 0.596555500247653, 0.5944520167456997]","[0.6013021137980398, 0.5964363667952819, 0.5947393187791815, 0.5952844596043565, 0.5969521700254536]","[0.8984342239116812, 0.9026405926710521, 0.8905667778360534, 0.8870930570916655, 0.8817389107121727]","[2.103501767160097, 2.0958415725262904, 2.078998537228051, 2.078933016943675, 2.0731430974833263]",0.5970460000233002,0.5969428858004627,0.8920947124445251,2.0860835982682877,0.011553321019973445
91,0.00013919120217211901,"[0.9143138287041892, 0.938316813707426, 0.9350805351288316, 0.8890594609966493, 0.8896144834905461]","[0.8845527880917267, 0.886036084505053, 0.898604824223583, 0.8759290591993752, 0.8551654212204912]","[0.9998026547398107, 0.9998254700363052, 0.999820046113284, 0.9997762957780505, 0.9997817923804335]","[2.7986692715357266, 2.824178368248784, 2.8335054054656985, 2.7647648159740754, 2.744561697091471]",0.9132770244055285,0.8800576354480458,0.9998012518095768,2.793135911663151,0.03402446650302863
92,0.00010313468580247046,"[0.9143811687715292, 0.9384288298353358, 0.9355511233641258, 0.8890594609966493, 0.889654523530586]","[0.8845888450764378, 0.887056794526361, 0.9015081772807821, 0.8759290591993752, 0.8554776236067915]","[0.9998030469415518, 0.9998258954831531, 0.9998207833449897, 0.9997773428388769, 0.9997835113987198]","[2.798773060789519, 2.82531151984485, 2.8368800839898975, 2.7647658630349015, 2.7449156585360974]",0.9134150212996452,0.8809120999379495,0.9998021160014583,2.794129237239053,0.03494486748292195
93,0.00033662536740042867,"[0.9141634495391628, 0.9382339341720457, 0.9349526115062816, 0.8890105432470584, 0.8893938052405735]","[0.8798100914987717, 0.8847666383891251, 0.8927538872687792, 0.873468911563808, 0.8539783615335245]","[0.9998017446168411, 0.9998225466020115, 0.9998175587261282, 0.9997734354657071, 0.9997785569382035]","[2.7937752856547755, 2.8228231191631825, 2.827524057501189, 2.7622528902765735, 2.7431507237123016]",0.9131508687410245,0.8769555780508016,0.9997987684697783,2.789905215261604,0.03305866509912335
94,0.00021040185857299875,"[0.914166408556769, 0.9382368936275062, 0.9349601740455818, 0.8890164617200922, 0.8894338452806135]","[0.883621103644565, 0.885160284038437, 0.8940317665088543, 0.8740276924358205, 0.8542540622888629]","[0.9998023918579624, 0.9998247790994657, 0.9998183021331655, 0.9997745032910685, 0.9997805135299132]","[2.797589904059296, 2.823221956765409, 2.8288102426876014, 2.7628186574469815, 2.7434684210993896]",0.9131627566461125,0.878218981783308,0.999800097982315,2.791181836411736,0.0333603642781978
95,0.0001389802307060892,"[0.9143138287041892, 0.938316813707426, 0.9350805351288316, 0.8890594609966493, 0.8896144834905461]","[0.8845527880917267, 0.886036084505053, 0.898604824223583, 0.8759290591993752, 0.8551654212204912]","[0.9998026552087196, 0.999825470236228, 0.9998200463132042, 0.9997762964470011, 0.9997817935528562]","[2.7986692720046356, 2.824178368448707, 2.8335054056656186, 2.7647648166430256, 2.7445616982638934]",0.9132770244055285,0.8800576354480458,0.9998012523516018,2.7931359122051758,0.034024466155884614
96,0.0001007351156320356,"[0.9143811687715292, 0.9384288298353358, 0.9355511233641258, 0.8890624202331662, 0.889654523530586]","[0.8845888450764378, 0.887056794526361, 0.9015081772807821, 0.8762688173488606, 0.8554776236067915]","[0.9998030814877711, 0.9998258987630487, 0.9998207879560822, 0.9997773501251054, 0.9997835536693398]","[2.798773095335738, 2.8253115231247454, 2.8368800886009904, 2.765108587707132, 2.7449157008067173]",0.9134156131469485,0.8809800515678466,0.9998021344002694,2.7941977991150653,0.034887483219707534
97,0.00019336347626164736,"[0.914166408556769, 0.938276853667466, 0.9349601740455818, 0.8890594609966493, 0.8894338452806135]","[0.8838946166744682, 0.8855898721976005, 0.8940317665088543, 0.8752995978884855, 0.8542540622888629]","[0.9998025029294895, 0.9998248848790833, 0.999818315516289, 0.9997748504081619, 0.9997812576384514]","[2.7978635281607267, 2.8236916107441496, 2.8288102560707253, 2.764133909293297, 2.743469165207928]",0.9131793485094161,0.8786139831116543,0.9998003622742949,2.7915936938953654,0.033240546384435354
98,0.0004019764060925998,"[0.9140931504542167, 0.9382247292474111, 0.9348723707841151, 0.8888756359957936, 0.8893892027782563]","[0.8795061751651673, 0.8837662436766598, 0.8887103601909129, 0.8722871031125176, 0.8534838938758926]","[0.9998008910752456, 0.9998219308242678, 0.9998172094264026, 0.999772343097245, 0.9997766295174035]","[2.7934002166946295, 2.821812903748339, 2.8233999404014307, 2.760935082205556, 2.7426497261715523]",0.9130910178519585,0.87555075520423,0.9997978007881129,2.7884395738443017,0.03229186140927912
99,0.0002578794131066921,"[0.914166408556769, 0.9382339341720457, 0.9349601740455818, 0.8890105432470584, 0.8893938052405735]","[0.883621103644565, 0.8847666383891251, 0.8940317665088543, 0.873468911563808, 0.8539783615335245]","[0.9998020331576786, 0.999824106617702, 0.9998181561033802, 0.9997736218733339, 0.9997797023565961]","[2.7975895453590125, 2.822824679178873, 2.8288100966578162, 2.7622530766842, 2.743151869130694]",0.9131529730524057,0.8779733563279754,0.9997995240217381,2.7909258534021193,0.03347129355543607
