trial_number,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_max_features,param_bootstrap,param_criterion,param_class_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
18,183,36,10,1,sqrt,True,gini,balanced,"[0.9381595366110125, 0.9417590201512058, 0.9797455054553066, 0.9670112591295864, 0.9141339468760714]","[0.8328527170847648, 0.8343451864153557, 0.8440804088282228, 0.8539984889129252, 0.8107347752251576]","[0.9993979772556275, 0.9993497433677697, 0.9998663227429858, 0.9998049933627108, 0.9995162416025758]","[2.7704102309514047, 2.7754539499343314, 2.823692237026515, 2.8208147414052225, 2.7243849637038045]",0.9481618536446366,0.8352023152932853,0.999587055666334,2.7829512246042554,0.03670686192761418
19,242,35,16,6,sqrt,True,gini,balanced,"[0.9518934796052408, 0.9521265342304698, 0.978078046244434, 0.9788232997257044, 0.9181715882705725]","[0.8110249107829969, 0.8061794798169984, 0.789535762183304, 0.7922035634960259, 0.7697115541252557]","[0.9992348578869849, 0.9994679174642143, 0.9998117152173875, 0.9997596211000996, 0.9991774598683894]","[2.7621532482752227, 2.7577739315116823, 2.7674255236451257, 2.77078648432183, 2.687060602264218]",0.9558185896152842,0.7937310540809163,0.9994903143074151,2.749039958003616,0.03130693739005756
20,181,25,12,4,log2,True,gini,balanced,"[0.9490421678880041, 0.9424091971646585, 0.9759801549778625, 0.9745443080216093, 0.923285297983161]","[0.7586787538589087, 0.7836559933379422, 0.7540255611778716, 0.763513571993345, 0.7464155707669622]","[0.9987609061549528, 0.999319210728656, 0.9996826903335071, 0.999602279449351, 0.9989651580622564]","[2.7064818279018654, 2.7253844012312567, 2.7296884064892413, 2.7376601594643053, 2.6686660268123794]",0.9530522252070591,0.7612578902270061,0.9992660489457448,2.71357616437981,0.024683304839306357
21,173,36,10,1,sqrt,True,gini,balanced,"[0.9381502051514642, 0.9413999291904805, 0.9797610884088215, 0.9670260813109242, 0.9144447377129541]","[0.8326649017318317, 0.8324784689942494, 0.8442737555088307, 0.8495572185646239, 0.8108273321065903]","[0.9993871120766299, 0.9993743776202648, 0.9998645095728825, 0.999802878865636, 0.9995329426985119]","[2.7702022189599256, 2.7732527758049947, 2.8238993534905346, 2.816386178741184, 2.7248050125180563]",0.9481564083549289,0.833960335381225,0.9995923641667851,2.7817091079029383,0.03584553021488647
22,185,34,9,2,sqrt,True,gini,balanced,"[0.9513526552414526, 0.9423499527133701, 0.9777309868067495, 0.9651068298144666, 0.9149075378969195]","[0.8317456225368717, 0.8293964190712393, 0.8198683039947053, 0.8408192507327954, 0.7894951989995148]","[0.9993102503508507, 0.9995355656916669, 0.999844196903863, 0.999796239103934, 0.9993160585249631]","[2.782408528129175, 2.7712819374762763, 2.797443487705318, 2.805722319651196, 2.7037187954213975]",0.9502895924945916,0.8222649590670255,0.9995604621150556,2.7721150136766726,0.03620960021554438
23,236,44,9,1,sqrt,True,gini,balanced,"[0.9230836912836976, 0.9284246460528637, 0.9766425676251964, 0.9608290697263594, 0.9151254740116088]","[0.8359099019214554, 0.8460483946785721, 0.8658535956530967, 0.8675170112370262, 0.8233339242631628]","[0.9995256451344465, 0.9994974486526247, 0.9998548249379501, 0.9998213140513499, 0.999653586049632]","[2.7585192383395993, 2.7739704893840607, 2.842350988216243, 2.8281673950147352, 2.7381129843244034]",0.9408210897399453,0.8477325655506626,0.9996705637652006,2.788224219055808,0.040303486153543525
24,235,44,5,2,sqrt,True,gini,balanced,"[0.9369656981771175, 0.9416045467752057, 0.9803192936921904, 0.9671033042557776, 0.9165382214458476]","[0.8102400260179309, 0.8490592553975944, 0.835984855990026, 0.8518947648635407, 0.803808645009265]","[0.9993731132640423, 0.9996389711567762, 0.9998559670800081, 0.9998125312999118, 0.9993124264009218]","[2.746578837459091, 2.7903027733295764, 2.8161601167622248, 2.81881060041923, 2.7196592928560346]",0.9485062128692278,0.8301975094556715,0.999598601840332,2.778302324165231,0.039149785224083584
25,236,44,14,1,sqrt,True,gini,balanced,"[0.9261305955256114, 0.9305499698227939, 0.9763776779809474, 0.9628944368283239, 0.9153562372210021]","[0.8383824169584548, 0.8461896157381733, 0.8590885073006796, 0.868513890045794, 0.8162320679310986]","[0.9995830663889316, 0.9995921143759365, 0.9998505144350639, 0.9998334865266623, 0.9996108667474408]","[2.764096078872998, 2.776331699936904, 2.835316699716691, 2.83124181340078, 2.731199171899542]",0.9422617834757357,0.8456812995948401,0.9996940096948069,2.7876370927653826,0.040104729732212074
26,234,45,15,2,sqrt,True,gini,balanced_subsample,"[0.9372820800748, 0.9385318083402393, 0.9802843968916646, 0.9683090528945751, 0.9145073465097778]","[0.8109855746753172, 0.833175334212146, 0.8321503078706103, 0.8480533810795937, 0.8009055868852115]","[0.999354944917059, 0.9995768351131619, 0.9998460113963838, 0.9998116314905805, 0.9992631457716115]","[2.747622599667176, 2.771283977665547, 2.812280716158659, 2.8161740654647494, 2.714676079166601]",0.9477829369422114,0.8250540369445758,0.9995705137377593,2.772407487624547,0.03861050675088736
27,262,43,13,4,sqrt,True,gini,balanced,"[0.9511143558184983, 0.9508856825504897, 0.9814413551974515, 0.9689068807379567, 0.9180698565350608]","[0.8210850852714894, 0.8296296547738031, 0.8123383406189139, 0.8159606828746279, 0.7813856692555177]","[0.999321385147284, 0.9995536192084445, 0.9998296100518987, 0.9997832669111729, 0.9991623620615342]","[2.7715208262372717, 2.7800689565327374, 2.793609305868264, 2.7846508305237574, 2.6986178878521128]",0.9540836261678913,0.8120798865588703,0.999530048676067,2.7656935614028284,0.03428825403678862
28,258,3,17,1,log2,True,gini,balanced,"[0.7711309502537886, 0.8059462064065088, 0.8470229220536699, 0.7805262849333782, 0.8048145898248897]","[0.34462392875480596, 0.32522907578270066, 0.32995230613287707, 0.31159154067778094, 0.3495575823531031]","[0.9841746922014996, 0.9864467343691463, 0.9879807385119507, 0.9857754831499637, 0.9867431406622604]","[2.0999295712100943, 2.117622016558356, 2.1649559666984977, 2.077893308761123, 2.1411153128402534]",0.8018881906944472,0.33219088674025354,0.9862241577789641,2.1203032352136644,0.030488968445356455
29,214,28,14,10,sqrt,False,gini,balanced_subsample,"[0.9499570043076527, 0.9445206182505217, 0.9755102483866608, 0.975174864426237, 0.926795892180263]","[0.77247139954776, 0.7853001087963634, 0.7945758815416528, 0.775269502893281, 0.7530078676228906]","[0.9989502007753904, 0.9993454175701051, 0.9997682335302656, 0.9996756368276144, 0.9988815340741891]","[2.7213786046308033, 2.72916614461699, 2.7698543634585793, 2.7501200041471323, 2.6786852938773427]",0.9543917255102672,0.7761249520803896,0.999324204555513,2.7298408821461697,0.03066359763132366
30,198,45,20,2,,True,gini,balanced,"[0.9136115148847699, 0.9097502146119422, 0.9597489793434916, 0.94625169248701, 0.8973155203471197]","[0.779783071300602, 0.7986740959412191, 0.7806975854010964, 0.8013228790866138, 0.7698696821047029]","[0.9948226769289832, 0.9897113882027101, 0.9984901360010006, 0.9990923693666108, 0.9811637650064208]","[2.688217263114355, 2.6981356987558716, 2.7389367007455885, 2.7466669409402344, 2.648348967458243]",0.9253355843348666,0.7860694627668467,0.9926560671011451,2.704061114202859,0.035837255668095896
31,160,42,11,1,sqrt,True,gini,balanced,"[0.9231859756519302, 0.9270917878200257, 0.9762012818071777, 0.9578582476792219, 0.9149768381188954]","[0.8347905296613126, 0.8425101668464948, 0.8382386353680853, 0.8635376643252569, 0.819413023917111]","[0.9994410613918937, 0.9996194773897268, 0.9998634712487111, 0.9998239208437372, 0.9995134215230889]","[2.7574175667051364, 2.769221432056247, 2.814303388423974, 2.8212198328482163, 2.733903283559095]",0.9398628262154501,0.8396980040236521,0.9996522704794316,2.779213100718534,0.033537298973153246
32,224,37,9,1,sqrt,True,gini,balanced,"[0.9340442969471874, 0.9394122895332725, 0.9797675463287204, 0.967048969618064, 0.9144977769225585]","[0.808942884524966, 0.841444619288893, 0.832971696472115, 0.8539430549464478, 0.8115026777802874]","[0.9995193655031805, 0.9994989570534595, 0.9998632246247032, 0.9998195091806066, 0.9996331799052407]","[2.742506546975334, 2.780355865875625, 2.8126024674255388, 2.8208115337451183, 2.7256336346080867]",0.9469541758699604,0.8297609866025418,0.9996668472534381,2.7763820097259404,0.037482369847456544
33,197,37,12,1,sqrt,True,gini,balanced,"[0.9414757721439427, 0.9413873347746258, 0.9751903517112801, 0.9670082998930694, 0.9149811869868998]","[0.8362277181732088, 0.8367711547527399, 0.8311808633458874, 0.8542566970876818, 0.8094376481970426]","[0.9994767113667952, 0.9995008324176531, 0.9998600993874968, 0.9998037584087923, 0.9995441229368454]","[2.777180201683947, 2.777659321945019, 2.8062313144446644, 2.8210687553895433, 2.723962958120788]",0.9480085891019636,0.833574816311312,0.9996371049035165,2.781220510316792,0.033229072808150656
34,276,31,14,2,sqrt,False,entropy,balanced,"[0.938806560208077, 0.9546869316847804, 0.9763621500638692, 0.9637108960960248, 0.9244781375545706]","[0.7919377220033311, 0.821316953499757, 0.8136517626544397, 0.8185901063811333, 0.7853308744500803]","[0.9992632474466778, 0.999533484878756, 0.9997717413497083, 0.9997055384934836, 0.9992157841318263]","[2.730007529658086, 2.7755373700632937, 2.7897856540680173, 2.7820065409706416, 2.709024796136477]",0.9516089351214644,0.8061654837977482,0.9994979592600904,2.757272378179303,0.03185499328014516
35,247,24,10,7,,True,gini,balanced,"[0.9062318815448434, 0.9161160343641614, 0.9639591614626375, 0.941908855282819, 0.9030782044231169]","[0.7959291727943487, 0.791518821690143, 0.8141367306426868, 0.8019601599704673, 0.7879036217544793]","[0.9961100547394048, 0.9919707555587205, 0.9992050837693841, 0.9989697585831806, 0.987393007292755]","[2.698271109078597, 2.699605611613025, 2.7773009758747085, 2.742838773836467, 2.678374833470351]",0.9262588274155157,0.798289701370425,0.994729731988689,2.7192782607746295,0.0358416996136456
36,224,18,5,3,sqrt,False,gini,balanced,"[0.939478633720298, 0.941954143987621, 0.965836330100784, 0.966453246680029, 0.9190397188658669]","[0.7610087488170332, 0.7378855028131703, 0.7477089388390218, 0.7747192694127034, 0.7211005699897437]","[0.9973781716645422, 0.9985312806683495, 0.9992674761008492, 0.999177482653787, 0.9978398876416636]","[2.6978655542018735, 2.6783709274691407, 2.712812745040655, 2.7403499987465194, 2.6379801764972743]",0.9465524146709198,0.7484846059743344,0.9984388597458385,2.6934758803910928,0.03434617677612414
37,190,34,12,2,sqrt,True,entropy,balanced_subsample,"[0.9306231302559195, 0.932686419779842, 0.9800487090940719, 0.9630431127897542, 0.9134707513322803]","[0.7932021670485466, 0.8307944976840127, 0.819766431508298, 0.8209080838285832, 0.7954897379572844]","[0.9993270215431771, 0.9995620612439037, 0.9997954928175561, 0.9997409057080128, 0.9993207568713725]","[2.723152318847643, 2.7630429787077584, 2.7996106334199258, 2.78369210232635, 2.7082812461609373]",0.9439744246503736,0.8120321836053449,0.9995492476368044,2.755555855892523,0.034852278928979775
38,147,28,8,1,log2,True,gini,balanced,"[0.9462591100102324, 0.9344060264774321, 0.9797829949320511, 0.9780542599359184, 0.9282709529709992]","[0.796203040353181, 0.8136892401192773, 0.7959330603950331, 0.7911555412169785, 0.7844774207131081]","[0.9991636874756906, 0.9994735293128563, 0.9997949345552449, 0.9997643569812873, 0.99932861640945]","[2.741625837839104, 2.7475687959095656, 2.775510989882329, 2.768974158134184, 2.712076990093557]",0.9533546688653267,0.7962916605595157,0.9995050249469057,2.7491513543717483,0.0224562699941734
39,211,38,5,2,,False,gini,balanced,"[0.8550723170387314, 0.8988577252920159, 0.9223848660104845, 0.9212330203304346, 0.8819172929737356]","[0.7634934288334763, 0.796020178223013, 0.7374036744496186, 0.7746565004263938, 0.7351810764864372]","[0.9704820767072232, 0.9678814352470265, 0.9788767462852502, 0.977021400228567, 0.9619040558316192]","[2.589047822579431, 2.6627593387620556, 2.6386652867453533, 2.6729109209853954, 2.579002425291792]",0.8958930443290803,0.7613509716837877,0.9712331428599372,2.6284771588728058,0.0380942170058207
40,130,46,13,5,sqrt,True,entropy,balanced_subsample,"[0.9418401544920063, 0.9397160905275382, 0.9780443575875627, 0.9622924235375401, 0.9143998696433928]","[0.7790300761559695, 0.7884827212458059, 0.781411837529695, 0.7933182660038126, 0.7698914285856757]","[0.9991492507897817, 0.9995002099513981, 0.9997224824085533, 0.9996617172176393, 0.9985467925931316]","[2.720019481437758, 2.7276990217247423, 2.759178677525811, 2.755272406758992, 2.6828380908222003]",0.947258579157608,0.7824268659041917,0.9993160905921007,2.729001535653901,0.027619761184284518
41,198,36,11,1,sqrt,True,gini,balanced,"[0.9421518476288157, 0.9532221988636271, 0.9828002047206809, 0.9680031063197987, 0.9140986407642856]","[0.8369170803591279, 0.8415467059822461, 0.843045812027213, 0.8528300257580803, 0.8112852909980819]","[0.9994137760192868, 0.9994823127397704, 0.9998681124056367, 0.999810282096049, 0.9995803010755705]","[2.77848270400723, 2.7942512175856438, 2.8257141291535306, 2.820643414173928, 2.724964232837938]",0.9520551996594415,0.83712498302495,0.9996309568672628,2.7888111395516537,0.03629827234430098
42,204,31,10,1,sqrt,True,gini,balanced,"[0.9534220558145405, 0.9421920100155512, 0.980560280849642, 0.9673256200153163, 0.9240005074401659]","[0.8356528200912817, 0.8339368223505097, 0.8125613888773145, 0.8170502018140869, 0.803756961440511]","[0.999324729221643, 0.9995483499958815, 0.9998399652317168, 0.9997924270772429, 0.9992832230754864]","[2.7883996051274655, 2.7756771823619424, 2.7929616349586732, 2.784168248906646, 2.727040691956163]",0.9535000948270431,0.8205916389147407,0.9995577389203941,2.7736494726621777,0.023990251017939716
43,221,35,11,1,sqrt,True,gini,balanced,"[0.9355454990696416, 0.950022958014047, 0.9796723952335588, 0.9669031651940254, 0.919823937768438]","[0.83305108016327, 0.8449129430518161, 0.8431818007792147, 0.849854921236076, 0.8105477300848546]","[0.999441996705811, 0.9995601654316982, 0.9998663508942581, 0.9998041646192395, 0.9995039035347815]","[2.7680385759387223, 2.7944960664975613, 2.8227205469070316, 2.8165622510493407, 2.729875571388074]",0.9503935910559422,0.8363096950630464,0.9996353162371576,2.786338602356146,0.034136853644797724
44,251,42,11,9,sqrt,True,gini,balanced,"[0.9536336375651989, 0.9512217805594677, 0.9800063586664902, 0.9794404131261497, 0.917691185953657]","[0.7799660531821838, 0.8006386763506161, 0.7794174224831977, 0.8004091325470083, 0.7593870610809255]","[0.9991323296301021, 0.9994576645646809, 0.9997874384516952, 0.999726341217271, 0.9988010858801571]","[2.732732020377485, 2.751318121474765, 2.759211219601383, 2.779575886890429, 2.6758793329147395]",0.9563986751741925,0.7839636691287863,0.9993809719487814,2.7397433162517606,0.03529128985450427
45,221,33,8,2,sqrt,True,gini,balanced,"[0.9513437040145525, 0.9519325158878348, 0.9808134147548492, 0.9676017428007679, 0.9188468575263112]","[0.831344669625008, 0.8312609819478126, 0.8075760266873823, 0.8431680009838951, 0.7910015529816339]","[0.9993453150467055, 0.9994743176784452, 0.9998421057750992, 0.9997892668118341, 0.9992318476040751]","[2.782033688686266, 2.7826678155140927, 2.7882315472173307, 2.810559010596497, 2.70908025811202]",0.9541076469968631,0.8208702464451463,0.9995365705832319,2.7745144640252413,0.03432788630930748
46,271,43,14,3,log2,True,entropy,balanced,"[0.9511074549003894, 0.9409791069321561, 0.9806160040501019, 0.9652605543794042, 0.9176627086221455]","[0.7870210121701819, 0.8001977626606256, 0.7944731354784845, 0.8012721058620962, 0.7742098092437127]","[0.9991386055106544, 0.9994321216435292, 0.9997640635584265, 0.9997063078663158, 0.9991572422272279]","[2.7372670725812256, 2.7406089912363107, 2.7748532030870128, 2.766238968107816, 2.691029760093086]",0.9511251657768394,0.7914347650830201,0.9994396681612308,2.74199959902109,0.02928877392689804
47,234,39,12,1,,False,gini,balanced,"[0.8556427889670337, 0.8970111783788063, 0.9260370110988024, 0.9226555464483164, 0.8914886189606622]","[0.771542207779711, 0.7584783922262894, 0.7150187069495911, 0.7643647580437564, 0.7106353772510089]","[0.9709254787681012, 0.9694370172855413, 0.979144926797823, 0.976101077992564, 0.9666106918317624]","[2.5981104755148463, 2.624926587890637, 2.6202006448462165, 2.6631213824846367, 2.5687346880434334]",0.8985670287707241,0.7440078884500714,0.9724438385351583,2.615018755755954,0.03119930984839517
48,282,47,8,2,sqrt,True,gini,balanced_subsample,"[0.9353475279506935, 0.9393628581624854, 0.9804630882291857, 0.9672657902725339, 0.9164171244839303]","[0.8261371985393642, 0.8441068047551972, 0.8514540598907631, 0.8312432279431186, 0.8067598437899514]","[0.9994276419894342, 0.9996124006553686, 0.9998531998363527, 0.9998131429508963, 0.9992753238409031]","[2.760912368479492, 2.783082063573051, 2.8317703479563017, 2.7983221611665487, 2.7224522921147845]",0.9477712778197658,0.8319402269836788,0.999596341854591,2.7793078466580354,0.0366034168128023
49,218,50,11,4,sqrt,True,gini,balanced,"[0.9419944006287401, 0.9508596295292056, 0.9819418551779568, 0.9681538651782639, 0.9133249914760881]","[0.8178932547497894, 0.8310038382289879, 0.8227758547801488, 0.841793159683672, 0.7839343497525515]","[0.9992297531611162, 0.9995239194187541, 0.9998340492114438, 0.9997843717546938, 0.9990554487013281]","[2.7591174085396455, 2.7813873871769474, 2.8045517591695495, 2.8097313966166295, 2.6963147899299678]",0.9512549483980509,0.8194800914390299,0.9994855084494672,2.770220548286548,0.04110907028323661
