trial_number,param_n_neighbors,param_n_trees,param_metric,param_search_k,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
53,9,40,hamming,380,"[0.8012821907106737, 0.80110206754119, 0.8061768789157565, 0.7749270238050834, 0.8170154161915019]","[0.8227437935959562, 0.820033300818257, 0.8376242844686428, 0.8006365672564354, 0.8433933144576966]","[0.9698140779533415, 0.9699051710568426, 0.9714390887127224, 0.9517694332356629, 0.9709978145891186]","[2.5938400622599715, 2.5910405394162894, 2.615240252097122, 2.5273330242971817, 2.631406545238317]",0.8001007154328411,0.8248862521193976,0.9667851171095376,2.591772084661776,0.03543684392953601
54,7,37,hamming,437,"[0.8022540838232088, 0.8242345198022459, 0.8007912528087627, 0.7858505158968712, 0.8291625350837443]","[0.8228320696696109, 0.8510733793913516, 0.8322206312965312, 0.8099973417027553, 0.8570646023055641]","[0.965671389181606, 0.9661152573465421, 0.9692438149157624, 0.9498790215559577, 0.9708407259853558]","[2.590757542674426, 2.6414231565401396, 2.6022556990210566, 2.545726879155584, 2.6570678633746643]",0.8084585814829666,0.8346376048731626,0.9643500417970448,2.6074462281531736,0.03932294546707782
55,4,42,cosine,458,"[0.8053418198135125, 0.828632698952201, 0.8716002003236588, 0.808124850077484, 0.8599086850785861]","[0.8175016506378762, 0.8482453956026379, 0.9003152601359743, 0.8304962840789446, 0.8700074680508336]","[0.9287883459533134, 0.9584200619247647, 0.9660755630561314, 0.9519518315303087, 0.9581486387814754]","[2.551631816404702, 2.6352981564796036, 2.7379910235157645, 2.5905729656867376, 2.688064791910895]",0.8347216508490884,0.8533132117012533,0.9526768882491987,2.6407117507995403,0.06660931900346755
56,4,43,cosine,500,"[0.8053418198135125, 0.8330771433966455, 0.8716002003236588, 0.8512063766761012, 0.8608085388797556]","[0.8175016506378762, 0.856250821279263, 0.9029804512813755, 0.8730718806154018, 0.8704987422848904]","[0.9287882361734805, 0.9584216117359179, 0.9665408320321234, 0.9521888227424499, 0.9581752381053199]","[2.5516317066248693, 2.6477495764118264, 2.7411214836371576, 2.676467080033953, 2.6894825192699656]",0.8444068158179349,0.8640607092197614,0.9528229481578583,2.661290473195554,0.06262030350713416
57,4,42,cosine,489,"[0.8053418198135125, 0.8330771433966455, 0.8708309695544278, 0.828124850077484, 0.8599086850785861]","[0.8175016506378762, 0.856250821279263, 0.902586680363687, 0.8571644251749495, 0.8700074680508336]","[0.9287882571181136, 0.9584213167494107, 0.9661545010747906, 0.951951841622966, 0.9581489307690468]","[2.551631727569502, 2.647749281425319, 2.7395721509929056, 2.6372411168753995, 2.6880650838984663]",0.8394566935841311,0.8607022091013219,0.9526929694668655,2.652851872152319,0.06208965586227327
58,3,46,cosine,489,"[0.8100504253187882, 0.8402329762608746, 0.8755738948447797, 0.8467087579436001, 0.8692495228397976]","[0.8138961561905679, 0.8589598920874664, 0.9047568553389295, 0.8647387275767254, 0.884454126595455]","[0.9224737526485892, 0.9505822791270134, 0.9634339446911356, 0.9470486534623784, 0.9465688944862454]","[2.546420334157945, 2.649775147475354, 2.743764694874845, 2.658496138982704, 2.700272543921498]",0.848363115441568,0.8653611515578289,0.9460215048830725,2.659745771882469,0.0657954837988278
59,3,46,cosine,491,"[0.8100504253187882, 0.8402329762608746, 0.874804664075549, 0.8497856810205232, 0.8692495228397976]","[0.8138961561905679, 0.8589598920874664, 0.9043670307391055, 0.8668099375364648, 0.884454126595455]","[0.9224724105566402, 0.9505485517359985, 0.9630485104834208, 0.9470494907762205, 0.9465688944862454]","[2.5464189920659965, 2.6497414200843394, 2.742220205298075, 2.6636451093332085, 2.700272543921498]",0.8488246539031066,0.8656974286298119,0.945937571607705,2.6604596541406234,0.06542194462221806
60,3,48,cosine,500,"[0.8100504253187882, 0.8402329762608746, 0.8748675857026831, 0.8497966459328039, 0.8825828561731308]","[0.8138961561905679, 0.8589598920874664, 0.9043195155731089, 0.8669698297841779, 0.8964564181345448]","[0.9224724105566402, 0.9506731444964603, 0.9630978077338483, 0.9470495157553187, 0.9532355693537217]","[2.5464189920659965, 2.649866012844801, 2.7422849090096406, 2.6638159914723003, 2.7322748436613975]",0.8515060978776561,0.8681203623539732,0.9473056895791977,2.666932149810827,0.07038762763708988
61,3,48,cosine,494,"[0.8100504253187882, 0.8402329762608746, 0.874804664075549, 0.8497856810205232, 0.8825828561731308]","[0.8138961561905679, 0.8589598920874664, 0.9043670307391055, 0.8668099375364648, 0.8964564181345448]","[0.9224724105566402, 0.9511392754944762, 0.9630492919179063, 0.9470886094279715, 0.9532355693537217]","[2.5464189920659965, 2.650332143842817, 2.742220986732561, 2.6636842279849597, 2.7322748436613975]",0.8514913205697731,0.8680978869376299,0.9473970313501431,2.6669862388575463,0.07035281424436024
62,3,50,cosine,497,"[0.8100504253187882, 0.8335633497007641, 0.872304664075549, 0.8497856810205232, 0.8825828561731308]","[0.8138961561905679, 0.8507724310883613, 0.9029812964373198, 0.8668099375364648, 0.8964564181345448]","[0.9224724105566402, 0.9500301271418384, 0.963046207236627, 0.9470494761665285, 0.9532376681446599]","[2.5464189920659965, 2.6343659079309636, 2.738332167749496, 2.663645094723517, 2.7322769424523354]",0.849657395257751,0.8661832478774517,0.9471671778492589,2.6630078209844616,0.07054883235642093
63,3,50,cosine,498,"[0.8103756285708209, 0.8335633497007641, 0.872304664075549, 0.8497856810205232, 0.8825828561731308]","[0.8140608656162862, 0.8507724310883613, 0.9028274451163089, 0.8668099375364648, 0.8964564181345448]","[0.9226364045450451, 0.9500301271418384, 0.9630463151976472, 0.9470494761665285, 0.9532376681446599]","[2.5470728987321523, 2.6343659079309636, 2.7381784243895053, 2.663645094723517, 2.7322769424523354]",0.8497224359081577,0.8661854194983931,0.9471999982391438,2.6631078536456947,0.07030000323097362
64,3,50,cosine,491,"[0.8100504253187882, 0.8335633497007641, 0.872304664075549, 0.8497856810205232, 0.8825828561731308]","[0.8138961561905679, 0.8507724310883613, 0.9029812964373198, 0.8668099375364648, 0.8964564181345448]","[0.9224724105566402, 0.9500301271418384, 0.9630470071744335, 0.9470494761665285, 0.9532376681446599]","[2.5464189920659965, 2.6343659079309636, 2.7383329676873025, 2.663645094723517, 2.7322769424523354]",0.849657395257751,0.8661832478774517,0.9471673378368202,2.663007980972023,0.07054900317420414
65,3,50,cosine,497,"[0.8100504253187882, 0.8335633497007641, 0.872304664075549, 0.8497856810205232, 0.8825828561731308]","[0.8138961561905679, 0.8507724310883613, 0.9029852532565331, 0.8668099375364648, 0.8964564181345448]","[0.9224724105566402, 0.9500301271418384, 0.9630456827596849, 0.9470494761665285, 0.9532376681446599]","[2.5464189920659965, 2.6343659079309636, 2.738335600091767, 2.663645094723517, 2.7322769424523354]",0.849657395257751,0.8661840392412945,0.9471670729538705,2.6630085074529157,0.07054956530209897
66,8,50,cosine,499,"[0.8043244067324962, 0.7948213704502872, 0.8137609681680577, 0.7780053510205055, 0.8160501218506961]","[0.8290577143628985, 0.8155591151441842, 0.8396289377096577, 0.7974174644724792, 0.8348161846914354]","[0.9335299211804717, 0.972436136450156, 0.97503074377501, 0.9540757525459859, 0.9668577712344082]","[2.5669120422758667, 2.5828166220446276, 2.628420649652725, 2.5294985680389708, 2.61772407777654]",0.8013924436444085,0.823295883276131,0.9603860650372062,2.585074391957746,0.03568904794309772
67,3,48,cosine,500,"[0.8100504253187882, 0.8402329762608746, 0.8755738948447797, 0.8497966459328039, 0.8825828561731308]","[0.8138961561905679, 0.8589598920874664, 0.9047568553389295, 0.8669698297841779, 0.8964564181345448]","[0.9224724105566402, 0.9506731444964603, 0.9634339327835337, 0.9470495157553187, 0.9532355693537217]","[2.5464189920659965, 2.649866012844801, 2.743764682967243, 2.6638159914723003, 2.7322748436613975]",0.8516473597060754,0.8682078303071373,0.947372914589135,2.667228104602348,0.07070622675274409
68,36,48,cosine,479,"[0.7325150373590644, 0.7352057569334453, 0.7146661028725929, 0.7218717469377155, 0.7241569799287322]","[0.763004695678584, 0.7677619087896548, 0.7489065737221056, 0.7517798674850537, 0.7497253480897946]","[0.9526941012186255, 0.9925730378010216, 0.9894315549904674, 0.9706278222910598, 0.9875450048062749]","[2.448213834256274, 2.4955407035241217, 2.453004231585166, 2.444279436713829, 2.4614273328248015]",0.72568312480631,0.7562356787530385,0.97857430422149,2.4604931077808385,0.01843341367328221
69,10,49,cosine,417,"[0.8061196231242563, 0.7877854793767699, 0.8095827287052235, 0.7808372614403137, 0.786080993907886]","[0.8313888234460396, 0.8118185543367633, 0.8396462292844982, 0.803895029765414, 0.8157510253796949]","[0.937377394750046, 0.9704332428921505, 0.9780923963942232, 0.9564330969922265, 0.9701766685914772]","[2.574885841320342, 2.5700372766056834, 2.6273213543839447, 2.541165388197954, 2.572008687879058]",0.7940812173108899,0.8204999324424819,0.9625025599240246,2.577083709677397,0.027907652907991465
70,4,48,cosine,478,"[0.8052988599200687, 0.8352993656188678, 0.8682799495528178, 0.827788422291284, 0.8608114981162726]","[0.8150461572373426, 0.8578691516741103, 0.8986207658432201, 0.8571391375863985, 0.8705200335838674]","[0.9287874848307132, 0.9584193294087539, 0.9661518354374611, 0.9523092321713016, 0.9639058015279296]","[2.5491325019881246, 2.651587846701732, 2.733052550833499, 2.6372367920489843, 2.6952373332280697]",0.8394956190998621,0.8598390491849879,0.9539147366752319,2.6532494049600817,0.06201777526498367
71,3,50,cosine,497,"[0.8100504253187882, 0.8335633497007641, 0.872304664075549, 0.8497856810205232, 0.8825828561731308]","[0.8138961561905679, 0.8507724310883613, 0.9029852532565331, 0.8668099375364648, 0.8964564181345448]","[0.9224724105566402, 0.9500301271418384, 0.9630456827596849, 0.9470494761665285, 0.9532376681446599]","[2.5464189920659965, 2.6343659079309636, 2.738335600091767, 2.663645094723517, 2.7322769424523354]",0.849657395257751,0.8661840392412945,0.9471670729538705,2.6630085074529157,0.07054956530209897
72,3,50,cosine,434,"[0.8100504253187882, 0.833547774360436, 0.872304664075549, 0.8267133614652942, 0.8692495228397976]","[0.8138961561905679, 0.8506026810008589, 0.9029852532565331, 0.8514116413265892, 0.884454126595455]","[0.9224724053881314, 0.9494315813507194, 0.9630566511057773, 0.9470490980791348, 0.9443478482759903]","[2.5464189868974874, 2.6335820367120144, 2.7383465684378594, 2.625174100871018, 2.698051497711243]",0.8423731496119728,0.8606699716740008,0.9452715168399506,2.648314638125924,0.06590107954386928
73,5,48,cosine,475,"[0.8100411638394895, 0.8395169284693539, 0.8353503865193278, 0.8006557228924496, 0.8583120020489465]","[0.8237471062781359, 0.8652492014732058, 0.8645477289980917, 0.8225869292343834, 0.8737210258453988]","[0.929518164750157, 0.9609462834618379, 0.9732255360161656, 0.9523560844065124, 0.966540904313532]","[2.5633064348677825, 2.6657124134043975, 2.673123651533585, 2.5755987365333453, 2.6985739322078777]",0.8287752407539134,0.8499703983658431,0.956517394589641,2.6352630337093976,0.05496624682273607
74,8,50,cosine,500,"[0.8043244067324962, 0.7948213704502872, 0.8137609681680577, 0.7780053510205055, 0.8160501218506961]","[0.8290577143628985, 0.8155591151441842, 0.8396289377096577, 0.7974174644724792, 0.8348161846914354]","[0.9335299211804717, 0.9708975955320708, 0.9750307415501838, 0.9540759307550194, 0.9668577712344082]","[2.5669120422758667, 2.581278081126542, 2.628420647427899, 2.529498746248004, 2.61772407777654]",0.8013924436444085,0.823295883276131,0.9600783920504308,2.5847667189709704,0.035713756038715655
75,3,47,cosine,455,"[0.8100504253187882, 0.835783930413002, 0.8755738948447797, 0.8267133614652942, 0.8825828561731308]","[0.8138961561905679, 0.8524012723383688, 0.9047568553389295, 0.8514116413265892, 0.8964564181345448]","[0.9224724053881314, 0.9505465489902065, 0.9629682858544258, 0.9470489007671593, 0.9532368036425177]","[2.5464189868974874, 2.6387317517415774, 2.743299036038135, 2.6251739035590425, 2.7322760779501936]",0.846140893642999,0.8637844686658,0.947254588928488,2.657179951237287,0.0730597555269856
76,5,49,cosine,482,"[0.8100411638394895, 0.8328473019092434, 0.8403503865193278, 0.8006511193707554, 0.8583120020489465]","[0.8237471062781359, 0.85705861754245, 0.8703713192376701, 0.8225792180231523, 0.8737210258453988]","[0.9295151077559356, 0.96137092663931, 0.9732288227530584, 0.9523559377742552, 0.9665409958628239]","[2.563303377873561, 2.6512768460910037, 2.6839505285100564, 2.575586275168163, 2.6985740237571694]",0.8284403947375525,0.8494954573853614,0.9566023581570768,2.634538210279991,0.05544741027454445
77,7,47,cosine,450,"[0.8012098208931304, 0.8004411023361249, 0.8248380989495219, 0.7818667346427024, 0.8188750339212868]","[0.8239891351345253, 0.8185489368604398, 0.8596427865227987, 0.8050816023210922, 0.8341060996211763]","[0.9299822454047033, 0.9665720340918482, 0.973630497693607, 0.9540777380587033, 0.966857514893454]","[2.555181201432359, 2.585562073288413, 2.6581113831659273, 2.541026075022498, 2.619838648435917]",0.8054461581485531,0.8282737120920064,0.9582240060284631,2.591943876269023,0.042757692728689296
78,49,45,cosine,433,"[0.6985167225870047, 0.693559719520174, 0.6787128671419326, 0.6971289974946974, 0.6916603779346286]","[0.7309503359331788, 0.7162014174009418, 0.7040384046406644, 0.729515174772369, 0.7141286061171616]","[0.9521766065001874, 0.9927691585186866, 0.9886158333401458, 0.9705919410708533, 0.9875118272378229]","[2.381643665020371, 2.4025302954398025, 2.3713671051227427, 2.39723611333792, 2.3933008112896133]",0.6919157369356874,0.7189667877728632,0.9783330733335394,2.3892155980420897,0.011262341398292066
79,10,50,cosine,33,"[0.7637282899399165, 0.7779666900138793, 0.7642515524827738, 0.760607798777679, 0.7665669443063317]","[0.7868109989271797, 0.8045846893586936, 0.7939508392959505, 0.7948778787182055, 0.8029967676169312]","[0.9388780410146896, 0.9633030829444054, 0.9669330568646217, 0.9518446519862996, 0.9507086210424192]","[2.489417329881786, 2.5458544623169783, 2.525135448643346, 2.5073303294821843, 2.520272332965682]",0.766624255104116,0.7966442347833921,0.9543334907704871,2.5176019806579952,0.01877214957578949
80,3,48,cosine,474,"[0.8100504253187882, 0.835783930413002, 0.874804664075549, 0.8267133614652942, 0.8825828561731308]","[0.8138961561905679, 0.8524012723383688, 0.9043670307391055, 0.8514116413265892, 0.8964564181345448]","[0.9224724105566402, 0.951135798886043, 0.9630474297727187, 0.9470486780538231, 0.9532353246219042]","[2.5464189920659965, 2.639321001637414, 2.7422191245873733, 2.6251736808457062, 2.73227459892958]",0.8459870474891529,0.8637065037458352,0.9473879283782258,2.6570814796132143,0.07277657883485036
81,5,49,cosine,500,"[0.8103663670915221, 0.8328519033126713, 0.8453503865193278, 0.8037390073599592, 0.8583166061005122]","[0.8239131744638591, 0.8570663436821613, 0.8752252139864742, 0.8248127807210287, 0.8737287444674492]","[0.929679159510288, 0.9598348688764945, 0.9732294333886589, 0.9523570182203253, 0.9665413375108841]","[2.563958701065669, 2.6497531158713272, 2.693805033894461, 2.5809088063013133, 2.6985866880788456]",0.8301248540767985,0.8509492514641945,0.9563283635013301,2.6374024690423234,0.05596930845134164
82,4,45,cosine,488,"[0.8052988599200687, 0.8330833863100578, 0.8683829112199919, 0.8481696142417483, 0.8599226092273837]","[0.8150461572373426, 0.8562585773936575, 0.8985952738729855, 0.870544932394709, 0.8700365867452459]","[0.9290211482870688, 0.9584211948614506, 0.9662019929179525, 0.9523095438857887, 0.9576830210140896]","[2.5493661654444804, 2.6477631585651658, 2.73318017801093, 2.6710240905222458, 2.6876422169867196]",0.84297147618385,0.862096305528788,0.9527273801932701,2.6577951619059084,0.06100203319094952
83,7,47,cosine,467,"[0.8012098208931304, 0.800276493282627, 0.8244688681802912, 0.7827758255517934, 0.8188750339212868]","[0.8239891351345253, 0.8184828684747775, 0.85949913251664, 0.8055879536180369, 0.8341060996211763]","[0.9299822570672005, 0.9664639724661628, 0.9732454738165914, 0.9541164679735686, 0.9668568615178937]","[2.5551812130948566, 2.585223334223567, 2.6572134745135223, 2.542480247143399, 2.6198379950603568]",0.8055212083658256,0.8283330378730313,0.9581330065682835,2.59198725280714,0.04214618038646522
84,4,49,cosine,488,"[0.8056240631721012, 0.8286343404621853, 0.8657799495528178, 0.847788422291284, 0.8608114981162726]","[0.8152122091920085, 0.848234902935185, 0.8972390003731099, 0.8704739453490702, 0.8705200335838674]","[0.9289515184948067, 0.9573088967924727, 0.9661530402159165, 0.9523092248156475, 0.9639058891653192]","[2.5497877908589164, 2.6341781401898428, 2.729171990141844, 2.670571592456002, 2.695237420865459]",0.8417276547189323,0.8603360182866482,0.9537257138968325,2.6557893869024127,0.06142157892958168
85,3,45,cosine,454,"[0.8100504253187882, 0.8335617081907799, 0.8755738948447797, 0.8267133614652942, 0.8692495228397976]","[0.8138961561905679, 0.8507829436516571, 0.9047568553389295, 0.8514116413265892, 0.884454126595455]","[0.9227063261117678, 0.9505460108812792, 0.9629684346362744, 0.9470490007746123, 0.9465687049974697]","[2.546652907621124, 2.6348906627237163, 2.7432991848199837, 2.6251740035664954, 2.7002723544327223]",0.8430297825318878,0.8610603446206397,0.9459676954802806,2.650057822632808,0.06746447134012275
86,5,50,cosine,475,"[0.8100411638394895, 0.8328519033126713, 0.8403503865193278, 0.8006557228924496, 0.8583120020489465]","[0.8237471062781359, 0.8570663436821613, 0.8703713192376701, 0.8225869292343834, 0.8737210258453988]","[0.9295146705145021, 0.9613708204697013, 0.9732275543371172, 0.9523559765065684, 0.9598764189659141]","[2.5633029406321275, 2.6512890674645337, 2.6839492600941153, 2.575598628633401, 2.69190944686026]",0.828442235722577,0.8494985448555499,0.9552690881587607,2.6332098687368872,0.05395000892882812
87,7,47,cosine,499,"[0.8012098208931304, 0.800295481262983, 0.8252380989495219, 0.7783825066621999, 0.8188796379728521]","[0.8239891351345253, 0.8184931480147535, 0.8598928829598803, 0.7977675451900361, 0.8341138022723308]","[0.9299822801731075, 0.9686865216762071, 0.9736363640463105, 0.954078734223226, 0.9668580773681587]","[2.555181236200763, 2.5874751509539435, 2.6587673459557126, 2.5302287860754618, 2.6198515176133417]",0.8048011091481374,0.8268513027143053,0.9586483954974019,2.590300807359845,0.04563097136265886
88,8,48,cosine,442,"[0.8043244067324962, 0.797040309652541, 0.8141348008701003, 0.7784637814789359, 0.8171027534296436]","[0.8290577143628985, 0.817299340691714, 0.840494167625902, 0.802577727022492, 0.8364375948821994]","[0.9335347920991268, 0.9702161311418384, 0.9754102550610717, 0.954075049812499, 0.9668542974586677]","[2.5669169131945218, 2.5845557814860936, 2.630039223557074, 2.535116558313927, 2.6203946457705105]",0.8022132104327433,0.8251733089170411,0.9600181051146407,2.5874046244644253,0.03483663194604169
89,5,49,cosine,396,"[0.8100365613771722, 0.8124658817557447, 0.8403533446616146, 0.7999435660297044, 0.8552883030037998]","[0.8237433146471094, 0.8291260314749848, 0.8703750900718366, 0.8221811307571493, 0.8706773162406998]","[0.9295145675624731, 0.9613693555366635, 0.972762436054984, 0.9525326348460617, 0.95996466868266]","[2.563294443586755, 2.602961268767393, 2.683490870788435, 2.574657331632915, 2.6859302879271594]",0.8236175313656071,0.8432205766383559,0.9552287325365685,2.622066840540531,0.052760459541842816
90,4,45,cosine,463,"[0.8052988599200687, 0.828632698952201, 0.8702613015341697, 0.8281696142417484, 0.8599226092273837]","[0.8150461572373426, 0.8482453956026379, 0.899627450688653, 0.8572101246320375, 0.8700365867452459]","[0.9290212346250196, 0.9584175180615753, 0.9671455945163622, 0.9523486671811858, 0.9576827289528806]","[2.549366251782431, 2.635295612616414, 2.737034346739185, 2.637728406054972, 2.6876419249255106]",0.8384570167751143,0.8580331429811834,0.9529231486674046,2.6494133084237026,0.06242456775337934
91,3,46,cosine,489,"[0.8100504253187882, 0.8403975853143726, 0.874804664075549, 0.8467087579436001, 0.8692495228397976]","[0.8138961561905679, 0.8590262706746461, 0.9043630724278157, 0.8647387275767254, 0.884454126595455]","[0.9224724105566402, 0.9506566315749907, 0.9630485005588129, 0.9470486534623784, 0.9465688944862454]","[2.5464189920659965, 2.6500804875640096, 2.7422162370621774, 2.658496138982704, 2.700272543921498]",0.8482421910984215,0.8652956706930421,0.9459590181278136,2.659496879919277,0.06539331077369655
92,3,47,cosine,484,"[0.8100504253187882, 0.8403929839109443, 0.874804664075549, 0.8467087579436001, 0.8825828561731308]","[0.8138961561905679, 0.8590185470095472, 0.9043670307391055, 0.8647387275767254, 0.8964564181345448]","[0.9224724105566402, 0.9506555506960075, 0.9630478139817579, 0.9470486645735131, 0.9532355032079832]","[2.5464189920659965, 2.6500670816164993, 2.7422195087964125, 2.6584961500938387, 2.732274777515659]",0.8509079374844024,0.8676953759300983,0.9472919886031803,2.6658953020176814,0.07044357736191521
93,23,49,cosine,478,"[0.7589300417073904, 0.7604574468091445, 0.7752553726846128, 0.7627468267838303, 0.7604022625588901]","[0.785768603709751, 0.7901614477355335, 0.8091314981501952, 0.8022204271215029, 0.7936275875257763]","[0.9478345714585249, 0.9921535268582877, 0.9860865667146467, 0.968178873667727, 0.9845930971674286]","[2.492533216875666, 2.5427724214029657, 2.5704734375494547, 2.53314612757306, 2.538622947252095]",0.7635583901087736,0.7961819128485518,0.975769327173323,2.5355096301306483,0.025049818164553813
94,6,47,cosine,500,"[0.8096771840330586, 0.8444065693771249, 0.8346475974939781, 0.7933361075378417, 0.838603104265289]","[0.82750095094143, 0.8622279049056197, 0.8639734141989056, 0.8085818908400279, 0.8484959436743682]","[0.9295226543208319, 0.9631723594933487, 0.9732479763958355, 0.952630825504634, 0.9665428020260989]","[2.5667007892953206, 2.6698068337760934, 2.671868988088719, 2.5545488238825036, 2.653641849965756]",0.8241341125414585,0.8421560209120702,0.9570233235481499,2.6233134570016787,0.051715866067699186
95,4,50,manhattan,469,"[0.7957057651485359, 0.799208871726349, 0.8195242333811852, 0.7900544482190616, 0.8224131689316557]","[0.8125310770014934, 0.8162138775377877, 0.8365312884260782, 0.8116753808957522, 0.8297489870609865]","[0.9307607083080065, 0.9526432961047641, 0.9546337379483709, 0.9406088600585685, 0.9403131438654303]","[2.5389975504580358, 2.5680660453689006, 2.6106892597556346, 2.5423386891733823, 2.5924752998580725]",0.8053812974813574,0.8213401221844195,0.943791949257028,2.5705133689228052,0.027890777686114133
96,5,48,cosine,483,"[0.8100411638394895, 0.8395169284693539, 0.8353503865193278, 0.8006511193707554, 0.8583120020489465]","[0.8237471062781359, 0.8652492014732058, 0.864543797575757, 0.8225792180231523, 0.8737210258453988]","[0.9295181918390528, 0.9609462834618379, 0.9732260477434563, 0.9523560556240847, 0.966541082891883]","[2.563306461956678, 2.6657124134043975, 2.673120231838541, 2.5755863930179923, 2.6985741107862284]",0.8287743200495747,0.8499680698391299,0.9565175323120629,2.6352599222007678,0.05496848964422408
97,3,49,euclidean,455,"[0.8057963273780723, 0.8006513148329186, 0.8306197541846265, 0.802087403765557, 0.8260569580084794]","[0.8154958551494886, 0.8150673200237264, 0.8541954234249397, 0.8178076522361379, 0.8230477001043549]","[0.9212249326471985, 0.9424527794964968, 0.9516269449504408, 0.9300196732122074, 0.9294465577887999]","[2.5425171151747596, 2.5581714143531418, 2.6364421225600068, 2.5499147292139024, 2.5785512159016344]",0.8130423516339308,0.8251227901877295,0.9349541776190285,2.573119319440689,0.03387527320652448
98,7,46,cosine,490,"[0.8012098208931304, 0.8006233501154418, 0.8252427008823336, 0.7783715417499191, 0.8188750339212868]","[0.8239891351345253, 0.818660252476638, 0.8599005970436222, 0.797605240933715, 0.8341060996211763]","[0.9299811999283523, 0.966464200655743, 0.9736363821364911, 0.9540774164894218, 0.9601914487069827]","[2.555180155956008, 2.585747803247823, 2.6587796800624472, 2.530054199173056, 2.6131725822494456]",0.8048644895124223,0.8268522650419353,0.9568701295833982,2.5885868841377557,0.04490351930227757
99,42,22,cosine,469,"[0.7232400790208645, 0.7104856577514748, 0.693130864618712, 0.6941317421172967, 0.7163422798613722]","[0.7562148091470362, 0.7347554697209451, 0.7255590446250959, 0.7297868431354385, 0.7481815706099709]","[0.9572517807159138, 0.994999328617822, 0.9894057271914982, 0.9703847903521653, 0.9946239756418076]","[2.436706668883814, 2.440240456090242, 2.408095636435306, 2.3943033756049004, 2.459147826113151]",0.707466124673944,0.7388995474476974,0.9813331205038412,2.427698792625483,0.023353862528722028
