trial_number,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_max_features,param_bootstrap,param_criterion,param_class_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
50,169,3,20,1,sqrt,False,gini,balanced_subsample,"[0.7415176900154059, 0.7286778356843885, 0.7167840237686615, 0.7174640891780024, 0.687741234036364]","[0.31071366077181223, 0.2816082458843731, 0.30430786743157134, 0.27998163108561014, 0.2685267879740063]","[0.9748884089629227, 0.9740020351636134, 0.9747877555953229, 0.9745537869816374, 0.9708891717177757]","[2.027119759750141, 1.984288116732375, 1.9958796467955557, 1.97199950724525, 1.927157193728146]",0.7184369745365644,0.2890276386294746,0.9738242316842545,1.9812888448502934,0.032676864415472726
51,262,41,12,1,sqrt,True,gini,balanced_subsample,"[0.9490525610390975, 0.9206746178013205, 0.9465985063010975, 0.9321350490325845, 0.9407995694142568]","[0.83815980656299, 0.814832559409806, 0.8476668481373976, 0.829628534329525, 0.8396192157164377]","[0.9997607774028674, 0.9997624039024461, 0.9997229553012555, 0.9996333812896726, 0.9996765281330304]","[2.7869731450049553, 2.7352695811135725, 2.793988309739751, 2.761396964651782, 2.780095313263725]",0.9378520607176715,0.8339813928312314,0.9997112092058543,2.7715446627547573,0.021136349275700107
52,265,41,12,2,sqrt,True,gini,balanced_subsample,"[0.9533549985517361, 0.9286998141801044, 0.9522118481679985, 0.9364651867203534, 0.940665929584101]","[0.8271325639200506, 0.8136540356344852, 0.8395172065127399, 0.8166802198161298, 0.8257145000885964]","[0.9997316007876137, 0.9997275687496224, 0.9996371118011605, 0.9996829271864058, 0.999603465188355]","[2.7802191632594004, 2.742081418564212, 2.791366166481899, 2.752828333722889, 2.7659838948610522]",0.9422795554408587,0.8245397051944003,0.9996765347426315,2.76649579537789,0.017832495788827313
53,248,34,10,1,sqrt,True,gini,balanced_subsample,"[0.9535047088480573, 0.9327117283628955, 0.9509201841032483, 0.9463021967439254, 0.940563402325141]","[0.8324787950243554, 0.8066224277716441, 0.8408714085294191, 0.8214252042373219, 0.8267067567205671]","[0.9997195475994011, 0.9997450473066207, 0.9996885748733291, 0.9996791447491147, 0.9996332014249917]","[2.7857030514718137, 2.73907920344116, 2.7914801675059966, 2.7674065457303616, 2.7669033604706996]",0.9448004440766535,0.8256209184566614,0.9996931031906915,2.7701144657240064,0.01833209617506156
54,197,35,10,1,sqrt,True,gini,balanced_subsample,"[0.9486880694860186, 0.9236438047167695, 0.948385536017931, 0.9318187930183693, 0.9408008051911135]","[0.8325561430787961, 0.8099492354796942, 0.8411733237029182, 0.8233257663502959, 0.8294239627213926]","[0.9997220173398103, 0.9997492069882173, 0.9996670415401877, 0.9996816144609553, 0.9996619956867454]","[2.780966229904625, 2.733342247184681, 2.789225901261037, 2.7548261738296205, 2.769886763599252]",0.9386674016860403,0.8272856862666194,0.9996963752031831,2.7656494631558433,0.01984593806328524
55,282,37,9,2,sqrt,True,gini,balanced_subsample,"[0.9540298459076969, 0.9353853618880715, 0.9509975137784866, 0.9452913275599856, 0.9404419962682575]","[0.8287070869998111, 0.805406648094411, 0.8364931599299843, 0.8181163644523682, 0.8253418792546978]","[0.9996703204939754, 0.9997106381227279, 0.9996347050178559, 0.9996879648321356, 0.9996294049058773]","[2.7824072534014834, 2.7405026481052106, 2.787125378726327, 2.7630956568444893, 2.7654132804288327]",0.9452292090804996,0.8228130277462544,0.9996666066745143,2.7677088435012687,0.01649104764785406
56,253,34,13,1,log2,True,gini,balanced_subsample,"[0.9551749623311564, 0.9487514224925415, 0.9524148074317341, 0.9423874749946713, 0.9570787140052411]","[0.8312196877828053, 0.8094138322691705, 0.8320534725836244, 0.8131514059418976, 0.8283957402071223]","[0.9996648223931405, 0.9996997589714469, 0.9996749786611122, 0.9996772954402863, 0.9996855927587148]","[2.786059472507102, 2.7578650137331593, 2.7841432586764707, 2.7552161763768552, 2.7851600469710784]",0.951161476251069,0.8228468277569242,0.99968048964494,2.773688793652933,0.014039578247998088
57,263,38,13,1,log2,True,gini,balanced_subsample,"[0.9535688678320895, 0.9495466776390609, 0.9492888500271285, 0.9458803639352722, 0.9413122919095258]","[0.8399686168152489, 0.8187225157262891, 0.8451759829392627, 0.8247983923132115, 0.8302198778155793]","[0.9997270754150318, 0.9997666927671509, 0.9997479522961601, 0.999715963160216, 0.9997280762627464]","[2.7932645600623704, 2.768035886132501, 2.794212785262551, 2.7703947194086997, 2.7712602459878517]",0.9479194102686155,0.8317770771219182,0.9997371519802611,2.7794336393707946,0.011731434122229071
58,214,30,13,2,log2,True,gini,balanced_subsample,"[0.9500793658637084, 0.9407374884890158, 0.9499632602793783, 0.964261015000055, 0.9569822862606757]","[0.8029142634139476, 0.8154366224432897, 0.822914019751557, 0.8315851245455785, 0.7947033435028669]","[0.9995575391445388, 0.9995122064521782, 0.9994658918361498, 0.9995903888595962, 0.9995418529948588]","[2.752551168422195, 2.755686317384484, 2.772343171867085, 2.79543652840523, 2.7512274827584013]",0.9524046831785666,0.8135106747314481,0.9995335758574644,2.765448933767479,0.01679700598010998
59,235,32,13,6,log2,True,gini,balanced_subsample,"[0.9578619813928004, 0.9404599362061813, 0.9550400458296134, 0.943548199804964, 0.9527502889145493]","[0.7784910182516751, 0.7630340106422645, 0.8014082282988889, 0.7835271648550026, 0.7782741760537619]","[0.9995415739175566, 0.9994093381671532, 0.999259679837763, 0.9995001070989369, 0.9994761086294406]","[2.735894573562032, 2.7029032850155987, 2.7557079539662652, 2.7265754717589035, 2.7305005735977517]",0.9499320904296218,0.7809469196203186,0.99943736153017,2.7303163715801104,0.016978541576195657
60,290,38,14,1,log2,True,gini,balanced_subsample,"[0.9535123689116957, 0.9471824572942096, 0.9527430886642811, 0.9660696752396596, 0.9412103972217365]","[0.8374573994794325, 0.8138288769933274, 0.8316622945668912, 0.8363198162344666, 0.8216805275599195]","[0.9997205880416723, 0.9997610981279541, 0.9997370375517071, 0.9997486810401256, 0.9997170633594051]","[2.7906903564328003, 2.760772432415491, 2.7841424207828793, 2.8021381725142516, 2.762607988141061]",0.9521435974663165,0.8281897829668076,0.9997368936241727,2.7800702740572967,0.016085389596625827
61,289,38,14,1,log2,True,gini,balanced_subsample,"[0.9535215759550839, 0.9471824572942096, 0.9527430886642811, 0.9460696752396597, 0.9412103972217365]","[0.8379290248626505, 0.8138288769933274, 0.8449440704351333, 0.8247945584551928, 0.8216805275599195]","[0.9997217034482206, 0.999761343209083, 0.9997364246147626, 0.9997496059086192, 0.9997165360512102]","[2.791172304265955, 2.76077267749662, 2.7974235837141768, 2.7706138396034716, 2.762607460832866]",0.9481454388749941,0.8286354116612447,0.9997371226463792,2.776517973182618,0.015020449091753502
62,290,38,14,1,log2,True,gini,balanced_subsample,"[0.9535123689116957, 0.9471824572942096, 0.9527430886642811, 0.9660696752396596, 0.9412103972217365]","[0.8374573994794325, 0.8138288769933274, 0.8316622945668912, 0.8363198162344666, 0.8216805275599195]","[0.9997205880416723, 0.9997610981279541, 0.9997370375517071, 0.9997486810401256, 0.9997170633594051]","[2.7906903564328003, 2.760772432415491, 2.7841424207828793, 2.8021381725142516, 2.762607988141061]",0.9521435974663165,0.8281897829668076,0.9997368936241727,2.7800702740572967,0.016085389596625827
63,292,37,14,2,log2,True,gini,balanced_subsample,"[0.9536373383544658, 0.9448208670347219, 0.9519178398563358, 0.9667021423395176, 0.9601614171947405]","[0.825567214584633, 0.807147226509627, 0.8225407249748149, 0.8133285402485846, 0.8145812330926201]","[0.9996594662771485, 0.9996601594362795, 0.9994979348144004, 0.9996346908903563, 0.9996153317903574]","[2.7788640192162477, 2.7516282529806286, 2.7739564996455512, 2.7796653734784584, 2.774357982077718]",0.9554479209559563,0.8166329878820561,0.9996135166417085,2.7716944254797204,0.01029370563394155
64,300,39,15,1,log2,True,gini,balanced_subsample,"[0.9548636286000983, 0.9402857931658102, 0.9484946455046434, 0.9610190860201367, 0.9408606679247248]","[0.841475717411996, 0.815165870919403, 0.8426606281986281, 0.8423632167850518, 0.8197813936435746]","[0.9997471475133167, 0.9997803331917003, 0.9997274154578983, 0.9997088722260022, 0.9997315525777805]","[2.796086493525411, 2.7552319972769137, 2.7908826891611698, 2.8030911750311907, 2.7603736141460797]",0.9491047642430827,0.8322893653917307,0.9997390641933397,2.781133193828153,0.01950712126870476
65,299,39,15,1,log2,True,gini,balanced_subsample,"[0.9548544215567101, 0.9402811912329984, 0.9484946455046434, 0.9410190860201368, 0.9411806679247249]","[0.841417860333011, 0.8157232273708541, 0.8426166997159323, 0.8285060739279091, 0.8199733048539042]","[0.9997426690482658, 0.999779948713407, 0.9997258949077336, 0.9997098596902911, 0.9997309184043037]","[2.7960149509379866, 2.7557843673172595, 2.790837240128309, 2.7692350196383373, 2.7608848911829327]",0.9451660024478427,0.8296474332403221,0.9997378581528003,2.774551293840965,0.01608198673428092
66,296,39,15,2,log2,True,gini,balanced_subsample,"[0.9514483965839347, 0.9519694755592306, 0.9519618005064246, 0.9648386098904195, 0.9516513486783902]","[0.8247218495499423, 0.7911727066415437, 0.835499282898609, 0.8198279882952977, 0.8143785699353296]","[0.9996696971831963, 0.9996470591256279, 0.9995039472822215, 0.9996620633666568, 0.9996165013241448]","[2.7758399433170733, 2.742789241326402, 2.786965030687255, 2.7843286615523737, 2.7656464199378648]",0.9543739262436798,0.8171200794641444,0.9996198536563694,2.7711138593641937,0.016002520923796937
67,300,36,15,1,log2,True,gini,balanced_subsample,"[0.9555661273119308, 0.9477380564908406, 0.9521745708004471, 0.9661110950984451, 0.9586420041886139]","[0.8346662595377424, 0.8037126127615397, 0.8416296647529138, 0.8526306185739467, 0.825876191171311]","[0.9997116292671415, 0.9997330807493181, 0.999669489379355, 0.9997207107064202, 0.9997039329746209]","[2.7899440161168148, 2.7511837500016982, 2.793473724932716, 2.818462424378812, 2.784222128334546]",0.9560463707780557,0.8317030693594907,0.9997077686153713,2.7874572087529175,0.021586734949523307
68,281,36,14,1,log2,True,gini,balanced_subsample,"[0.9521046657356079, 0.9524220340080922, 0.952182158708011, 0.9652577646768783, 0.9621546313000561]","[0.8335514936178392, 0.8138358159750334, 0.8463408891426151, 0.8473834641385415, 0.8387458881039764]","[0.9997323726578776, 0.999748134107605, 0.9996820221795367, 0.999707789032221, 0.9996985428541747]","[2.785388532011325, 2.7660059840907305, 2.798205070030163, 2.812349017847641, 2.8005990622582075]",0.956824250885729,0.8359715101956011,0.999713772166283,2.792509533247613,0.015777398673849093
69,281,36,16,3,log2,True,gini,balanced_subsample,"[0.9504734601990437, 0.9493320987019739, 0.9551814855464865, 0.9476418500453113, 0.9557598143886831]","[0.8131137072044549, 0.7894205487163193, 0.8269972779010595, 0.8081769117544002, 0.7969593179286124]","[0.9996304547093284, 0.9996044498442933, 0.999433532159285, 0.9996498430856597, 0.9995919874058835]","[2.763217622112827, 2.738357097262586, 2.781612295606831, 2.755468604885371, 2.752311119723179]",0.9516777417762997,0.8069335527009693,0.9995820534408899,2.758193347918159,0.014206985009010319
70,272,31,11,2,log2,True,gini,balanced_subsample,"[0.9502304431381766, 0.941516383157295, 0.9510442981869367, 0.9651283194928224, 0.9572510459468389]","[0.8075043691850203, 0.7823321465778199, 0.8178178648070821, 0.8092420219558573, 0.7993885196021077]","[0.9996085573918704, 0.9995208596813194, 0.999473012339623, 0.9996057703053454, 0.9995601325303531]","[2.757343369715067, 2.723369389416434, 2.768335175333642, 2.773976111754025, 2.7561996980792998]",0.9530340979844139,0.8032569844255775,0.9995536664497024,2.755844748859693,0.017560056368318425
71,292,37,14,1,log2,True,gini,balanced_subsample,"[0.9559479400697011, 0.9530358810975105, 0.9522760700868236, 0.9612904952499067, 0.9545048073806541]","[0.835384197779012, 0.8159527124775013, 0.8462064466466898, 0.850494945438587, 0.8399409016995526]","[0.9997103340099411, 0.9997567325390913, 0.9997247977375363, 0.9997329164217605, 0.9997176027462573]","[2.7910424718586544, 2.768745326114103, 2.7982073144710498, 2.811518357110254, 2.794163311826464]",0.9554110387769192,0.8375958408082684,0.9997284766909174,2.792735356276105,0.013879264452421781
72,300,33,14,1,log2,True,gini,balanced_subsample,"[0.9510953236053239, 0.9480810423345666, 0.9518638249857827, 0.9749816742702571, 0.9608201328078729]","[0.8305511725644306, 0.8053454554103212, 0.8397915634263436, 0.8178017963055444, 0.8174842946409006]","[0.9996764422740447, 0.9996829228537741, 0.9996389082254062, 0.9996714086663445, 0.9996557549900694]","[2.7813229384437994, 2.753109420598662, 2.791294296637533, 2.792454879242146, 2.777960182438843]",0.9573683996007606,0.8221948564695081,0.9996650874019277,2.7792283434721967,0.014203676755242447
73,281,36,15,1,log2,True,gini,balanced_subsample,"[0.9554967156910853, 0.9480413239051984, 0.9521726259115602, 0.9661035336185216, 0.9586905149741921]","[0.8333352238517842, 0.806912984998078, 0.8419194774161126, 0.8507089532228116, 0.8267273687301736]","[0.9997172469015235, 0.9997344601972051, 0.9996731446208779, 0.999721657760713, 0.9997002209236441]","[2.788549186444393, 2.7546887691004818, 2.7937652479485506, 2.816534144602046, 2.78511810462801]",0.9561009428201116,0.8319208016437919,0.9997093460807929,2.7877310905446966,0.019825836483386077
74,283,35,15,1,log2,True,gini,balanced_subsample,"[0.9553719422114326, 0.9467818601494409, 0.9512984962836929, 0.9424847647298926, 0.9568779100283319]","[0.8231596068869947, 0.8119618407205508, 0.8434816598766571, 0.8144216203849163, 0.8230442211558322]","[0.9996860445527997, 0.9997138698172098, 0.9996684342912142, 0.999699161018561, 0.9996875004327633]","[2.778217593651227, 2.7584575706872014, 2.794448590451564, 2.75660554613337, 2.7796096316169274]",0.9505629946805583,0.8232137898049903,0.9996910020225096,2.773467786508058,0.014213506202179206
75,292,27,16,2,log2,True,gini,balanced_subsample,"[0.9485588900047435, 0.9434994370520425, 0.9542652192006194, 0.9628884444214237, 0.9527057430376454]","[0.7991287720609677, 0.8048553472647032, 0.7925303640847885, 0.7851252730869632, 0.7700962033276559]","[0.9995705104973603, 0.9993694180587472, 0.9993886454779779, 0.9994818529878249, 0.9994542111677026]","[2.7472581725630714, 2.747724202375493, 2.7461842287633855, 2.747495570496212, 2.7222561575330038]",0.952383546743295,0.7903471919650157,0.9994529276379227,2.742183666346233,0.009977721039292339
76,278,40,14,7,log2,False,gini,balanced_subsample,"[0.9484460379512525, 0.9269901260714086, 0.9545996942663936, 0.9545464391355383, 0.954992454575124]","[0.7848634631065577, 0.7653729542939084, 0.7795762765265545, 0.7818699932013793, 0.7958015809568221]","[0.9996045331937858, 0.9994910948122973, 0.999230827724816, 0.9996030868876263, 0.9995316486473006]","[2.732914034251596, 2.691854175177614, 2.733406798517764, 2.736019519224544, 2.7503256841792467]",0.9479149503999433,0.7814968536170445,0.9994922382531654,2.7289040422701527,0.01958858981887851
77,294,36,12,1,log2,True,gini,balanced_subsample,"[0.9538388945508758, 0.9535154519327471, 0.9518021292455704, 0.9661714985872065, 0.9536859337038203]","[0.8338128041650208, 0.8137065689305061, 0.843212736059709, 0.8294333556339741, 0.8186810459589229]","[0.9997315788650002, 0.999749416433072, 0.9997121219511428, 0.9997261448815147, 0.9996969977738611]","[2.7873832775808967, 2.766971437296325, 2.794726987256422, 2.7953309991026956, 2.7720639774366043]",0.955802781604044,0.8277693021496265,0.999723251980918,2.783295335734589,0.01170353952619692
78,269,36,15,2,log2,True,gini,balanced_subsample,"[0.9507959285542724, 0.9498255581291657, 0.95189988043658, 0.9486884585539044, 0.9557085122341635]","[0.8213906300691618, 0.8008811948132414, 0.8215149710623885, 0.8231072314058889, 0.8198885946861677]","[0.9996416235906209, 0.9996490752501185, 0.9994996524932637, 0.9996538458749792, 0.9996359152739446]","[2.771828182214055, 2.7503558281925256, 2.772914503992232, 2.7714495358347726, 2.775233022194276]",0.9513836675816172,0.8173565244073696,0.9996160224965853,2.7683562144855722,0.009096214499064522
79,293,33,12,1,log2,True,gini,balanced_subsample,"[0.9529019797287497, 0.9457000494833001, 0.9510875136541366, 0.9521990966860416, 0.9606199419332911]","[0.8232748387519264, 0.8126069378443254, 0.8299803727460828, 0.8098967513907502, 0.8123701742812705]","[0.9996847819509911, 0.9997048221181721, 0.9996537660478947, 0.9996694939390737, 0.9996607276995738]","[2.775861600431667, 2.7580118094457977, 2.780721652448114, 2.7617653420158654, 2.7726508439141355]",0.9525017162971038,0.817625815002871,0.999674718351141,2.769802249651116,0.008575196128053205
80,285,11,16,9,log2,True,gini,balanced_subsample,"[0.9309006342349109, 0.9141363575759611, 0.9343596317856482, 0.9315783445198865, 0.9446823065154034]","[0.6085329715226039, 0.6213809095644082, 0.6430774940490801, 0.645592775206124, 0.6191284312001926]","[0.996885797927113, 0.9960317667852125, 0.9970307415637641, 0.9971399192638144, 0.9969877667155267]","[2.5363194036846277, 2.531549033925582, 2.5744678673984924, 2.574311038989825, 2.560798504431123]",0.9311314549263621,0.6275425163084817,0.9968151984510861,2.55548916968593,0.01834803965094264
81,300,37,14,1,log2,True,gini,balanced_subsample,"[0.9559495843548782, 0.9528599331284976, 0.9522929590490792, 0.9612402280277249, 0.9514278843037312]","[0.8355345173170141, 0.8142616997643174, 0.8441958872314352, 0.8482714427926932, 0.8367618259747617]","[0.9997090625764001, 0.9997545108709872, 0.9997244899117086, 0.9997314694193455, 0.9997160564870378]","[2.7911931642482926, 2.766876143763802, 2.7962133361922232, 2.8092431402397633, 2.7879057667655305]",0.9547541177727823,0.8358050746160444,0.9997271178530959,2.7902863102419224,0.013776910438467323
82,300,37,14,1,log2,True,gini,balanced_subsample,"[0.9559495843548782, 0.9528599331284976, 0.9522929590490792, 0.9612402280277249, 0.9514278843037312]","[0.8355345173170141, 0.8142616997643174, 0.8441958872314352, 0.8482714427926932, 0.8367618259747617]","[0.9997090625764001, 0.9997545108709872, 0.9997244899117086, 0.9997314694193455, 0.9997160564870378]","[2.7911931642482926, 2.766876143763802, 2.7962133361922232, 2.8092431402397633, 2.7879057667655305]",0.9547541177727823,0.8358050746160444,0.9997271178530959,2.7902863102419224,0.013776910438467323
83,300,36,15,1,log2,True,gini,balanced_subsample,"[0.9555661273119308, 0.9477380564908406, 0.9521745708004471, 0.9661110950984451, 0.9586420041886139]","[0.8346662595377424, 0.8037126127615397, 0.8416296647529138, 0.8526306185739467, 0.825876191171311]","[0.9997116292671415, 0.9997330807493181, 0.999669489379355, 0.9997207107064202, 0.9997039329746209]","[2.7899440161168148, 2.7511837500016982, 2.793473724932716, 2.818462424378812, 2.784222128334546]",0.9560463707780557,0.8317030693594907,0.9997077686153713,2.7874572087529175,0.021586734949523307
84,300,36,15,1,log2,True,gini,balanced_subsample,"[0.9555661273119308, 0.9477380564908406, 0.9521745708004471, 0.9661110950984451, 0.9586420041886139]","[0.8346662595377424, 0.8037126127615397, 0.8416296647529138, 0.8526306185739467, 0.825876191171311]","[0.9997116292671415, 0.9997330807493181, 0.999669489379355, 0.9997207107064202, 0.9997039329746209]","[2.7899440161168148, 2.7511837500016982, 2.793473724932716, 2.818462424378812, 2.784222128334546]",0.9560463707780557,0.8317030693594907,0.9997077686153713,2.7874572087529175,0.021586734949523307
85,277,36,13,2,log2,True,gini,balanced_subsample,"[0.9508367628890475, 0.9476408750664831, 0.9503997223972847, 0.9673357793683784, 0.9560405979258843]","[0.821851971900913, 0.8292572625479104, 0.8324719888182871, 0.8271839172589576, 0.8228574094344694]","[0.9996255948041803, 0.9996590028076022, 0.9995100731423723, 0.9996437017795885, 0.9996300621861797]","[2.772314329594141, 2.7765571404219958, 2.782381784357944, 2.7941633984069245, 2.778528069546533]",0.9544507475294155,0.8267245099921074,0.9996136869439847,2.7807889444655074,0.007433060947334383
86,295,33,16,1,log2,True,gini,balanced_subsample,"[0.9519353870583029, 0.9445645831137408, 0.951095601080496, 0.944805611723472, 0.9571958416848286]","[0.8284145878111819, 0.8059959237453235, 0.8394801585938163, 0.8191942888384114, 0.8163055171577892]","[0.9996885055946007, 0.999690076211889, 0.9996520676641937, 0.9996625488786713, 0.9996637019727674]","[2.7800384804640856, 2.750250583070953, 2.790227827338506, 2.7636624494405546, 2.7731650608153853]",0.949919404932168,0.8218780952293046,0.9996713800644244,2.771468880225897,0.013706711271271588
87,281,31,15,2,log2,True,gini,balanced_subsample,"[0.9506175315183298, 0.9419818039723716, 0.954999527968793, 0.9645299752303829, 0.9581740832004894]","[0.8146011004745691, 0.7871153118137567, 0.8290482214912273, 0.8111319767187445, 0.8156670195388257]","[0.999613418230292, 0.9995310385954496, 0.9994924839239073, 0.9996022634959809, 0.9995643895880052]","[2.764832050223191, 2.728628154381578, 2.7835402333839276, 2.7752642154451084, 2.77340549232732]",0.9540605843780734,0.8115127260074247,0.999560718766727,2.7651340291522253,0.01919685503226183
88,271,35,17,1,log2,False,gini,balanced_subsample,"[0.9511944179717896, 0.9503766863095542, 0.9568601096960926, 0.9757330805027926, 0.9622234008309458]","[0.8261251965341657, 0.7998555851116099, 0.8400354625592104, 0.8178124671346074, 0.8169946056258357]","[0.9997171314090282, 0.9996837948639096, 0.9996516422891966, 0.9997001712271677, 0.9996828000520354]","[2.7770367459149834, 2.7499160662850737, 2.7965472145444994, 2.7932457188645676, 2.7789008065088168]",0.959277539062235,0.8201646633930858,0.9996871079682675,2.779129310423588,0.01649546025181475
89,286,29,12,1,log2,True,gini,balanced_subsample,"[0.9504683273464805, 0.9459685730724746, 0.9556383122431704, 0.9650304238180997, 0.9554107312496649]","[0.8061422333866468, 0.7985602290045961, 0.8330204056523501, 0.8087307431213318, 0.8133464995034879]","[0.9996332825957716, 0.9995341292169176, 0.9995584653880185, 0.999621853900232, 0.9995721769781244]","[2.7562438433288987, 2.7440629312939886, 2.788217183283539, 2.7733830208396633, 2.7683294077312772]",0.9545032735459781,0.8119600221336825,0.9995839816158127,2.766047277295473,0.015032928994988311
90,295,42,14,5,log2,True,gini,balanced_subsample,"[0.9489898770378431, 0.9316317164252104, 0.9558063763678374, 0.947877316523126, 0.954314827223124]","[0.7811193588001296, 0.7771984005350611, 0.7985622048568085, 0.7941535719720559, 0.7884555119535139]","[0.9995926828744893, 0.9995789186474756, 0.9993287180099475, 0.999605007542008, 0.9995222153736951]","[2.729701918712462, 2.708409035607747, 2.7536972992345934, 2.74163589603719, 2.742292554550333]",0.9477240227154281,0.7878978096235139,0.999525508489523,2.735147340828465,0.015374303059291265
91,293,37,15,1,log2,True,gini,balanced_subsample,"[0.9555953927272725, 0.9416810490235565, 0.9514191009642472, 0.9632933807794002, 0.9544815755930054]","[0.8396458653683015, 0.8135499010640652, 0.8306623456852662, 0.8345057093671842, 0.8398439251980644]","[0.9997330121568049, 0.9997537032854581, 0.9997111323957519, 0.9996865006827901, 0.9997086116480799]","[2.794974270252379, 2.75498465337308, 2.7817925790452653, 2.7974855908293743, 2.7940341124391495]",0.9532940998174964,0.8316415493365763,0.9997185920337769,2.7846542411878494,0.015796215176575534
92,295,37,16,1,log2,True,gini,balanced_subsample,"[0.9555184049152017, 0.9526821745941859, 0.9514824385515495, 0.9637342678122329, 0.9578964483447229]","[0.8360838902380308, 0.8133617097458193, 0.8461244493198857, 0.8533245906049364, 0.8267276675353992]","[0.9997253267221616, 0.9997636959323565, 0.9997144359282321, 0.9996897347163914, 0.9997165325936405]","[2.791327621875394, 2.765807580272362, 2.7973213237996672, 2.8167485931335605, 2.7843406484737625]",0.9562627468435785,0.8351244614888144,0.9997219451785563,2.7911091535109493,0.016625293507603695
93,300,37,16,1,log2,True,gini,balanced_subsample,"[0.9555230084368957, 0.9482377301497417, 0.9514824385515495, 0.9636793981277336, 0.9579322112173737]","[0.8365373542339821, 0.8104442100881942, 0.8461244493198857, 0.8531621703686584, 0.8268405121694583]","[0.9997281301954584, 0.9997629766255435, 0.9997087488253577, 0.999690537221095, 0.9997168678116249]","[2.7917884928663366, 2.7584449168634793, 2.797315636696793, 2.816532105717487, 2.784489591198457]",0.9553709572966588,0.8346217392360359,0.9997214521358158,2.789714148668511,0.01890158301735905
94,284,40,16,1,log2,True,gini,balanced_subsample,"[0.9535531603518599, 0.949029846052472, 0.9493656935572069, 0.9345570902997903, 0.9415996965190899]","[0.8378823105981208, 0.8125264909692131, 0.8467751327411719, 0.8224303412238417, 0.8350512677235145]","[0.9997447078629961, 0.9997880865564943, 0.9997463586711328, 0.9996948865549758, 0.9997243003786247]","[2.7911801788129766, 2.7613444235781794, 2.7958871849695117, 2.756682318078608, 2.776375264621229]",0.9456210973560838,0.8309331086511724,0.9997396680048448,2.7762938740121013,0.015579510414248718
95,300,34,17,2,,True,gini,balanced_subsample,"[0.9304539831491461, 0.9123577908656147, 0.9438825592086458, 0.922117941311155, 0.9172311967970159]","[0.7867156745735034, 0.8218509906346564, 0.785006772646156, 0.8085806553526108, 0.794590298836179]","[0.9895828115172206, 0.9992805418834814, 0.9990661376424091, 0.99883728220566, 0.9978817627557384]","[2.70675246923987, 2.7334893233837523, 2.727955469497211, 2.729535878869426, 2.7097032583889336]",0.9252086942663155,0.7993488784086212,0.9969297072009018,2.7214872798758387,0.011014937838999856
96,276,37,16,1,log2,True,gini,balanced_subsample,"[0.9555338597654611, 0.952662002809725, 0.9514748770716261, 0.9637480751991849, 0.9574402517777836]","[0.8366363427670062, 0.8163891430208582, 0.8460612067560046, 0.8535425691601587, 0.8247171618290449]","[0.9997273989566909, 0.9997524457986999, 0.9997151486485304, 0.9996808900511492, 0.9997179533592141]","[2.791897601489158, 2.7688035916292835, 2.797251232476161, 2.816971534410493, 2.7818753669660428]",0.9561718133247561,0.8354692847066145,0.999718767362857,2.791359865394228,0.016060486621481622
97,277,37,17,1,log2,True,gini,balanced_subsample,"[0.9555559212180258, 0.9534641178177972, 0.9522548801064262, 0.96816345236008, 0.9588172887293167]","[0.8363418023432172, 0.8163322203177026, 0.8438849916983843, 0.8488974840859246, 0.8259352375946507]","[0.9996908762298432, 0.9997503847838871, 0.9997053065302061, 0.999695350408947, 0.9997028208980266]","[2.791588599791086, 2.7695467229193866, 2.7958451783350164, 2.816756286854951, 2.784455347221994]",0.9576511320463291,0.8342783472079759,0.999708947770182,2.791638427024487,0.01541587589156687
98,275,40,17,2,log2,True,gini,balanced_subsample,"[0.9511052341746477, 0.9545242376591385, 0.95105417544614, 0.9690200846623833, 0.949516314543649]","[0.8248278677904408, 0.8015771528450111, 0.8328778814323847, 0.8380294684286502, 0.8152729174385785]","[0.9996667743366993, 0.9996792247723579, 0.9995517405256896, 0.9996403405801536, 0.9996405814682907]","[2.7755998763017877, 2.7557806152765076, 2.783483797404214, 2.8066898936711873, 2.7644298134505183]",0.9550440092971917,0.8225170575870131,0.9996357323366383,2.7771967992208433,0.01751324064598739
99,265,37,16,1,log2,True,gini,balanced_subsample,"[0.9555768590420182, 0.9529762381429202, 0.9514639061445826, 0.9437480751991849, 0.9574802517777836]","[0.8371629319733026, 0.8164034793823349, 0.8460144498849776, 0.8285425691601587, 0.838267717358203]","[0.9997271084506445, 0.9997515609563267, 0.9997152498485598, 0.999684001401738, 0.999717224409073]","[2.7924668994659654, 2.7691312784815816, 2.79719360587812, 2.7719746457610817, 2.7954651935450596]",0.9522490660612979,0.8332782295517953,0.9997190290132684,2.7852463246263612,0.012125441719392996
