trial_number,param_C,param_penalty,param_l1_ratio,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
51,53.488019652533254,l1,0.40784039646735165,"[0.9456297589037505, 0.8957773893882279, 0.9330113016273147, 0.9175193440896363, 0.9526341981094093]","[0.8076874845154057, 0.7293985702331075, 0.8074100224983191, 0.7628655338017115, 0.735902088663108]","[0.9996946919566274, 0.9991259762445148, 0.9991630599127358, 0.9993264113409146, 0.9991744579310999]","[2.753011935375784, 2.62430193586585, 2.73958438403837, 2.6797112892322623, 2.687710744703617]",0.9289143984236677,0.7686527399423303,0.9992969194771785,2.6968640578431766,0.04608876778553137
52,26.123103144591756,l1,0.8792466676285535,"[0.9365191732793676, 0.9309157607594382, 0.9579620140740119, 0.9395458218327378, 0.9468390259241063]","[0.7964797754946363, 0.7781184465754225, 0.8117099393713074, 0.7724767826477529, 0.7534518436580799]","[0.9996891627963437, 0.9995960664322732, 0.9994308644985156, 0.9993463341204971, 0.9991858798955358]","[2.7326881115703476, 2.7086302737671337, 2.769102817943835, 2.711368938600988, 2.699476749477722]",0.9423563591739323,0.7824473575494398,0.999449661548633,2.7242533782720053,0.024926245120784656
53,8.632875971368847,l1,0.4699244902617187,"[0.9481538194043948, 0.937871920493126, 0.9409717579920369, 0.9467708784942157, 0.9464815677953412]","[0.7765700742401895, 0.7072042927853882, 0.8202920340498294, 0.7820794207105156, 0.7959222045682688]","[0.9997525379553696, 0.9991871275283715, 0.999668362532544, 0.9993379168028329, 0.999131425416567]","[2.724476431599954, 2.6442633408068854, 2.7609321545744105, 2.728188216007564, 2.741535197780177]",0.9440499888358229,0.7764136052708384,0.9994154740471369,2.719879068153798,0.03990553787625781
54,16.09925870332821,l1,0.6603659772106844,"[0.9533535997919397, 0.9236972959781768, 0.961487823770065, 0.9359770932370661, 0.9574530700299161]","[0.7750576511651017, 0.7480725327676038, 0.7722933323932998, 0.7590925000092187, 0.8210373529389748]","[0.9997026352452926, 0.9995912831392723, 0.9991463757196923, 0.9992854480747682, 0.9995459238841958]","[2.7281138862023337, 2.671361111885053, 2.7329275318830573, 2.694355041321053, 2.778036346853087]",0.9463937765614328,0.7751106738548399,0.9994543332126442,2.720958783628917,0.036386763523049245
55,67.75211892897399,l1,0.5207318016223267,"[0.9461703454034028, 0.9366102077429993, 0.9456680909550532, 0.9104917402625019, 0.9403293316893644]","[0.8022459809588035, 0.7718121684595242, 0.8073306905393771, 0.8168999675422332, 0.801628949571074]","[0.9997443900432519, 0.9994188437565379, 0.999701674946991, 0.998649120839419, 0.999632586905767]","[2.748160716405458, 2.7078412199590614, 2.7527004564414215, 2.7260408286441544, 2.741590868166205]",0.9358539432106644,0.7999835514142024,0.9994293232983933,2.73526681792326,0.016416213225945095
56,5.0435222047270125,elasticnet,0.7922833848246983,"[0.9397374570134047, 0.9202608917138825, 0.9332872224573147, 0.9540739139410868, 0.939873071232156]","[0.7255211161275993, 0.7150530323949137, 0.8167471278568135, 0.777852608027978, 0.7633763542559998]","[0.9994475269660806, 0.9993303938384304, 0.9994741773436584, 0.9995880984337434, 0.9993271248428921]","[2.6647061001070846, 2.6346443179472265, 2.7495085276577864, 2.731514620402808, 2.702576550331048]",0.9374465112715689,0.7597100477326608,0.999433464284961,2.696590023289191,0.042213242145033934
57,32.534224527542534,l1,0.34497506065449696,"[0.9460592726212605, 0.9042526811061999, 0.9504762044829981, 0.9272081470060063, 0.9433269204281589]","[0.7703987839758237, 0.7728537547734018, 0.8090221346061957, 0.7773700070170372, 0.773123283307385]","[0.9993173443862635, 0.9993648032448942, 0.9993224513941869, 0.9995324082440638, 0.9996938025310079]","[2.7157754009833477, 2.676471239124496, 2.7588207904833806, 2.704110562267107, 2.716144006266552]",0.9342646451289248,0.7805535927359687,0.9994461619600832,2.7142643998249767,0.02654246185365657
58,8.300395959371833,l1,0.4412023532647597,"[0.9423734195843676, 0.9315503448153951, 0.9637899882739225, 0.9417980454049585, 0.9533426047778]","[0.7603110913607302, 0.7563280979180621, 0.7813853915447558, 0.7861790525632046, 0.7882282710240156]","[0.9997580487043628, 0.9995733309479365, 0.9995149335472084, 0.9995514983663435, 0.9993489666671438]","[2.7024425596494606, 2.687451773681394, 2.744690313365887, 2.7275285963345066, 2.7409198424689594]",0.9465708805712886,0.7744863808821536,0.999549355646599,2.7206066171000414,0.022224949819602994
59,15.471143460707932,elasticnet,0.8661982087128219,"[0.9418236369803179, 0.9114577719493269, 0.9547986144217363, 0.9230679732757676, 0.9454087194645118]","[0.7955657123478896, 0.7702923474654731, 0.8161547609707788, 0.7699073558596001, 0.7841099076631953]","[0.9996882259418064, 0.9993158764752789, 0.9995844007439362, 0.9992556265595247, 0.9995128487920658]","[2.737077575270014, 2.6810659958900787, 2.770537776136451, 2.6922309556948925, 2.729031475919773]",0.9353113432183321,0.7872060168613875,0.9994713957025224,2.7219887557822418,0.032231905624873866
60,63.198338884607196,l1,0.40764364020120564,"[0.949447386144443, 0.9145303067319407, 0.9588795631320102, 0.9497003718158716, 0.9447579283370818]","[0.821742351306369, 0.7901032522229177, 0.793882551241628, 0.7660194604370616, 0.7386753013730069]","[0.9996760623628569, 0.9996614848092288, 0.999310639692203, 0.9994099074656286, 0.9994848119603212]","[2.770865799813669, 2.704295043764087, 2.7520727540658414, 2.715129739718562, 2.68291804167041]",0.9434631112322694,0.7820845833161966,0.9995085812580478,2.725056275806514,0.032042466315915355
61,16.92230979462752,elasticnet,0.757328407132379,"[0.9278888366592147, 0.9216392504886726, 0.9472397571678353, 0.9527379762681838, 0.9418794782851001]","[0.7840880959614154, 0.7058269366911761, 0.7629759055295976, 0.7856098160889272, 0.784370903904849]","[0.9996752269017856, 0.9989984290700845, 0.9994595669450109, 0.9994329345929812, 0.9996216456464098]","[2.7116521595224157, 2.626464616249933, 2.7096752296424436, 2.7377807269500924, 2.725872027836359]",0.9382770597738013,0.7645743316351931,0.9994375606312544,2.7022889520402487,0.03926164591422372
62,28.444195326767964,elasticnet,0.8193566832487156,"[0.9424563845982895, 0.9102933285606776, 0.9674553459884615, 0.9391790686885038, 0.9613090022130121]","[0.7711810583643255, 0.7464792921484583, 0.7993324411422568, 0.8223326635945294, 0.8073617571887065]","[0.9995038554940752, 0.9995676194251156, 0.9995307762007042, 0.9994879188691957, 0.999611386254818]","[2.71314129845669, 2.6563402401342513, 2.7663185633314225, 2.760999651152229, 2.7682821456565367]",0.9441386260097889,0.7893374424876554,0.9995403112487817,2.7330163797462257,0.04338207555529287
63,2.269530935113508,elasticnet,0.8595468252765939,"[0.9165765895317526, 0.9196647157701807, 0.9357329201063713, 0.9185758219537266, 0.9445830960413051]","[0.7837465765989918, 0.7201868330293395, 0.772803240986829, 0.7474338633824084, 0.7797024000874971]","[0.9996242054963674, 0.9991851347774512, 0.9995041795731417, 0.9988376569561309, 0.9992275448558914]","[2.6999473716271116, 2.6390366835769714, 2.708040340666342, 2.6648473422922656, 2.7235130409846935]",0.9270266286806672,0.7607745828170132,0.9992757443317964,2.6870769558294767,0.030772464588229895
64,10.668465422319569,elasticnet,0.8025424339362621,"[0.9484580194695958, 0.9380341712320984, 0.9477016473721709, 0.9323176836487092, 0.9342038539533525]","[0.6785368002473264, 0.7656413242401767, 0.7975409193266556, 0.75623999256925, 0.7722300400998838]","[0.9991923418763023, 0.9995420342648855, 0.9994406032311445, 0.9989978056435082, 0.9995917300108585]","[2.6261871615932244, 2.703217529737161, 2.7446831699299707, 2.6875554818614673, 2.706025624064095]",0.9401430751351854,0.7540378152966586,0.9993529030053399,2.693533793437184,0.038567832002231975
65,99.55352122624394,elasticnet,0.7410277671632421,"[0.9200114843039338, 0.9296654274543255, 0.939507649325471, 0.9456905052800111, 0.9468423169484427]","[0.7724211133744109, 0.7551246495597659, 0.7621347518301534, 0.7948994614766859, 0.8041006364659664]","[0.9997295341672288, 0.9993745178129966, 0.9993056823554086, 0.9995417341107591, 0.9996479276525609]","[2.6921621318455733, 2.684164594827088, 2.700948083511033, 2.740131700867456, 2.75059088106697]",0.9363434766624368,0.7777361225413963,0.9995198792197908,2.713599478423624,0.026677153863238615
66,41.28959157058805,l1,0.8468036345067266,"[0.9277808321590689, 0.9257276014175824, 0.9532272628032256, 0.9557531324734327, 0.949177217721346]","[0.7814210504741204, 0.767761497577113, 0.82375772274319, 0.7700337528324271, 0.795555511872321]","[0.999619352798105, 0.9994905676048939, 0.9997053690169687, 0.9995765404177761, 0.9994222954525709]","[2.7088212354312944, 2.692979666599589, 2.7766903545633843, 2.725363425723636, 2.744155025046238]",0.942333209314931,0.7877059070998342,0.999562825058063,2.7296019414728283,0.02905203836261194
67,15.715740888932729,elasticnet,0.8812311688021516,"[0.9328511178139344, 0.9281703077818448, 0.9592971843352209, 0.9457989040470658, 0.9277857295224657]","[0.782277854242174, 0.7889404668731932, 0.7996795852299732, 0.7576056870803363, 0.7992709199769341]","[0.9995964764087859, 0.9996269756147117, 0.9994625790590572, 0.9994636767682259, 0.999640015785933]","[2.714725448464894, 2.7167377502697496, 2.7584393486242513, 2.702868267895628, 2.7266966652853326]",0.9387806487001062,0.7855549026805222,0.9995579447273426,2.723893496107971,0.018860496817324605
68,6.282330032390332,l2,0.5614946330333546,"[0.936992023644588, 0.9352944520950408, 0.9306636871328046, 0.9373612819069027, 0.9371363816972388]","[0.7935855551872741, 0.7710315702500646, 0.7677737581163008, 0.7796032006559777, 0.713324405791535]","[0.9994444580871387, 0.9986042422972328, 0.9985984694608818, 0.9991974345014573, 0.9986412499286107]","[2.730022036919001, 2.7049302646423383, 2.6970359147099874, 2.7161619170643374, 2.6491020374173844]",0.935489565295315,0.7650636980002304,0.9988971708550641,2.69945043415061,0.027512600956498493
69,3.4887869025302174,l1,0.5864923258661664,"[0.9502490126941293, 0.9276492607806704, 0.9495125579214567, 0.9412901575879471, 0.959487600626086]","[0.7881829510035289, 0.7266889568599866, 0.7638751294678606, 0.7462729321175873, 0.7745970727843426]","[0.9995487718794647, 0.9991367671383534, 0.999513538796891, 0.9994189154362583, 0.99945653594849]","[2.737980735577123, 2.6534749847790104, 2.7129012261862084, 2.6869820051417928, 2.7335412093589184]",0.9456377179220578,0.7599234084466612,0.9994149058398915,2.7049760322086107,0.03144592624198504
70,56.5831523351824,l1,0.6906468540252502,"[0.9486664586134456, 0.922119552840439, 0.9487498936917604, 0.9347155718784964, 0.9396174121172856]","[0.8095925614606411, 0.7560323651056068, 0.8044036002411826, 0.7783990664710962, 0.7756353605616326]","[0.9997380502110879, 0.9996811361225997, 0.9995713618102146, 0.9996511996654759, 0.999333960047019]","[2.7579970702851746, 2.6778330540686452, 2.752724855743158, 2.7127658380150685, 2.7145867327259374]",0.9387737778282853,0.7848125907680318,0.9995951415712794,2.7231815101675965,0.02940670464474672
71,30.33999723672233,l1,0.4918322842831158,"[0.9486326109043495, 0.9299312938002123, 0.9610904856883293, 0.9284211284644077, 0.9379210272687537]","[0.8112129329095743, 0.7302861605966562, 0.8112975980836449, 0.7861410450385025, 0.8251950879406388]","[0.9997584274193025, 0.9994249905045762, 0.9995005908437277, 0.9995602883975363, 0.9996912776322878]","[2.7596039712332265, 2.6596424449014444, 2.7718886746157017, 2.7141224619004465, 2.76280739284168]",0.9411993092252103,0.7928265649138033,0.9995871149594862,2.7336129890984995,0.04205804209262675
72,37.76850164651264,l1,0.5390020656658435,"[0.9286361646213038, 0.9274878436124567, 0.9591237179770404, 0.9159302494352228, 0.946024179650457]","[0.7805008932784849, 0.7781128006440321, 0.8255946051758996, 0.7812732186759773, 0.8093157237519699]","[0.9996270312637863, 0.9996094416570364, 0.9993659109495168, 0.9995615338017119, 0.9995735288918626]","[2.7087640891635747, 2.7052100859135253, 2.7840842341024565, 2.6967650019129117, 2.7549134322942894]",0.9354404310592962,0.7949594483052728,0.9995474893127827,2.7299473686773514,0.03381076303240438
73,23.395982539562684,l1,0.46402786425172765,"[0.9120596341903797, 0.9097550364544706, 0.9580904845160654, 0.9180371471013967, 0.9513208594564455]","[0.7417826045748639, 0.7496964184870255, 0.8037284867755271, 0.7713868097936932, 0.7596390002260135]","[0.9994627305299382, 0.9995647969835129, 0.999432579639693, 0.9994434731588158, 0.9996377549495955]","[2.653304969295182, 2.659016251925009, 2.761251550931285, 2.6888674300539055, 2.7105976146320545]",0.9298526323437516,0.7652466639714246,0.9995082670523109,2.6946075633674873,0.039249707452672686
74,11.000216212910177,l1,0.42370127483604214,"[0.9204327430497322, 0.9606599968426554, 0.9603763111539062, 0.9292952747223459, 0.9429537681467945]","[0.7713433506282494, 0.7959406043328242, 0.799314505756612, 0.7673207365817103, 0.7759618637982872]","[0.999640838650098, 0.9996657043039834, 0.9996372558915577, 0.9995222081706396, 0.9996198560854417]","[2.69141693232808, 2.756266305479463, 2.759328072802076, 2.6961382194746957, 2.7185354880305237]",0.9427436187830869,0.7819762122195366,0.9996171726203441,2.724337003622968,0.02883197996673502
75,72.6144148962227,l1,0.5108025740135783,"[0.9582436790677386, 0.9467926554090298, 0.9591461422725116, 0.9487189978607548, 0.9550677936434292]","[0.7925633473769609, 0.7906831563580519, 0.7889931971900748, 0.7660250354778768, 0.8023014285733556]","[0.9996923555392919, 0.9995770311882426, 0.9993961552164808, 0.9994138055618893, 0.9994639323650465]","[2.750499381983991, 2.7370528429553245, 2.747535494679067, 2.7141578389005208, 2.756833154581831]",0.9535938536506927,0.7881132329952638,0.9995086559741904,2.7412157426201467,0.01496321268728772
76,50.7574254057498,l1,0.6352940274866263,"[0.9312882125931534, 0.9270107413647228, 0.9540665525050054, 0.9651550298739664, 0.9469938412705288]","[0.7958254944268935, 0.7446287481709571, 0.7878459793154411, 0.7996442097420349, 0.7772486978320073]","[0.9995984049213231, 0.9994826530546493, 0.9996894086471114, 0.9996143856328267, 0.9996180433277309]","[2.72671211194137, 2.6711221425903293, 2.741601940467558, 2.764413625248828, 2.723860582430267]",0.9449028755214753,0.7810386258974669,0.9996005791167283,2.7255420805356705,0.030772202211614398
77,0.00010512087895481271,elasticnet,0.1329798104958011,"[0.7677768317241273, 0.7457490987102253, 0.7832390755447607, 0.747006181442148, 0.7990220982056012]","[0.20022922692759512, 0.20912686848946369, 0.20594431365957017, 0.2054434635082179, 0.2054764355615614]","[0.9731259627716039, 0.9710261124273077, 0.9733560420588158, 0.9724863051939774, 0.9729230391879669]","[1.9411320214233263, 1.9259020796269968, 1.9625394312631466, 1.9249359501443433, 1.9774215729551294]",0.7685586571253725,0.20524406162928166,0.9725834923279344,1.9463862110825887,0.020646743343904993
78,73.76306662799855,l1,0.36188445755230025,"[0.9228031451877879, 0.9258077077413399, 0.9720334161978387, 0.9632182001112106, 0.9437681191064695]","[0.7874181200539325, 0.7038692627281198, 0.8034194108120662, 0.7980507439431943, 0.7879459488988235]","[0.9995509794153739, 0.9992209491103122, 0.9994843363210585, 0.999650306306677, 0.9995781616852847]","[2.709772244657094, 2.628897919579772, 2.7749371633309634, 2.760919250361082, 2.731292229690578]",0.9455261176689295,0.7761406972872273,0.9994969465677412,2.721163761523898,0.05141481449577758
79,20.01260113149721,l1,0.5197780386425275,"[0.928761381312333, 0.9291590968293787, 0.9692078404521339, 0.9322675426228182, 0.9641056204763611]","[0.7978199670132426, 0.7963749626710548, 0.796698289579382, 0.7428238730875159, 0.8125077714459147]","[0.9998063669004854, 0.9996334518553605, 0.9995736680814402, 0.9995006636731065, 0.9994555935003017]","[2.726387715226061, 2.725167511355794, 2.765479798112956, 2.674592079383441, 2.7760689854225773]",0.944700296338605,0.789244972759422,0.9995939488021388,2.733539217900166,0.03584683079468207
80,0.00042599731127032295,l2,0.3897257494975874,"[0.7603843917934848, 0.47331500592028614, 0.6726785201030997, 0.6586799792656446, 0.7916081298479669]","[0.4280559807148412, 0.31643091948236957, 0.48022463788664504, 0.3678621766590069, 0.38967750211700264]","[0.9852788866279024, 0.9062606438737952, 0.9604861343180471, 0.9761443890481281, 0.9673484570254587]","[2.173719259136228, 1.696006569276451, 2.113389292307792, 2.0026865449727795, 2.1486340889904283]",0.6713332053860965,0.3964502433719731,0.9591037021786661,2.026887150936736,0.17546067025655998
81,13.57002245115603,l1,0.45245917100949135,"[0.9465427183995587, 0.9478603080479092, 0.9665830310724891, 0.9322928482218128, 0.9360076090145575]","[0.7337985672969215, 0.7873687127135102, 0.8092646159338723, 0.8016757721314481, 0.8133299634479313]","[0.9991715710364449, 0.9996412813435527, 0.9996583887293832, 0.9992945816086505, 0.9995525130715136]","[2.679512856732925, 2.734870302104972, 2.7755060357357446, 2.733263201961911, 2.7488900855340024]",0.9458573029512654,0.7890875263047367,0.9994636671579089,2.734408496413911,0.03134894059331364
82,44.428792715594696,l1,0.4323688577479553,"[0.9493941069740108, 0.9446358070195324, 0.9525790583468132, 0.9384448515104132, 0.9465676520038869]","[0.7538921734030795, 0.8228822126244979, 0.7801524089653885, 0.7677993330030174, 0.8152322129054652]","[0.9996776461620621, 0.9997275702572886, 0.9993431491794605, 0.9995964667971147, 0.9996270139819957]","[2.7029639265391525, 2.767245589901319, 2.732074616491662, 2.7058406513105453, 2.761426878891348]",0.9463242951709313,0.7879916681802897,0.9995943692755842,2.733910332626805,0.026897422213118694
83,77.14088385921293,l1,0.4921482455639654,"[0.9474016477252748, 0.9410377198672697, 0.9554043656382696, 0.9649079378027726, 0.9499864775598303]","[0.7927371886676969, 0.7912414469120729, 0.816124704434144, 0.8038415319381689, 0.8088956377954208]","[0.9994349524054479, 0.9996656585050759, 0.9992664993034295, 0.9996843417610155, 0.9994960111997435]","[2.7395737887984195, 2.7319448252844185, 2.770795569375843, 2.768433811501957, 2.7583781265549945]",0.9517476297186833,0.8025681019495007,0.9995094926349424,2.7538252243031267,0.015517652051200767
84,79.36923009371307,l1,0.49000716594911375,"[0.9374003429277725, 0.9355439540846503, 0.9596618750835174, 0.9208205213027498, 0.9402336946107767]","[0.8029945486154595, 0.7424904353343732, 0.7793626380820524, 0.7338944175944063, 0.7259355847168573]","[0.9996843211753594, 0.9995553474957357, 0.9994885029351172, 0.9992497962483775, 0.9995623022590392]","[2.7400792127185913, 2.677589736914759, 2.7385130161006868, 2.653964735145534, 2.665731581586673]",0.9387320776018934,0.7569355248686298,0.9995080540227258,2.695175656493249,0.03679405998875246
85,21.901190204424605,l1,0.39141796912680304,"[0.9491979567481951, 0.9286943206956738, 0.9610550076925302, 0.9443888450836916, 0.9520184408556248]","[0.8057202757111608, 0.7485555912154347, 0.7926728562117572, 0.7520146401713913, 0.7206621020815974]","[0.999786900271621, 0.9994464187964982, 0.9995207699930656, 0.9995922514969192, 0.9995091831945812]","[2.754705132730977, 2.676696330707607, 2.753248633897353, 2.695995736752002, 2.6721897261318035]",0.9470709142151431,0.7639250930782683,0.999571104750537,2.710567112043948,0.036338012421083
86,0.07710363399870185,l1,0.8987724533980265,"[0.9222400985769384, 0.8750365293747366, 0.9508278644732545, 0.9426904431033316, 0.9227367277955318]","[0.6303908228752981, 0.6642500325039229, 0.7182543856173563, 0.641463279466343, 0.6679727202273906]","[0.9971428186687062, 0.9968706628321006, 0.9985274134016255, 0.997997386629337, 0.9985765156063293]","[2.549773740120943, 2.53615722471076, 2.6676096634922364, 2.5821511091990113, 2.589285963629252]",0.9227063326647587,0.6644662481380621,0.9978229594276197,2.58499554023044,0.045776299869915445
87,66.52489128856598,l1,0.8306508282093087,"[0.9432446331230551, 0.9103752738405773, 0.9501846854692269, 0.9415127928145358, 0.9427314042100399]","[0.8133912630122504, 0.7721542356549892, 0.8031540020979508, 0.7981396319127358, 0.7770412770195092]","[0.9996682262304756, 0.9996130562026608, 0.9994552036363453, 0.9995593514614849, 0.9992337090946224]","[2.756304122365781, 2.682142565698227, 2.752793891203523, 2.7392117761887564, 2.7190063903241715]",0.9376097578914869,0.7927760819394871,0.9995059093251178,2.729891749156092,0.027230350826277328
88,7.510371966260276,elasticnet,0.5222696204674532,"[0.9501536879019008, 0.9401281326429239, 0.955975781337068, 0.9604831897151633, 0.9480728813813419]","[0.7988106883153325, 0.8009541306211644, 0.836883452547682, 0.7483579074084825, 0.7806418813864855]","[0.9996242393227632, 0.9994448853340746, 0.9996472547102694, 0.9991908397527586, 0.9994321217168546]","[2.7485886155399966, 2.740527148598163, 2.7925064885950195, 2.7080319368764045, 2.728146884484682]",0.9509627345956796,0.7931296120558293,0.999467868167344,2.743560214818853,0.028035874541840405
89,7.126653644308698,l1,0.5122436351174677,"[0.9268587216748843, 0.9417162964109699, 0.9344620655685415, 0.9227279954060066, 0.9534858234914342]","[0.7882601937260838, 0.8056487419654036, 0.8090819468513143, 0.7654207295649074, 0.8231374298371819]","[0.9997133418093886, 0.9996319405538417, 0.9997036039298977, 0.9992114160791202, 0.9996541208246649]","[2.7148322572103565, 2.7469969789302153, 2.7432476163497537, 2.6873601410500343, 2.776277374153281]",0.9358501805103673,0.7983098083889781,0.9995828846393826,2.733742873538728,0.03027924857455486
90,32.87349147572123,l1,0.5485713185717077,"[0.9550867401256398, 0.9179399629772605, 0.9540181907949811, 0.9337761000891533, 0.9276385357332418]","[0.7835547340411334, 0.7442321727342758, 0.7488885400483437, 0.812463575972914, 0.770703714054166]","[0.9996471779816822, 0.9995141492389359, 0.9996511823231498, 0.9995314669226044, 0.9995515536005241]","[2.7382886521484555, 2.661686284950472, 2.7025579131664745, 2.7457711429846716, 2.697893803387932]",0.9376919059440553,0.7719685473701666,0.9995791060133794,2.709239559327601,0.030374630451940342
91,5.375210590933412,elasticnet,0.4728350983831625,"[0.9494477206624644, 0.9456138986095566, 0.935790121470539, 0.9304762784992094, 0.9445271229782698]","[0.7607769032581966, 0.7556614363534293, 0.774518909120681, 0.7307951998833001, 0.7693200828796951]","[0.9994360235518205, 0.9995145287401246, 0.9996649276755939, 0.999308000590575, 0.9994372364153327]","[2.7096606474724814, 2.7007898637031102, 2.7099739582668136, 2.6605794789730846, 2.7132844422732973]",0.9411710284440078,0.7582145062990604,0.9994721433946895,2.698857678137757,0.019582447375782516
92,20.103272112986676,elasticnet,0.590301847890754,"[0.9714792486953222, 0.916708236271462, 0.9706174455989981, 0.9460627703931901, 0.94511902457383]","[0.7785308022506209, 0.7220059688983068, 0.7998138594667019, 0.772012334461166, 0.7584930814654898]","[0.9995629822918007, 0.9994433895313173, 0.9994917928102467, 0.9996216066840397, 0.9994644277974966]","[2.749573033237744, 2.6381575947010862, 2.769923097875947, 2.717696711538396, 2.7030765338368163]",0.9499973451065605,0.7661712093084571,0.9995168398229802,2.715685394237998,0.04530714961643473
93,96.85375533757518,elasticnet,0.4824231110729004,"[0.9413168624560377, 0.92724188351123, 0.9347194616990714, 0.9411502015392231, 0.9353776797141599]","[0.8055027891957214, 0.6991385414932371, 0.7735883777283357, 0.8226884039365685, 0.7615449960101924]","[0.9996415531334193, 0.9993198269143619, 0.9992324419917137, 0.9995015203176466, 0.9993536721558854]","[2.746461204785178, 2.625700251918829, 2.7075402814191207, 2.7633401257934382, 2.6962763478802376]",0.9359612177839443,0.772492621672811,0.9994098029026054,2.7078636423593605,0.047859387216622806
94,8.323307002555357,elasticnet,0.4564644069479107,"[0.9468753702104159, 0.9490082405983816, 0.9515515758308678, 0.9591298597297413, 0.9437231823943051]","[0.7904263575121203, 0.8053754950602513, 0.791216714854935, 0.78200316423154, 0.8020493130461206]","[0.9997517242415006, 0.9993554670323769, 0.9991384815196888, 0.9994493838816907, 0.9991947035226125]","[2.737053451964037, 2.7537392026910097, 2.7419067722054917, 2.740582407842972, 2.744967198963038]",0.9500576457527424,0.7942142089409934,0.9993779520395739,2.74364980673331,0.005647839137899028
95,4.434689751314841,elasticnet,0.5319753296541312,"[0.9494559125985924, 0.9160223425360009, 0.939860244984381, 0.9541981814050756, 0.9384325023225543]","[0.7820042164554569, 0.7153413707195121, 0.7729884731827699, 0.7939586070128166, 0.7852948547146545]","[0.9997373774637165, 0.9983439905477492, 0.9994558885453094, 0.9996776094292144, 0.9991282705102801]","[2.731197506517766, 2.629707703803262, 2.7123046067124603, 2.7478343978471065, 2.722855627547489]",0.9395938367693208,0.769917504417042,0.9992686272992539,2.7087799684856164,0.04120865141891199
96,2.405738407286501,elasticnet,0.4441112307584164,"[0.8943638839513443, 0.9234255069500787, 0.9529313174024142, 0.9287404437368367, 0.9088486925759302]","[0.7490347250548239, 0.7043298505799411, 0.7767981401677375, 0.7567678110531959, 0.7419092373278282]","[0.9991928601228023, 0.9988805720305272, 0.9989741398186979, 0.9991473980339132, 0.9981999843413096]","[2.6425914691289702, 2.626635929560547, 2.72870359738885, 2.684655652823946, 2.6489579142450683]",0.9216619689233208,0.7457679528367054,0.99887899086945,2.6663089126294763,0.036516350909443114
97,1.0160819400389305,l1,0.4559103441879483,"[0.9482046620611106, 0.9006102107897785, 0.9204342908044264, 0.9379458801494784, 0.9467501562594236]","[0.7683943573360529, 0.7697616564877299, 0.7536735989371413, 0.7761728375100659, 0.7534245240787542]","[0.9995713611332114, 0.9994725774449307, 0.9992017396522742, 0.9995075085899007, 0.9995517831756439]","[2.7161703805303747, 2.6698444447224388, 2.673309629393842, 2.713626226249445, 2.6997264635138216]",0.9307890400128436,0.7642853948699488,0.9994609939991923,2.6945354288819843,0.01959416127411592
98,9.515992445522995,elasticnet,0.5596609594318487,"[0.9634973748743946, 0.9465724725225135, 0.9409703229607963, 0.9561829089563189, 0.9512963642646741]","[0.7709323309155733, 0.7954013694574207, 0.7799717426623987, 0.7363563905631633, 0.7927563597508436]","[0.9997526300289223, 0.9995758822701868, 0.9995398567473326, 0.9993638815532491, 0.9995548159996136]","[2.73418233581889, 2.7415497242501212, 2.7204819223705274, 2.691903181072731, 2.743607540015131]",0.9517038887157394,0.7750836386698798,0.9995574133198609,2.72634494070548,0.019032694661159876
99,0.006494311787776105,l2,0.42001390936962335,"[0.787262680064226, 0.6420576097654858, 0.7431085885931767, 0.6811282343706269, 0.697422185676142]","[0.4042748302869545, 0.41856040748330936, 0.45679201338552344, 0.4451970813404052, 0.3713719275123667]","[0.9794199223840198, 0.9523688039681183, 0.9628269184572343, 0.9684026164184452, 0.9565960170130994]","[2.1709574327352, 2.0129868212169133, 2.1627275204359346, 2.0947279321294774, 2.0253901302016084]",0.7101958596939315,0.4192392520017118,0.9639228556481834,2.0933579673438265,0.06620398287759498
