trial_number,param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,param_max_features,param_bootstrap,param_criterion,param_class_weight,cv_bal_accs,cv_macro_f1s,cv_macro_aucs,cv_total_scores,mean_bal_acc,mean_macro_f1,mean_macro_auc,mean_total_score,std_total_score
50,230,48,11,1,sqrt,True,gini,balanced_subsample,"[0.91510623670363, 0.9537421445383691, 0.9286900644919486, 0.9587210570745107, 0.9369678974958543]","[0.8113805175800078, 0.8612008145363381, 0.8554941072119493, 0.8451147893102287, 0.8482856960211997]","[0.9993429771604528, 0.999684673992358, 0.9997830981407015, 0.9997470991732869, 0.9997489291797684]","[2.7258297314440907, 2.814627633067065, 2.7839672698445996, 2.803582945558026, 2.7850025226968227]",0.9386454800608626,0.8442951849319448,0.9996613555293135,2.7826020205221207,0.030648191456605963
51,231,49,11,1,sqrt,True,gini,balanced_subsample,"[0.9121921895359871, 0.9534354736933035, 0.9286817500772822, 0.9591454240020021, 0.9347796241901912]","[0.8096013215271631, 0.8587913837343656, 0.8527395531741274, 0.8454448607407674, 0.8479860389967818]","[0.9993587969892666, 0.9996820348603284, 0.9997914175321527, 0.9997258224619245, 0.999714629087209]","[2.721152308052417, 2.8119088922879976, 2.7812127207835626, 2.804316107204694, 2.7824802922741823]",0.9376468922997532,0.842912631634641,0.9996545401861763,2.780214064120571,0.031874424695735336
52,211,44,6,1,sqrt,True,gini,balanced_subsample,"[0.907537252319907, 0.9491857886893555, 0.9317174066155769, 0.9458666769191292, 0.9387743819078793]","[0.8045089707468922, 0.858048520787891, 0.8514964788376195, 0.8405094934152355, 0.8527671051590022]","[0.9991632651529773, 0.9997820463547841, 0.9997242352579611, 0.9997570982655983, 0.9997809847552918]","[2.7112094882197764, 2.8070163558320305, 2.7829381207111576, 2.786133268599963, 2.7913224718221734]",0.9346163012903697,0.8414661137893281,0.9996415259573226,2.7757239410370205,0.03330177922378957
53,192,48,10,2,sqrt,True,gini,balanced_subsample,"[0.9179692904627, 0.9611731484692413, 0.9333227670113401, 0.9721312801567085, 0.9293635689180499]","[0.8046455733206074, 0.8424574813732432, 0.8364165806450926, 0.8401694657668302, 0.8261637305786341]","[0.9987401927701285, 0.9995908717470519, 0.9997979907961231, 0.9996619998222607, 0.9997145703942093]","[2.7213550565534357, 2.8032215015895363, 2.769537338452556, 2.811962745745799, 2.7552418698908934]",0.942792011003608,0.8299705663368815,0.9995011251059547,2.772263702446444,0.0329340718329945
54,246,45,12,3,sqrt,True,gini,balanced_subsample,"[0.9215507043180438, 0.9547444806312323, 0.9429544307403739, 0.969811007178519, 0.9395893079826769]","[0.793170564957167, 0.8141773297080277, 0.8263764315386161, 0.818208942260152, 0.8243226817261089]","[0.9984217710512868, 0.9995691450542129, 0.9997784945591732, 0.9996545751269834, 0.9996882586222909]","[2.7131430403264973, 2.7684909553934727, 2.7691093568381633, 2.7876745245656545, 2.763600248331077]",0.9457299861701692,0.8152511900380144,0.9994224488827894,2.760403625090973,0.025014707302918052
55,224,50,13,1,sqrt,True,gini,balanced_subsample,"[0.9122142675858226, 0.9564376000222592, 0.9295107950023742, 0.9711450191221543, 0.9379421506973356]","[0.8098398105835934, 0.8607249403799564, 0.8549074577126013, 0.8463695288767353, 0.8512482979266853]","[0.9994399475573092, 0.9996674007720155, 0.999769517995831, 0.9997049153561843, 0.9997266344150957]","[2.7214940257267255, 2.8168299411742312, 2.7841877707108065, 2.817219463355074, 2.7889170830391166]",0.9414499664859892,0.8446180070959144,0.9996616832192871,2.7857296568011902,0.03492159504707
56,230,50,13,2,sqrt,True,gini,balanced,"[0.9189130336801241, 0.9518712324261847, 0.9344207516251893, 0.9736233067906399, 0.9396626669369733]","[0.8039990506514401, 0.8364924202893197, 0.8383306966330654, 0.8411176679278687, 0.8336710295000256]","[0.9984689670246323, 0.9996335339998593, 0.9997862146799587, 0.9996623643438864, 0.9996846327150796]","[2.7213810513561967, 2.7879971867153635, 2.7725376629382135, 2.814403339062395, 2.7730183291520785]",0.9436981982918222,0.8307221730003439,0.9994471425526832,2.7738675138448494,0.0303318945802738
57,261,43,10,1,sqrt,True,gini,balanced_subsample,"[0.9128225841097481, 0.9535825115891572, 0.9323365885739764, 0.959884774244054, 0.9334095307336147]","[0.8068492922402456, 0.8563779204603469, 0.8484495670784372, 0.8360904105845115, 0.8419228017543271]","[0.9990172517358622, 0.9997585007343863, 0.9997963157437764, 0.9997713395692348, 0.9997759049077816]","[2.718689128085856, 2.8097189327838903, 2.78058247139619, 2.7957465243978006, 2.7751082373957234]",0.9384071978501101,0.8379379984235736,0.9996238625382082,2.775969058811892,0.03109088995603225
58,270,48,11,6,sqrt,True,gini,balanced_subsample,"[0.9199112894252167, 0.9563242916540838, 0.9431175768171387, 0.9692298769975507, 0.9392380243980802]","[0.7789751953035414, 0.795200261313823, 0.8092735151373399, 0.7863587089590663, 0.773737463158285]","[0.997958207637756, 0.9995175525537835, 0.9997280637883246, 0.9995762223091295, 0.9995983027972589]","[2.696844692366514, 2.7510421055216905, 2.752119155742803, 2.7551648082657465, 2.7125737903536242]",0.9455642118584141,0.7887090287744112,0.9992756698172505,2.733548910450075,0.024105054285810598
59,242,50,13,2,log2,True,gini,balanced_subsample,"[0.919636137953877, 0.9542422543948293, 0.9429986284752051, 0.9749478149533162, 0.9485041010540468]","[0.7935543268017236, 0.834704270271809, 0.8340806473182731, 0.8006105979352651, 0.8127114882427062]","[0.9987438670707519, 0.9995498726840333, 0.9998026447672921, 0.9996707126400187, 0.9996982724886]","[2.7119343318263525, 2.788496397350672, 2.77688192056077, 2.7752291255286, 2.7609138617853533]",0.9480657873662549,0.8151322661139554,0.9994930739301392,2.7626911274103496,0.026847357169008768
60,213,44,14,3,sqrt,True,gini,balanced_subsample,"[0.9212569211255887, 0.9673968879648485, 0.9328715714866423, 0.9695491791543701, 0.9400920169992212]","[0.7928110002706394, 0.8166523112827946, 0.8250936948932128, 0.8251372994233672, 0.8218447596394926]","[0.9985938419185956, 0.9995917009477269, 0.9997630016120179, 0.9996683039510493, 0.9996753402869791]","[2.7126617633148236, 2.78364090019537, 2.757728267991873, 2.794354782528787, 2.7616121169256926]",0.9462333153461342,0.8163078131019013,0.9994584377432737,2.7619995661913093,0.028170268936029655
61,224,46,15,1,sqrt,True,gini,balanced_subsample,"[0.9158175052070494, 0.9561703568198016, 0.9289505625171802, 0.9706295200715026, 0.9386655728868084]","[0.8093416131423662, 0.8605497992156068, 0.8496279662479178, 0.8424746168027695, 0.8451779231279936]","[0.9993281655519854, 0.9997466929625023, 0.999776692272616, 0.999747689455171, 0.9997382515880211]","[2.724487283901401, 2.8164668489979103, 2.778355221037714, 2.812851826329443, 2.783581747602823]",0.9420467035004684,0.8414343837073307,0.9996674983660592,2.7831485855738585,0.033035439987399884
62,230,48,14,1,sqrt,True,gini,balanced_subsample,"[0.9120125474410272, 0.9594996684639656, 0.9278546799226478, 0.9595935223526696, 0.9387360546302584]","[0.8089441571429556, 0.8606603373471978, 0.8493640320199267, 0.8443403265502641, 0.8479535427238298]","[0.9993752946974672, 0.9996767785865844, 0.9997723609468389, 0.9997289329642868, 0.9997477759156967]","[2.7203319992814503, 2.819836784397748, 2.7769910728894134, 2.8036627818672204, 2.786437373269785]",0.9395392945621136,0.8422524791568348,0.9996602286221747,2.7814520023411236,0.03390315268400682
63,253,45,12,1,sqrt,True,gini,balanced_subsample,"[0.9157748293362248, 0.956469588112822, 0.9319887826950405, 0.9490351715986989, 0.9396499765779859]","[0.8095264928713708, 0.8629146820097365, 0.8491450661902528, 0.8417328053823313, 0.84787419053666]","[0.9991945796011369, 0.9997460483524161, 0.9997851971417071, 0.9997467897386721, 0.9997623567416893]","[2.7244959018087327, 2.8191303184749748, 2.7809190460270004, 2.7905147667197023, 2.787286523856335]",0.9385836696641544,0.8422386473980703,0.9996469943151244,2.780469311377349,0.03090399284497941
64,229,49,15,1,sqrt,True,gini,balanced_subsample,"[0.9152991997828552, 0.9599359906922155, 0.9290857035316342, 0.9711752733733887, 0.9379069600136531]","[0.8109990134813928, 0.8635424955393338, 0.8515888822552184, 0.8477664465599904, 0.8484809219116667]","[0.9993976979540736, 0.9996652057921215, 0.9997882065258367, 0.999727406377315, 0.9997456233566315]","[2.7256959112183217, 2.8231436920236708, 2.7804627923126892, 2.818669126310694, 2.7861335052819514]",0.9426806254787493,0.8444755519495205,0.9996648280011957,2.7868210054294655,0.034959453765465505
65,222,42,15,2,sqrt,True,gini,balanced_subsample,"[0.9173799394285729, 0.9504991720939353, 0.9332269297694001, 0.9716259275162428, 0.9406054627729499]","[0.7968353610348413, 0.8338912561369011, 0.8350205930185516, 0.8222490656375853, 0.8293424899498568]","[0.9986594726558493, 0.9996390156939573, 0.9997799742494027, 0.9997055915380579, 0.999713728884544]","[2.7128747731192635, 2.7840294439247937, 2.7680274970373544, 2.793580584691886, 2.7696616816073507]",0.9426674863162201,0.8234677531555473,0.9994995566043622,2.76563479607613,0.02801746247686732
66,284,8,15,1,,True,gini,balanced_subsample,"[0.5847795683702729, 0.6516202003613621, 0.5653719826732797, 0.5405273417004434, 0.6317541256697758]","[0.451716056196736, 0.4304786354743752, 0.40714254266636296, 0.3599534278332244, 0.43887408624004143]","[0.8970359055895653, 0.93408274339406, 0.8772581960780679, 0.885331603021936, 0.9343291402813663]","[1.933531530156574, 2.0161815792297975, 1.8497727214177107, 1.7858123725556039, 2.004957352191184]",0.5948106437550268,0.417632949682148,0.9056075176729991,1.9180511111101741,0.08896173262651647
67,158,50,2,2,sqrt,True,entropy,balanced_subsample,"[0.9148153040511855, 0.9465937277739813, 0.9343852882262843, 0.9631622615175074, 0.9308697818681942]","[0.8006911727086006, 0.8489333642021716, 0.8340905543339856, 0.8234590821789108, 0.801902523517374]","[0.9784031558131207, 0.9994931204814749, 0.9996644820707491, 0.9995043051267605, 0.9996481743018204]","[2.6939096325729066, 2.7950202124576276, 2.7681403246310192, 2.7861256488231785, 2.7324204796873888]",0.9379652726874305,0.8218153393882085,0.9953426475587852,2.7551232596344244,0.037376150996226334
68,191,46,13,1,sqrt,False,gini,balanced_subsample,"[0.9129381431422644, 0.9591349554502377, 0.9390832102627806, 0.9729299087685258, 0.9409993450313252]","[0.8064523345560434, 0.8534231771334216, 0.8510866641613768, 0.8422346174854863, 0.8427842737763045]","[0.9991842306126187, 0.9997673954608, 0.99975534007853, 0.9997286757049315, 0.9997585846505892]","[2.7185747083109266, 2.8123255280444592, 2.7899252145026874, 2.8148932019589434, 2.783542203458219]",0.9450171125310268,0.8391962134225265,0.9996388453014939,2.7838521712550475,0.03484939809167785
69,177,46,9,2,sqrt,False,gini,balanced_subsample,"[0.918392495943584, 0.9632812946988701, 0.9431930596668753, 0.9781420492904338, 0.9347425271822513]","[0.797048262917874, 0.8324815995929709, 0.8355356726389723, 0.8354299602111847, 0.8222882361841155]","[0.9987487001156415, 0.9996751059806154, 0.9997895693101982, 0.9996833764529955, 0.9997138077326763]","[2.7141894589770996, 2.795438000272456, 2.778518301616046, 2.813255385954614, 2.756744571099043]",0.9475502853564028,0.8245567463090234,0.9995221119184254,2.771629143583852,0.034257653378184455
70,193,22,13,1,sqrt,False,gini,balanced_subsample,"[0.9100184681784451, 0.9491872587655145, 0.9464657711569266, 0.9638309008354417, 0.948014792680251]","[0.7602941419785688, 0.7587449084547463, 0.7875510711952038, 0.7972060986555434, 0.7778940524139883]","[0.9979358369038003, 0.9992201637468103, 0.9994374325095279, 0.999374764038825, 0.9991359729865208]","[2.6682484470608143, 2.7071523309670713, 2.7334542748616584, 2.76041176352981, 2.72504481808076]",0.9435034383233157,0.7763380545396101,0.999020834037097,2.7188623269000223,0.030582323861653323
71,211,46,15,1,sqrt,False,gini,balanced_subsample,"[0.9159873321146702, 0.9626194400070844, 0.9390664432013927, 0.9604547747567672, 0.9395364328276185]","[0.8074476914515681, 0.857293926025013, 0.8502020626333868, 0.8407982573405326, 0.8435721473983296]","[0.9991845382604567, 0.9997512459185232, 0.9997622252353559, 0.9997188892990252, 0.999742495266921]","[2.7226195618266953, 2.8196646119506203, 2.7890307310701354, 2.800971921396325, 2.7828510754928693]",0.9435328845815064,0.8398628169697661,0.9996318787960563,2.783027580347329,0.032709231524255845
72,208,49,13,1,sqrt,False,gini,balanced_subsample,"[0.912847178659755, 0.9565873445082148, 0.939154370810707, 0.9728127059543722, 0.9390404726389421]","[0.8085350836051913, 0.8601844236454116, 0.8526605431562387, 0.8431234510442881, 0.8452285316432636]","[0.9993065464955747, 0.9997443498337933, 0.9997367627383223, 0.9997212626927952, 0.9997497586339607]","[2.720688808760521, 2.81651611798742, 2.791551676705268, 2.8156574196914557, 2.7840187629161663]",0.9440884145143983,0.8419464066188785,0.9996517360788892,2.7856865572121663,0.03495884118106031
73,196,49,13,1,sqrt,False,gini,balanced_subsample,"[0.912847178659755, 0.9565473445082148, 0.9391168645918774, 0.972809746936766, 0.9390851954623426]","[0.8085350836051913, 0.8581130765142422, 0.8511069530588996, 0.8433695023174599, 0.8456989534441297]","[0.9992746950674832, 0.9997483266562933, 0.9997366878560436, 0.9997150034149044, 0.9997512482601367]","[2.7206569573324297, 2.8144087476787503, 2.7899605055068206, 2.81589425266913, 2.784535397166609]",0.9440812660317912,0.8413647137879845,0.9996451922509724,2.785091172070748,0.034595194280942536
74,198,49,13,1,sqrt,False,gini,balanced_subsample,"[0.912847178659755, 0.9565873445082148, 0.9391058966730399, 0.972809746936766, 0.9390480343377763]","[0.8085350836051913, 0.8601844236454116, 0.8518896592105548, 0.8433695023174599, 0.8454596567701946]","[0.9992675845609165, 0.9997471638701552, 0.9997370838888022, 0.9997177491905176, 0.9997501312835346]","[2.7206498468258626, 2.8165189320237816, 2.790732639772397, 2.8158969984447433, 2.7842578223915053]",0.9440796402231104,0.8418876651097624,0.9996439425587852,2.7856112478916577,0.03498729960653297
75,195,49,13,2,sqrt,False,gini,balanced_subsample,"[0.9217891560022374, 0.9654716358333603, 0.9341519343525563, 0.9723569938220105, 0.9435810887591376]","[0.8007434220300332, 0.8445944941003486, 0.8341738565641422, 0.8355957252953862, 0.832186582585806]","[0.9986536773556043, 0.9996466846521369, 0.999768900142073, 0.9996650286744756, 0.9997131836262336]","[2.7211862553878747, 2.8097128145858457, 2.7680946910587716, 2.807617747791872, 2.7754808549711774]",0.9474701617538605,0.8294588161151433,0.9994894948901045,2.776418472759108,0.03225731007043199
76,183,50,12,1,sqrt,False,gini,balanced,"[0.9130701481219341, 0.9501531054589847, 0.9335431833540551, 0.9473654303544786, 0.9390573680603844]","[0.809416198541889, 0.8591384136601402, 0.8547646556069946, 0.8388444861891962, 0.8511983808803001]","[0.9991409200545935, 0.9997481397825578, 0.9997556106961285, 0.9997146177037901, 0.9997392170217551]","[2.7216272667184165, 2.809039658901683, 2.7880634496571783, 2.7859245342474646, 2.7899949659624395]",0.9366378470699674,0.842672426975704,0.9996197010517651,2.7789299750974363,0.029816008064266403
77,199,46,14,2,log2,False,gini,balanced_subsample,"[0.9314241222923377, 0.9695498271315215, 0.9437588760433134, 0.975681721236167, 0.9511304966895375]","[0.7954558377693686, 0.7998733848944876, 0.8156840219603413, 0.8140425570931431, 0.8033494097287499]","[0.9990458478684655, 0.9995235742772257, 0.9997930312021316, 0.9996333179648699, 0.9996753855042704]","[2.725925807930172, 2.7689467863032347, 2.7592359292057864, 2.78935759629418, 2.754155291922558]",0.9543090086785753,0.805681042289218,0.9995342313633925,2.7595242823311863,0.020671608020308076
78,171,49,13,1,sqrt,False,entropy,balanced_subsample,"[0.91491906916183, 0.9446736315471463, 0.9291062403187964, 0.9421385521575083, 0.939634778553989]","[0.80925080740683, 0.8557508228606069, 0.8516554713399906, 0.8385414973734764, 0.8497126431369382]","[0.9993020947951188, 0.9955516429467306, 0.9996281047520099, 0.9995523063253647, 0.9994851570672252]","[2.7234719713637787, 2.795976097354484, 2.780389816410797, 2.7802323558563495, 2.7888325787581527]",0.9340944543478541,0.8409822484235685,0.9987038611772897,2.773780563948713,0.025828151996587775
79,187,47,14,1,,False,gini,balanced_subsample,"[0.9007681093746436, 0.930951165312996, 0.9109662065680431, 0.9359004075660665, 0.8905151520268919]","[0.7120453880206736, 0.7264679136053829, 0.7641161936334978, 0.7569778394954882, 0.7659072057294505]","[0.9631833030615433, 0.9760340067818606, 0.973177514420674, 0.9764037352226808, 0.96699250040295]","[2.5759968004568607, 2.6334530857002396, 2.6482599146222148, 2.6692819822842355, 2.6234148581592924]",0.9138202081697282,0.7451029080968986,0.9711582119779418,2.630081328244569,0.031138718655668206
80,161,44,12,2,sqrt,False,gini,balanced_subsample,"[0.9215862931881611, 0.9631248260813831, 0.9341312346081939, 0.9717293235736119, 0.9370082952932564]","[0.7961306854224951, 0.8296397563955068, 0.8321714498150073, 0.8291089751376898, 0.8191710914356913]","[0.9987107616171399, 0.9996787570022999, 0.999769539207677, 0.9996917521096781, 0.9997042955150559]","[2.7164277402277963, 2.7924433394791897, 2.766072223630878, 2.8005300508209796, 2.7558836822440034]",0.9455159945489212,0.821244391641278,0.99951102109037,2.766271407280569,0.029836086683971703
81,209,47,15,1,sqrt,False,gini,balanced_subsample,"[0.9126786246045543, 0.9595817981760172, 0.9390663229950715, 0.9737390218376534, 0.9386712019622694]","[0.8043406622837185, 0.8548564356671114, 0.8479627274729438, 0.8432160341073803, 0.8421315221237855]","[0.9991907454305766, 0.9997420168165089, 0.9997627961293125, 0.9997369666840187, 0.9997474568210528]","[2.716210032318849, 2.8141802506596374, 2.786791846597328, 2.816692022629052, 2.780550180907108]",0.9447473939151132,0.8385014763309879,0.999635996376294,2.782884866622395,0.036300340600649815
82,215,49,15,1,sqrt,False,gini,balanced_subsample,"[0.9130454921467578, 0.9596331208064166, 0.9391278325107149, 0.972851886872396, 0.939079405787282]","[0.8084469824039572, 0.8584661827325667, 0.8513706815359433, 0.8429702520044448, 0.8462105459029607]","[0.9993079774707623, 0.9997396233721803, 0.9997537975445157, 0.9997156810052664, 0.9997493631251888]","[2.7208004520214772, 2.817838926911164, 2.790252311591174, 2.815537819882107, 2.7850393148154318]",0.9447475476247135,0.8414929289159744,0.9996532885035828,2.7858937650442703,0.03508882946867596
83,218,49,13,1,sqrt,False,gini,balanced_subsample,"[0.9128517811220723, 0.9565873445082148, 0.939160736267227, 0.9728173094760661, 0.9390450751012593]","[0.8090426740050966, 0.8593974131254604, 0.8523392127528919, 0.8442285775019319, 0.8453951524003094]","[0.9992967722774925, 0.999744507783281, 0.9997434640215288, 0.9997187513246303, 0.9997487635416178]","[2.7211912274046615, 2.815729265416956, 2.7912434130416477, 2.816764638302628, 2.7841889910431865]",0.944092449294968,0.842080605957138,0.9996504517897101,2.7858235070418162,0.034816911357509
84,216,49,13,1,sqrt,False,gini,balanced_subsample,"[0.9128517811220723, 0.9565873445082148, 0.9391653387295443, 0.9728127059543722, 0.9390404726389421]","[0.8090426740050966, 0.8593974131254604, 0.8526684606600304, 0.8441102998611975, 0.8451902969961143]","[0.9992988004881619, 0.9997443122891038, 0.9997436867221038, 0.9997182501893416, 0.9997482442510527]","[2.7211932556153307, 2.815729069922779, 2.7915774861116787, 2.816641256004911, 2.783979013886109]",0.9440915285906291,0.8420818289295798,0.9996506587879527,2.7858240163081613,0.03480705724611432
85,215,49,13,7,sqrt,False,gini,balanced_subsample,"[0.9199172756673143, 0.9705640547781437, 0.9404370528522362, 0.970214930991895, 0.9458808872640736]","[0.7695166632074901, 0.797108291988595, 0.7964078181534238, 0.8089480235606398, 0.8021694180736867]","[0.998010270685815, 0.9995043278316154, 0.9997358088831888, 0.9995497523551101, 0.9996139949369239]","[2.6874442095606192, 2.767176674598354, 2.736580679888849, 2.778712706907645, 2.747664300274684]",0.9494028403107325,0.794830042996767,0.9992828309385307,2.7435157142460302,0.03164802819284165
86,205,50,12,2,sqrt,False,gini,balanced_subsample,"[0.9187673111807275, 0.9666942630134103, 0.93332405925868, 0.9731177209767428, 0.9415451475091592]","[0.7997781035051785, 0.8321809778773974, 0.8325431126071697, 0.834876206000878, 0.8343017463139497]","[0.9985850693708227, 0.9996178431450654, 0.9997657905737053, 0.9996526200112141, 0.9997163702816089]","[2.717130484056729, 2.798493084035873, 2.765632962439555, 2.8076465469888348, 2.7755632641047177]",0.946689700387744,0.8267360292609147,0.9994675386764833,2.7728932683251424,0.03172528950437014
87,177,48,14,1,sqrt,False,gini,balanced_subsample,"[0.9160259148074116, 0.9592159039723447, 0.9386242329556264, 0.9628143504584601, 0.9337780335644638]","[0.8090824619524629, 0.8554529604213225, 0.8513017524436127, 0.8403610781170664, 0.8392137172597351]","[0.9992644718899167, 0.999753525307833, 0.9997448320277436, 0.9997099034811582, 0.9997536456645691]","[2.724372848649791, 2.8144223897015, 2.7896708174269826, 2.8028853320566847, 2.772745396488768]",0.9420916871516611,0.8390823940388399,0.9996452756742441,2.780819356864745,0.031450966779728334
88,198,49,11,1,sqrt,False,gini,balanced,"[0.9130993395737499, 0.9582684163505077, 0.9373771815958917, 0.9494961401567106, 0.9417120055004935]","[0.8090401068919363, 0.8623541494933897, 0.8499322080628936, 0.8407854812447174, 0.8521281866269242]","[0.9991762434437962, 0.9997624895786954, 0.9997109856298378, 0.999725829170414, 0.9997368248834156]","[2.721315689909482, 2.8203850554225927, 2.7870203752886233, 2.7900074505718417, 2.7935770170108336]",0.9399906166354708,0.8428480264639722,0.9996224745412317,2.7824611176406746,0.03279721201301467
89,224,14,16,2,sqrt,False,gini,balanced_subsample,"[0.8701284362110359, 0.9318367191832805, 0.9224076907048265, 0.9463411154193905, 0.9200145875385837]","[0.6718515487177028, 0.6550828555843424, 0.6897986877432747, 0.6570813883068576, 0.6565654345497905]","[0.9949768415764894, 0.9970038859083671, 0.9974283087081206, 0.9971195943643574, 0.9973178585579521]","[2.536956826505228, 2.5839234606759898, 2.609634687156222, 2.6005420980906053, 2.573897880646326]",0.9181457098114233,0.6660759829803936,0.9967692978230573,2.580990990614874,0.025300697040203973
90,145,50,14,8,sqrt,False,entropy,balanced_subsample,"[0.9203282170747551, 0.9670045724997951, 0.9296377201849385, 0.9674963661510266, 0.9400303703437268]","[0.749452195624472, 0.7833754273845401, 0.7581348363616845, 0.7760103459422757, 0.7582936615748092]","[0.9960073143051348, 0.9991645836920041, 0.9996048371669383, 0.999357525969456, 0.999532564554403]","[2.665787727004362, 2.7495445835763395, 2.6873773937135614, 2.7428642380627584, 2.697856596472939]",0.9448994492508485,0.7650532933775562,0.9987333651375871,2.708686107765992,0.03240114293512467
91,206,47,13,1,sqrt,False,gini,balanced_subsample,"[0.9127139199701166, 0.9592348868088252, 0.9346337172483703, 0.9545442001745694, 0.9407573158220772]","[0.8051446529391637, 0.8585927199858986, 0.8476499104616225, 0.8413353764087277, 0.8484864914064768]","[0.9992116678191393, 0.9997719040806694, 0.999749272381231, 0.9997247627813779, 0.9997462551587438]","[2.7170702407284195, 2.817599510875393, 2.782032900091224, 2.795604339364675, 2.788990062387298]",0.9403768080047918,0.8402418302403779,0.9996407724442322,2.780259410689402,0.03376978134970775
92,189,49,12,1,sqrt,False,gini,balanced_subsample,"[0.9130408896844405, 0.9596890458991332, 0.9391653387295443, 0.962845056007163, 0.9441159189061901]","[0.8078360334339781, 0.861327867523136, 0.851851116044362, 0.8421644842012693, 0.8513503957620603]","[0.9991612722372422, 0.9997612675150817, 0.9997248791967982, 0.9997216917322662, 0.9997356168398194]","[2.7200381953556607, 2.8207781809373507, 2.7907413339707046, 2.8047312319406985, 2.79520193150807]",0.9437712498452943,0.8429059793929611,0.9996209455042415,2.786298174742497,0.034693088192552055
93,219,49,12,1,sqrt,False,gini,balanced_subsample,"[0.9130270822974884, 0.9596596651228205, 0.939174543654179, 0.9495084336656539, 0.9408331974669292]","[0.8075032349044275, 0.8585215722825075, 0.8522021855995419, 0.8408003259646706, 0.8524172846111138]","[0.9992598752591612, 0.9997566397806661, 0.9997258214217318, 0.999726361557656, 0.9997411592036637]","[2.719790192461077, 2.8179378771859938, 2.7911025506754528, 2.7900351211879806, 2.7929916412817066]",0.9404405844414143,0.8422889206724523,0.9996419714445757,2.782371476558442,0.03295189516816442
94,187,48,14,1,sqrt,False,gini,balanced_subsample,"[0.9129460329317608, 0.9592268748993881, 0.9386331119789338, 0.9628589940201941, 0.93377626154069]","[0.807446036561272, 0.8558741906324223, 0.8513901184046756, 0.8413222166437374, 0.839271846802514]","[0.9992139180441025, 0.9997524709085853, 0.9997455972793271, 0.9997203299373174, 0.9997515551997428]","[2.7196059875371352, 2.814853536440396, 2.7897688276629364, 2.803901540601249, 2.772799663542947]",0.9414882550741934,0.8390608818089242,0.9996367742738149,2.780185911156933,0.03340835647286882
95,202,47,11,1,sqrt,False,gini,balanced_subsample,"[0.9127641571019862, 0.9593188884814273, 0.9394810128609435, 0.9564057365052748, 0.9422849343051172]","[0.8071902683827247, 0.8587948083548536, 0.8510284023742665, 0.8397378942416825, 0.8493461537523399]","[0.9992020144215372, 0.9997899831991773, 0.9997284729374194, 0.9997350416440741, 0.999747947903427]","[2.7191564399062482, 2.8179036800354584, 2.790237888172629, 2.7958786723910314, 2.791379035960884]",0.9420509458509498,0.8412195054211734,0.9996406920211272,2.7829111432932505,0.03341461667976836
96,172,49,12,2,log2,False,gini,balanced_subsample,"[0.9195812983596902, 0.9718748190706955, 0.9442706028214731, 0.9763573251105516, 0.9487700958180898]","[0.7926443993896857, 0.7964796456983112, 0.8205033512176869, 0.8264158909776341, 0.7933984448438504]","[0.9988280869089863, 0.9995435250042821, 0.9997948837427874, 0.9996066124834138, 0.9996876290080133]","[2.711053784658362, 2.7678979897732887, 2.7645688377819475, 2.8023798285715995, 2.7418561696699535]",0.9521708282361001,0.8058883464254336,0.9994921474294965,2.7575513220910297,0.030246496817651524
97,216,44,13,1,sqrt,False,gini,balanced_subsample,"[0.9127793612013761, 0.9594317372022279, 0.9384489226145765, 0.9726925403143146, 0.9389863138083928]","[0.802590618269017, 0.8533448349733832, 0.8440230996807264, 0.8434171290647378, 0.8397300951815977]","[0.9991791886819241, 0.9997694255674542, 0.999758158256143, 0.9997579840118663, 0.9997564997398628]","[2.7145491681523173, 2.812545997743065, 2.782230180551446, 2.8158676533909186, 2.7784729087298534]",0.9444677750281775,0.8366211554338925,0.9996442512514501,2.78073318171352,0.036425704809462556
98,209,50,14,1,,False,gini,balanced_subsample,"[0.9028271571536612, 0.932156962767281, 0.9117975446571404, 0.9387837914526486, 0.8751115655491865]","[0.7224852193748025, 0.7369574082382988, 0.769474862819219, 0.7618792271309103, 0.7731902497918839]","[0.9620690585725997, 0.9759114809349856, 0.9732704399250183, 0.9764638723721784, 0.9669552296222846]","[2.5873814351010633, 2.6450258519405656, 2.6545428474013777, 2.677126890955737, 2.615257044963355]",0.9121354043159835,0.7527973934710228,0.9709340162854133,2.6358668140724197,0.03133901943812776
99,225,48,15,10,sqrt,False,gini,balanced_subsample,"[0.9202686530299938, 0.9692370173848953, 0.939392067554443, 0.9743280973717809, 0.9430054554040319]","[0.7657038586693264, 0.7868799233732432, 0.7856778385911529, 0.7898840991156548, 0.7655324815352103]","[0.9976496113915555, 0.999418575392927, 0.9997053726853481, 0.999526132764791, 0.9995545939670691]","[2.683622123090876, 2.7555355161510655, 2.724775278830944, 2.763738329252227, 2.7080925309063115]",0.9492462581490291,0.7787356402569175,0.9991708572403383,2.7271527556462845,0.029691567233028782
